ip_address,hostname,mac_address,device_type,manufacturer,model,is_managed,has_security_patches,encryption_enabled,authentication_required,firewall_protected,access_control,vulnerabilities,cve_count,last_seen,confidence_level,firmware_version,protocol
192.168.80.234,,2D:49:5D:10:24:14,VFD,Generic,Unknown,true,true,false,false,true,Role-Based,0,0,2025-11-05,93,v16.0,Unknown
192.168.215.165,VFD-2616,62:63:F:12:16:36,VFD,Schneider,VFD-339,true,true,false,false,true,Role-Based,1,0,2025-11-03,61,Unknown,Unknown
192.168.143.128,Gate-2385,51:3E:16:4D:2E:A,Gateway,Unknown,Unknown,true,true,true,false,true,Role-Based,0,0,2025-11-07,80,R4.03,HART-IP
192.168.178.77,,5C:45:1E:59:55:34,Smart_Transmitter,Rosemount,Smart_Transmitter-504,true,true,false,false,false,Role-Based,2,0,2025-11-04,60,Unknown,BACnet
192.168.144.218,,19:4D:12:13:17:2E,Safety_Controller,Schneider,Safety_Controller-537,true,true,false,false,false,Basic,3,1,2025-11-04,62,v2.8.1,HART-IP
192.168.11.218,Safe-1219,56:4C:1D:52:18:2C,Safety_Controller,Schneider,Safety_Controller-495,true,true,true,false,false,Role-Based,3,0,2025-11-05,67,v2.8.3,Unknown
192.168.177.133,DEVICE-192-168-177-133,54:43:1D:25:5F:46,Safety_Controller,Emerson,Safety_Controller-720,true,true,false,false,false,Role-Based,0,0,2025-11-07,68,v20.19,Unknown
192.168.11.22,DEV-247,49:2C:5B:5D:2C:51,Controller,Emerson,Model-6213,true,true,false,true,true,Role-Based,3,0,2025-11-03,83,R4.03,Proprietary
192.168.103.194,Prot-3867,60:35:55:52:51:2C,Protocol_Converter,Emerson,Protocol_Converter-385,true,true,false,true,true,Role-Based,1,0,2025-11-07,99,R4.03,BACnet
192.168.15.134,Prot-2512,23:48:3E:1A:C:D,Protocol_Converter,Yokogawa,Protocol_Converter-718,true,true,true,true,true,Role-Based,2,0,2025-11-07,90,v1.2.3,HART-IP
192.168.52.82,DEVICE-192-168-52-82,50:4F:40:1D:46:3A,VFD,Yokogawa,VFD-107,true,true,false,false,true,Basic,3,1,2025-11-10,81,v20.19,HART-IP
192.168.96.231,DEV-125,36:29:4A:50:27:60,SCADA,Honeywell,Model-3566,true,true,false,true,true,Role-Based,1,0,2025-11-08,100,v2.8.1,Modbus TCP
192.168.38.134,DEVICE-192-168-38-134,2C:45:B:F:4D:4F,IP_Camera,Emerson,IP_Camera-297,false,false,false,false,true,None,8,0,2025-11-09,67,v5.0,Unknown
192.168.216.145,,3E:18:2F:48:1C:63,Switch,Endress+Hauser,Switch-539,false,false,true,false,false,None,11,5,2025-11-10,69,R4.03,HART-IP
192.168.46.163,Swit-1749,5B:55:24:43:25:33,Switch,Yokogawa,Switch-791,true,true,false,true,true,Basic,1,0,2025-11-04,84,v21.11,Unknown
192.168.31.62,DEVICE-192-168-31-62,2E:2A:5B:2D:B:1A,Safety_Controller,Rosemount,Safety_Controller-589,true,true,false,false,true,Role-Based,0,0,2025-11-10,76,v5.0,Modbus TCP
192.168.244.115,,43:25:2B:18:59:4A,Analyzer,Rosemount,Analyzer-230,true,true,false,false,false,Basic,1,0,2025-11-04,82,v1.2.3,Unknown
192.168.60.99,DEVICE-192-168-60-99,4F:33:43:37:28:40,IP_Camera,Yokogawa,IP_Camera-576,true,true,false,false,true,Role-Based,3,0,2025-11-08,93,v14.3,BACnet
192.168.167.201,,3D:63:18:10:4D:20,VFD,Siemens,VFD-666,false,false,false,false,true,None,8,3,2025-11-10,74,v4.5.2,Modbus TCP
192.168.131.158,DEVICE-192-168-131-158,4F:5E:1A:18:4B:23,Historian,GE,Model-7120,true,true,true,false,true,Basic,3,0,2025-11-07,63,v4.5.2,Modbus TCP
192.168.159.39,DEVICE-192-168-159-39,20:3E:C:E:42:B,IP_Camera,Emerson,IP_Camera-883,true,true,false,true,true,Role-Based,3,0,2025-11-06,97,v16.0,BACnet
192.168.109.206,Smar-3820,5B:21:1F:53:16:3C,Smart_Transmitter,ABB,Smart_Transmitter-567,true,true,false,true,true,Basic,0,0,2025-11-09,67,v21.11,Modbus TCP
192.168.56.39,VFD-3841,34:11:17:34:1F:4A,VFD,Rosemount,VFD-152,true,true,false,false,true,Basic,0,0,2025-11-08,62,R511.5,HART-IP
192.168.66.129,,56:21:2E:49:31:A,Switch,Yokogawa,Switch-803,true,true,false,false,false,Role-Based,2,0,2025-11-08,100,v20.19,HART-IP
192.168.134.13,Swit-2559,57:E:43:21:53:25,Switch,Generic,Unknown,true,true,false,false,true,Role-Based,2,1,2025-11-06,77,v20.19,Modbus TCP
192.168.147.223,Smar-1052,4A:11:5E:37:21:C,Smart_Transmitter,ABB,Smart_Transmitter-470,false,false,true,false,true,None,2,1,2025-11-08,80,R511.5,Modbus TCP
192.168.200.144,Anal-1800,11:31:53:58:26:A,Analyzer,Schneider,Analyzer-749,false,false,false,false,true,None,10,5,2025-11-05,96,v2.8.1,Unknown
192.168.246.220,Anal-2290,3D:D:13:1A:14:22,Analyzer,Siemens,Analyzer-923,true,true,false,false,true,Basic,0,0,2025-11-10,89,v21.11,HART-IP
192.168.25.100,DEV-528,15:10:42:46:56:25,Controller,Allen-Bradley,Model-1253,true,true,false,true,true,Basic,2,0,2025-11-04,64,R511.5,Modbus TCP
192.168.86.151,Safe-2958,F:1E:19:18:1C:3D,Safety_Controller,Emerson,Safety_Controller-192,true,true,false,false,true,Role-Based,1,0,2025-11-06,69,v21.11,Unknown
192.168.103.192,Swit-2201,61:56:49:4A:2D:47,Switch,Siemens,Switch-306,true,true,false,false,true,Role-Based,0,0,2025-11-08,85,v20.19,BACnet
192.168.219.83,IP_C-2075,57:C:61:19:37:5A,IP_Camera,Siemens,IP_Camera-643,true,true,false,false,true,Basic,2,1,2025-11-10,95,Unknown,BACnet
192.168.46.145,DEVICE-192-168-46-145,4D:C:25:38:3D:41,Gateway,Schneider,Gateway-337,true,true,false,false,true,Role-Based,0,0,2025-11-05,75,Unknown,HART-IP
192.168.85.109,Smar-3166,3F:44:3A:4E:C:5F,Smart_Transmitter,ABB,Smart_Transmitter-115,true,true,false,false,true,Role-Based,2,0,2025-11-10,92,v3.1.0,Unknown
192.168.129.50,RTU-492,23:52:28:46:1D:4C,RTU,Yokogawa,Model-9287,true,true,true,true,false,Role-Based,1,0,2025-11-05,76,v4.5.2,EtherNet/IP
192.168.219.127,IP_C-3587,1F:2B:56:3A:59:56,IP_Camera,Rosemount,IP_Camera-542,true,true,false,false,true,Role-Based,0,0,2025-11-03,100,R511.5,Modbus TCP
192.168.122.130,DEVICE-192-168-122-130,E:28:50:39:43:25,VFD,Yokogawa,VFD-686,false,false,false,true,true,None,9,1,2025-11-04,87,v14.3,Modbus TCP
192.168.190.88,Smar-2892,4E:3E:2A:16:3A:36,Smart_Transmitter,Schneider,Smart_Transmitter-873,false,false,false,false,true,None,2,1,2025-11-03,73,v20.19,Modbus TCP
192.168.78.68,DEVICE-192-168-78-68,3E:3A:2C:E:A:1E,Controller,ABB,Model-9631,true,true,true,true,false,Basic,2,1,2025-11-09,62,Unknown,Modbus TCP
192.168.108.32,DEVICE-192-168-108-32,53:59:34:5C:4C:1B,Controller,Unknown,Unknown,true,true,false,true,false,Basic,0,0,2025-11-07,66,v1.2.3,EtherNet/IP
192.168.181.201,,13:55:1A:32:24:2B,Protocol_Converter,Rosemount,Protocol_Converter-889,true,true,false,false,false,Role-Based,2,1,2025-11-06,72,v4.5.2,Unknown
192.168.98.75,Smar-3295,47:19:2B:4C:43:3C,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-810,true,true,false,false,true,Role-Based,1,0,2025-11-09,82,v16.0,Modbus TCP
192.168.149.96,DEVICE-192-168-149-96,3A:40:2E:32:3F:20,Controller,GE,Model-2346,true,true,true,true,true,Basic,1,0,2025-11-09,94,v1.2.3,Profinet
192.168.125.129,,4F:4D:11:5A:59:38,Protocol_Converter,Emerson,Protocol_Converter-765,true,true,false,false,true,Basic,0,0,2025-11-08,92,v2.8.3,Modbus TCP
192.168.97.212,Gate-3655,5C:56:13:5A:5D:21,Gateway,Schneider,Gateway-860,true,true,true,false,true,Role-Based,1,0,2025-11-03,87,R4.03,Unknown
192.168.135.225,Anal-3035,37:3B:17:1E:16:43,Analyzer,Siemens,Analyzer-538,true,true,false,false,true,Role-Based,1,0,2025-11-04,97,v4.5.2,BACnet
192.168.79.232,DEVICE-192-168-79-232,1A:52:35:4C:24:55,Smart_Transmitter,ABB,Smart_Transmitter-501,true,true,false,true,false,Role-Based,2,0,2025-11-10,89,v16.0,Modbus TCP
192.168.11.161,,B:31:17:23:1A:29,Controller,ABB,Model-6480,true,true,false,false,false,Basic,2,1,2025-11-07,86,R511.5,Proprietary
192.168.238.248,DEVICE-192-168-238-248,3E:47:12:25:1E:A,DCS,Allen-Bradley,Model-1167,true,true,true,true,true,Role-Based,2,1,2025-11-04,77,v3.1.0,Profinet
192.168.19.39,DEVICE-192-168-19-39,26:3F:5B:45:E:50,Safety_Controller,Schneider,Safety_Controller-343,true,true,false,true,false,Role-Based,3,1,2025-11-05,93,v1.2.3,HART-IP
192.168.243.216,,25:48:34:52:43:B,VFD,Endress+Hauser,VFD-725,true,true,false,false,true,Role-Based,2,1,2025-11-05,100,R511.5,BACnet
192.168.64.199,,36:12:1B:50:2E:1B,RTU,Emerson,Model-2119,true,true,true,true,true,Basic,0,0,2025-11-04,79,v2.8.3,EtherNet/IP
192.168.69.218,DEV-400,61:3B:58:44:42:4D,SCADA,Allen-Bradley,Model-2683,true,false,true,true,true,Basic,2,0,2025-11-09,89,v3.1.0,Profinet
192.168.114.248,DEVICE-192-168-114-248,41:22:4C:4D:1F:3B,Smart_Transmitter,Schneider,Smart_Transmitter-984,true,true,false,false,true,Basic,2,1,2025-11-04,78,R511.5,Modbus TCP
192.168.178.49,DEVICE-192-168-178-49,40:16:4A:49:1F:21,Safety_Controller,ABB,Safety_Controller-688,false,false,false,true,true,None,7,1,2025-11-06,82,v4.5.2,Unknown
192.168.236.29,DEVICE-192-168-236-29,50:38:4F:58:51:12,Server,Emerson,Model-9663,true,false,true,true,false,Basic,1,0,2025-11-08,83,v16.0,EtherNet/IP
192.168.96.50,Safe-3363,43:28:39:4F:18:5A,Safety_Controller,Siemens,Safety_Controller-319,true,true,false,false,true,Basic,2,0,2025-11-05,64,v21.11,Unknown
192.168.150.198,PLC-580,5C:40:44:35:11:5E,PLC,Schneider,Model-5759,true,true,true,true,false,Role-Based,1,0,2025-11-08,77,v16.0,Proprietary
192.168.194.180,Prot-0804,2E:50:4B:4F:37:30,Protocol_Converter,Siemens,Protocol_Converter-175,true,true,true,true,false,Role-Based,2,0,2025-11-06,63,v2.8.1,BACnet
192.168.227.121,DEVICE-192-168-227-121,12:5B:38:1C:59:D,Switch,Schneider,Switch-565,true,true,false,false,true,Basic,3,1,2025-11-08,97,R4.03,Modbus TCP
192.168.161.30,DEVICE-192-168-161-30,30:24:4E:1E:57:27,Safety_Controller,Generic,Unknown,true,true,true,false,false,Role-Based,3,1,2025-11-07,63,Unknown,Unknown
192.168.217.180,Anal-3328,1B:2F:46:5D:47:5A,Analyzer,Emerson,Analyzer-532,true,true,false,false,false,Basic,3,0,2025-11-07,71,v4.5.2,Modbus TCP
192.168.94.140,IP_C-3080,1B:2E:2F:2C:3E:A,IP_Camera,Emerson,IP_Camera-571,true,true,false,false,true,Role-Based,0,0,2025-11-07,61,Unknown,Unknown
192.168.161.31,DEVICE-192-168-161-31,2D:1A:25:4B:4B:30,Analyzer,Rosemount,Analyzer-940,true,true,false,true,true,Role-Based,1,0,2025-11-10,68,v3.1.0,Modbus TCP
192.168.154.155,DEVICE-192-168-154-155,27:3E:27:F:4D:11,Smart_Transmitter,Schneider,Smart_Transmitter-169,true,true,false,false,true,Basic,2,1,2025-11-08,86,Unknown,Unknown
192.168.124.31,DEVICE-192-168-124-31,3C:15:44:45:27:F,Smart_Transmitter,Siemens,Smart_Transmitter-736,true,true,false,true,true,Role-Based,1,0,2025-11-04,81,R4.03,BACnet
192.168.186.30,Swit-1166,1B:3D:18:4F:52:24,Switch,Unknown,Unknown,true,true,false,false,true,Basic,1,0,2025-11-10,79,Unknown,HART-IP
192.168.230.152,DCS-151,61:17:1B:4C:1F:1B,DCS,GE,Model-7044,true,true,false,true,true,Basic,1,0,2025-11-10,93,R511.5,Profinet
192.168.147.158,DEVICE-192-168-147-158,39:57:34:4E:22:58,IP_Camera,Rosemount,IP_Camera-321,true,true,false,true,false,Role-Based,1,0,2025-11-10,86,v16.0,Unknown
192.168.88.250,,4B:62:5D:A:44:61,VFD,Schneider,VFD-784,false,false,false,false,true,None,2,0,2025-11-08,73,v2.8.3,Modbus TCP
192.168.209.67,Prot-1311,31:1B:54:45:20:F,Protocol_Converter,ABB,Protocol_Converter-750,true,true,false,true,true,Role-Based,0,0,2025-11-08,73,v20.19,HART-IP
192.168.97.153,Anal-3926,36:58:13:3F:46:20,Analyzer,Schneider,Analyzer-243,true,true,false,true,true,Role-Based,1,0,2025-11-08,98,v16.0,Modbus TCP
192.168.80.243,Swit-2210,3D:60:3C:4F:1A:43,Switch,Rosemount,Switch-762,false,false,false,false,true,None,7,1,2025-11-08,98,v2.8.1,HART-IP
192.168.231.59,DEV-364,44:5D:62:1C:3C:2C,Historian,Unknown,Unknown,true,true,false,true,true,Role-Based,1,0,2025-11-08,61,v4.5.2,Modbus TCP
192.168.166.170,DEV-209,17:56:48:22:11:35,Historian,ABB,Model-7064,true,true,false,true,true,Basic,2,1,2025-11-04,86,v21.11,EtherNet/IP
192.168.82.139,Prot-3014,E:1C:24:37:1E:14,Protocol_Converter,Schneider,Protocol_Converter-914,true,true,false,false,true,Basic,3,0,2025-11-03,95,v4.5.2,HART-IP
192.168.11.218,DEVICE-192-168-11-218,36:62:34:2A:47:10,IP_Camera,Generic,Unknown,true,true,false,false,true,Basic,2,0,2025-11-09,86,v21.11,HART-IP
192.168.11.230,DEVICE-192-168-11-230,2B:3A:1A:50:5D:46,Analyzer,Endress+Hauser,Analyzer-932,true,true,false,false,true,Role-Based,2,0,2025-11-08,73,v1.2.3,BACnet
192.168.183.161,Smar-3038,C:21:19:25:4D:13,Smart_Transmitter,Generic,Unknown,false,false,false,false,true,None,3,0,2025-11-07,84,v20.19,BACnet
192.168.37.204,DEVICE-192-168-37-204,51:1F:5F:1D:1A:37,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-870,true,true,false,false,false,Role-Based,0,0,2025-11-09,67,v1.2.3,HART-IP
192.168.67.42,RTU-491,44:25:F:42:1B:51,RTU,Schneider,Model-6947,true,true,true,false,false,Role-Based,2,0,2025-11-10,65,v16.0,Profinet
192.168.126.144,HMI-577,31:23:B:3F:2C:4E,HMI,Honeywell,Model-1820,true,true,false,true,true,Role-Based,3,1,2025-11-03,72,v16.0,Profinet
192.168.165.63,Anal-2968,5A:55:34:2B:53:58,Analyzer,Generic,Unknown,false,false,false,false,true,None,6,3,2025-11-06,81,v5.0,HART-IP
192.168.125.214,Safe-1491,57:49:55:2F:5D:16,Safety_Controller,Schneider,Safety_Controller-744,false,false,false,false,true,None,5,1,2025-11-07,74,v2.8.3,Modbus TCP
192.168.141.179,Prot-1377,28:4F:5A:1C:44:30,Protocol_Converter,Siemens,Protocol_Converter-295,true,true,false,false,true,Basic,0,0,2025-11-05,67,v2.8.1,Modbus TCP
192.168.227.126,,3E:28:14:1E:31:14,VFD,Siemens,VFD-412,true,true,false,true,true,Role-Based,0,0,2025-11-05,60,v4.5.2,Modbus TCP
192.168.171.144,DEVICE-192-168-171-144,36:A:36:E:36:59,Safety_Controller,Schneider,Safety_Controller-508,true,true,false,false,true,Basic,2,1,2025-11-10,67,v1.2.3,Unknown
192.168.182.226,,C:F:2B:62:55:4D,IP_Camera,Siemens,IP_Camera-841,true,true,false,false,true,Role-Based,1,0,2025-11-10,82,v20.19,BACnet
192.168.191.12,DEVICE-192-168-191-12,61:25:43:16:29:5E,Controller,Generic,Unknown,true,true,false,false,true,Role-Based,1,0,2025-11-07,71,R511.5,Proprietary
192.168.242.89,,5E:C:49:10:26:31,HMI,Yokogawa,Model-3013,true,true,false,false,true,Role-Based,3,1,2025-11-03,65,v2.8.1,Profinet
192.168.49.245,DEVICE-192-168-49-245,21:5B:19:54:4F:21,Switch,ABB,Switch-826,true,true,false,false,true,Basic,0,0,2025-11-03,83,v21.11,Unknown
192.168.188.25,DEV-118,30:45:16:1C:4D:D,Server,ABB,Model-3588,true,true,true,true,true,Role-Based,0,0,2025-11-09,91,R4.03,Proprietary
192.168.140.94,Smar-0633,1C:23:2D:4F:18:F,Smart_Transmitter,Rosemount,Smart_Transmitter-152,true,true,false,true,true,Basic,2,0,2025-11-06,65,v1.2.3,Unknown
192.168.217.101,Swit-3831,59:4E:A:58:30:29,Switch,ABB,Switch-466,true,true,false,true,true,Basic,0,0,2025-11-03,76,v2.8.3,Modbus TCP
192.168.30.176,,C:11:2A:25:20:2F,Smart_Transmitter,Rosemount,Smart_Transmitter-339,true,true,false,false,true,Basic,2,1,2025-11-10,96,v16.0,BACnet
192.168.16.181,DEVICE-192-168-16-181,41:58:5C:60:61:10,Protocol_Converter,Endress+Hauser,Protocol_Converter-742,true,true,true,false,false,Role-Based,1,0,2025-11-08,60,Unknown,HART-IP
192.168.106.11,DEVICE-192-168-106-11,40:54:51:22:62:1B,HMI,Emerson,Model-8221,true,true,false,true,true,Role-Based,1,0,2025-11-09,100,Unknown,Profinet
192.168.195.58,IP_C-3188,47:4D:5F:30:55:F,IP_Camera,Rosemount,IP_Camera-900,true,true,false,false,true,Role-Based,1,0,2025-11-10,60,R511.5,BACnet
192.168.66.225,VFD-3552,37:30:54:27:1C:1E,VFD,Yokogawa,VFD-165,false,false,true,false,false,None,9,0,2025-11-09,84,R4.03,Unknown
192.168.223.164,DEVICE-192-168-223-164,E:4B:42:2C:2D:B,Protocol_Converter,Yokogawa,Protocol_Converter-647,true,true,false,false,true,Role-Based,3,1,2025-11-07,97,v14.3,Unknown
192.168.40.131,Smar-2860,1E:63:1C:36:15:5D,Smart_Transmitter,Rosemount,Smart_Transmitter-257,true,true,false,false,true,Role-Based,1,0,2025-11-09,70,v14.3,BACnet
192.168.188.82,DEVICE-192-168-188-82,4E:40:19:13:62:5D,DCS,Siemens,Model-9465,true,true,false,true,true,Role-Based,1,0,2025-11-08,64,v20.19,Proprietary
192.168.189.154,IP_C-3907,47:23:42:2C:E:29,IP_Camera,Rosemount,IP_Camera-685,true,true,false,false,false,Basic,3,0,2025-11-07,90,v4.5.2,BACnet
192.168.130.163,Gate-1899,54:28:C:41:A:26,Gateway,Yokogawa,Gateway-893,true,true,false,false,true,Role-Based,1,0,2025-11-10,94,v16.0,HART-IP
192.168.20.37,DEVICE-192-168-20-37,11:15:41:37:5A:5E,IP_Camera,Endress+Hauser,IP_Camera-915,true,false,false,false,true,Basic,3,1,2025-11-10,72,v14.3,Unknown
192.168.19.125,,16:2D:2E:A:2B:4B,Analyzer,Siemens,Analyzer-391,false,false,false,false,true,None,12,6,2025-11-09,93,v21.11,Modbus TCP
192.168.12.96,Gate-2480,2E:3C:16:A:2F:53,Gateway,Endress+Hauser,Gateway-266,true,true,false,true,true,Basic,3,0,2025-11-03,97,v14.3,HART-IP
192.168.232.49,Anal-2764,21:63:60:32:12:2F,Analyzer,Yokogawa,Analyzer-659,true,true,false,true,false,Role-Based,1,0,2025-11-09,100,v21.11,HART-IP
192.168.243.120,DEVICE-192-168-243-120,29:4F:43:3E:2F:11,Switch,Yokogawa,Switch-818,true,true,false,true,true,Role-Based,3,0,2025-11-04,61,v2.8.3,HART-IP
192.168.179.165,,57:41:51:29:55:38,Safety_Controller,ABB,Safety_Controller-506,true,true,true,false,true,Role-Based,3,0,2025-11-09,100,v2.8.3,Modbus TCP
192.168.92.19,DEV-432,2F:61:24:39:39:31,SCADA,ABB,Model-1075,false,false,false,true,true,None,11,5,2025-11-04,100,v3.1.0,Proprietary
192.168.49.62,Safe-3746,24:41:11:B:A:22,Safety_Controller,Rosemount,Safety_Controller-345,true,true,false,true,false,Basic,2,1,2025-11-08,62,v2.8.3,BACnet
192.168.225.97,Anal-0705,A:13:21:30:1C:59,Analyzer,ABB,Analyzer-276,true,true,false,false,true,Role-Based,3,0,2025-11-08,92,R511.5,HART-IP
192.168.35.231,Gate-2911,C:63:47:5F:49:13,Gateway,Generic,Unknown,true,true,false,false,true,Basic,3,0,2025-11-10,62,v4.5.2,HART-IP
192.168.148.88,,44:23:41:58:3A:4B,Gateway,Rosemount,Gateway-129,true,true,false,false,true,Role-Based,2,0,2025-11-09,89,R4.03,HART-IP
192.168.199.10,DEV-057,3F:1A:5F:20:D:50,Server,GE,Model-3264,true,true,false,true,true,Role-Based,3,0,2025-11-05,80,Unknown,Proprietary
192.168.129.29,DEVICE-192-168-129-29,60:5B:41:16:3C:57,IP_Camera,Endress+Hauser,IP_Camera-854,true,true,false,false,true,Role-Based,2,1,2025-11-08,82,R4.03,HART-IP
192.168.196.50,,56:3C:2D:26:33:27,Safety_Controller,Emerson,Safety_Controller-786,true,true,false,true,true,Role-Based,0,0,2025-11-06,90,R4.03,Modbus TCP
192.168.136.27,Anal-0917,19:2D:4B:30:D:13,Analyzer,ABB,Analyzer-852,true,false,false,true,false,Basic,0,0,2025-11-07,70,R4.03,Modbus TCP
192.168.53.235,,30:F:21:22:57:13,Protocol_Converter,Rosemount,Protocol_Converter-381,false,false,false,true,true,None,5,0,2025-11-06,70,v21.11,BACnet
192.168.205.228,,2D:3D:51:38:2F:11,Analyzer,Generic,Unknown,true,true,false,true,true,Basic,1,0,2025-11-06,86,v16.0,Unknown
192.168.47.180,DEVICE-192-168-47-180,13:3D:20:4D:B:35,Engineering_Workstation,Honeywell,Model-6260,true,true,false,true,true,Role-Based,3,0,2025-11-10,75,R511.5,EtherNet/IP
192.168.96.96,DEV-431,14:1E:4A:4B:4A:4C,Historian,Yokogawa,Model-1255,true,true,false,true,false,Basic,0,0,2025-11-10,82,R511.5,EtherNet/IP
192.168.65.86,DEVICE-192-168-65-86,40:63:37:2B:13:5E,Smart_Transmitter,Emerson,Smart_Transmitter-382,false,false,false,false,true,None,4,1,2025-11-03,87,R511.5,Unknown
192.168.30.129,DEV-064,47:3D:42:17:B:34,Server,Honeywell,Model-5619,true,true,false,true,true,Basic,1,0,2025-11-10,66,v14.3,Proprietary
192.168.226.63,Anal-1949,12:59:23:45:20:55,Analyzer,Rosemount,Analyzer-241,true,true,false,false,false,Basic,1,0,2025-11-04,90,v16.0,BACnet
192.168.19.97,,59:54:51:12:2C:F,IP_Camera,Rosemount,IP_Camera-605,true,true,false,false,true,Basic,0,0,2025-11-09,62,v5.0,Modbus TCP
192.168.56.89,,1D:63:41:49:55:49,Analyzer,Yokogawa,Analyzer-572,true,true,false,false,true,Role-Based,0,0,2025-11-06,86,R511.5,Unknown
192.168.99.98,Swit-1566,33:53:34:22:4C:31,Switch,Yokogawa,Switch-798,false,false,false,false,true,None,11,2,2025-11-07,94,v21.11,Modbus TCP
192.168.210.160,PLC-099,5D:45:47:1E:16:46,PLC,Yokogawa,Model-3342,true,true,false,true,true,Basic,2,0,2025-11-05,97,v1.2.3,Proprietary
192.168.75.50,DEV-419,31:4D:3F:17:60:10,Controller,Siemens,Model-6941,false,false,false,true,true,None,5,3,2025-11-09,78,v4.5.2,Modbus TCP
192.168.43.63,HMI-417,60:C:40:61:21:48,HMI,ABB,Model-3026,true,true,false,true,true,Basic,1,0,2025-11-07,92,v21.11,Modbus TCP
192.168.155.161,DEVICE-192-168-155-161,45:A:2A:39:5A:38,Gateway,Yokogawa,Gateway-122,true,true,true,true,false,Basic,3,0,2025-11-08,95,v2.8.3,Modbus TCP
192.168.211.58,DEV-184,1C:4C:38:48:4B:4B,Engineering_Workstation,Allen-Bradley,Model-7218,true,true,true,true,false,Basic,0,0,2025-11-04,76,v1.2.3,EtherNet/IP
192.168.129.77,DEVICE-192-168-129-77,57:54:22:40:1D:38,Safety_Controller,Unknown,Unknown,true,true,false,false,true,Basic,0,0,2025-11-08,86,v14.3,Modbus TCP
192.168.39.23,,B:3D:27:14:3A:1E,Switch,ABB,Switch-373,true,true,false,true,true,Role-Based,0,0,2025-11-03,70,v16.0,HART-IP
192.168.93.196,Smar-3738,F:54:37:3D:3A:62,Smart_Transmitter,Emerson,Smart_Transmitter-425,true,true,false,false,false,Role-Based,0,0,2025-11-07,84,R4.03,BACnet
192.168.165.122,DEVICE-192-168-165-122,4F:11:1A:F:51:3C,Protocol_Converter,Rosemount,Protocol_Converter-716,true,true,false,true,false,Basic,3,0,2025-11-09,86,v5.0,BACnet
192.168.31.93,DEVICE-192-168-31-93,55:56:2B:E:4D:1A,VFD,Schneider,VFD-125,true,true,false,true,true,Role-Based,2,1,2025-11-05,74,v16.0,Modbus TCP
192.168.151.117,DEVICE-192-168-151-117,5A:59:43:2E:13:61,VFD,Emerson,VFD-200,true,true,false,false,false,Basic,0,0,2025-11-08,100,v5.0,Modbus TCP
192.168.79.32,Prot-3743,47:2E:2C:21:38:60,Protocol_Converter,Endress+Hauser,Protocol_Converter-326,true,true,false,true,true,Basic,0,0,2025-11-04,81,v14.3,Unknown
192.168.73.186,Swit-3103,63:47:5B:59:4C:51,Switch,Siemens,Switch-494,true,true,false,false,false,Role-Based,3,0,2025-11-09,100,v2.8.3,Modbus TCP
192.168.104.248,,5B:22:C:44:14:63,DCS,Yokogawa,Model-4748,true,true,false,true,true,Basic,1,0,2025-11-04,96,v14.3,Proprietary
192.168.214.173,DEVICE-192-168-214-173,4C:2D:E:3A:31:20,Switch,Emerson,Switch-888,true,true,false,true,true,Role-Based,3,0,2025-11-03,65,v2.8.3,BACnet
192.168.75.73,DEVICE-192-168-75-73,2A:D:31:2A:1F:22,Switch,Emerson,Switch-283,true,true,false,false,true,Basic,1,0,2025-11-10,98,R4.03,Modbus TCP
192.168.249.37,,14:48:28:23:57:63,Safety_Controller,Rosemount,Safety_Controller-116,true,true,false,false,true,Basic,1,0,2025-11-07,80,v3.1.0,Unknown
192.168.49.185,Safe-3816,15:14:38:48:31:59,Safety_Controller,ABB,Safety_Controller-807,true,true,false,false,true,Role-Based,3,1,2025-11-08,79,v5.0,HART-IP
192.168.63.104,Swit-2072,F:41:48:17:A:52,Switch,Yokogawa,Switch-456,true,true,false,true,true,Role-Based,0,0,2025-11-09,94,v1.2.3,Unknown
192.168.176.230,Gate-3886,63:26:52:60:10:1C,Gateway,Endress+Hauser,Gateway-134,true,false,false,false,true,Role-Based,3,1,2025-11-09,87,v14.3,Unknown
192.168.94.13,Gate-3870,F:3B:5B:49:3B:17,Gateway,Unknown,Unknown,true,true,false,false,true,Role-Based,3,1,2025-11-04,67,Unknown,BACnet
192.168.182.229,,22:2D:1D:3E:29:1B,Historian,Honeywell,Model-4520,true,false,false,true,true,Role-Based,3,0,2025-11-07,60,v21.11,EtherNet/IP
192.168.80.209,VFD-3537,E:13:1C:53:13:22,VFD,Endress+Hauser,VFD-195,true,true,true,true,true,Role-Based,2,0,2025-11-04,81,R511.5,HART-IP
192.168.33.243,VFD-3668,2E:11:41:18:51:26,VFD,Yokogawa,VFD-171,true,true,false,false,true,Basic,1,0,2025-11-04,93,v16.0,Unknown
192.168.192.178,Prot-2940,16:1C:5C:12:54:47,Protocol_Converter,Endress+Hauser,Protocol_Converter-341,false,false,false,true,true,None,2,0,2025-11-06,92,v2.8.1,Unknown
192.168.190.149,DEVICE-192-168-190-149,52:2E:22:31:19:13,IP_Camera,Generic,Unknown,true,true,false,true,true,Role-Based,0,0,2025-11-08,74,v1.2.3,Unknown
