tag_id,plant,unit,device_type,criticality,manufacturer,model,location,description,installation_date,expected_ip,expected_protocol
"CRU-0346","Port Arthur Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","High","Siemens","TemperatureTransmitter-2291","Crude Distillation Unit (CDU) - Station 16","Temperature Transmitter for Crude Distillation Unit (CDU) operations","2025-05-09","192.168.106.247","DNP3"
"CRU-0347","Port Arthur Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","Medium","Emerson","PressureTransmitter-9336","Crude Distillation Unit (CDU) - Station 17","Pressure Transmitter for Crude Distillation Unit (CDU) operations","2024-05-03","192.168.114.135","Ethernet/IP"
"CRU-0348","Port Arthur Refinery","Crude Distillation Unit (CDU)","PLC","High","Rockwell","PLC-1691","Crude Distillation Unit (CDU) - Station 18","PLC for Crude Distillation Unit (CDU) operations","2021-01-15","192.168.10.249","Ethernet/IP"
"CRU-0349","Port Arthur Refinery","Crude Distillation Unit (CDU)","Safety PLC","Low","Schneider","SafetyPLC-5819","Crude Distillation Unit (CDU) - Station 19","Safety PLC for Crude Distillation Unit (CDU) operations","2022-08-29","192.168.181.220","Profinet"
"CRU-0350","Port Arthur Refinery","Crude Distillation Unit (CDU)","HMI","Low","Rockwell","HMI-2024","Crude Distillation Unit (CDU) - Station 20","HMI for Crude Distillation Unit (CDU) operations","2024-12-02","192.168.220.24","Profinet"
"CRU-0351","Port Arthur Refinery","Crude Distillation Unit (CDU)","HMI","Low","ABB","HMI-7093","Crude Distillation Unit (CDU) - Station 21","HMI for Crude Distillation Unit (CDU) operations","2023-10-11","192.168.85.244","Modbus TCP"
"CRU-0352","Port Arthur Refinery","Crude Distillation Unit (CDU)","HMI","High","ABB","HMI-9207","Crude Distillation Unit (CDU) - Station 22","HMI for Crude Distillation Unit (CDU) operations","2022-12-24","192.168.34.9","Profinet"
"CRU-0353","Port Arthur Refinery","Crude Distillation Unit (CDU)","DCS","Critical","Emerson","DCS-3490","Crude Distillation Unit (CDU) - Station 23","DCS for Crude Distillation Unit (CDU) operations","2024-11-18","192.168.70.206","OPC UA"
"CRU-0354","Port Arthur Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","High","Siemens","PressureTransmitter-4195","Crude Distillation Unit (CDU) - Station 24","Pressure Transmitter for Crude Distillation Unit (CDU) operations","2022-10-18","192.168.16.49","DNP3"
"CRU-0355","Port Arthur Refinery","Crude Distillation Unit (CDU)","PLC","Medium","Rockwell","PLC-7023","Crude Distillation Unit (CDU) - Station 25","PLC for Crude Distillation Unit (CDU) operations","2022-04-15","192.168.214.41","DNP3"
"CRU-0356","Port Arthur Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","High","Emerson","TemperatureTransmitter-1223","Crude Distillation Unit (CDU) - Station 26","Temperature Transmitter for Crude Distillation Unit (CDU) operations","2023-11-20","192.168.49.191","Profinet"
"CRU-0357","Port Arthur Refinery","Crude Distillation Unit (CDU)","Control Valve","Medium","Honeywell","ControlValve-2916","Crude Distillation Unit (CDU) - Station 27","Control Valve for Crude Distillation Unit (CDU) operations","2023-05-28","192.168.46.199","Ethernet/IP"
"CRU-0358","Port Arthur Refinery","Crude Distillation Unit (CDU)","Motor Starter","Low","Emerson","MotorStarter-5120","Crude Distillation Unit (CDU) - Station 28","Motor Starter for Crude Distillation Unit (CDU) operations","2022-04-17","192.168.148.177","Profinet"
"CRU-0359","Port Arthur Refinery","Crude Distillation Unit (CDU)","RTU","High","ABB","RTU-7599","Crude Distillation Unit (CDU) - Station 29","RTU for Crude Distillation Unit (CDU) operations","2022-08-29","192.168.136.211","Modbus TCP"
"CRU-0360","Port Arthur Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","Medium","Honeywell","FlowTransmitter-3319","Crude Distillation Unit (CDU) - Station 30","Flow Transmitter for Crude Distillation Unit (CDU) operations","2020-11-24","192.168.59.204","Modbus TCP"
"CRU-0361","Port Arthur Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","High","Schneider","PressureTransmitter-9409","Crude Distillation Unit (CDU) - Station 31","Pressure Transmitter for Crude Distillation Unit (CDU) operations","2020-11-10","192.168.226.228","OPC UA"
"CRU-0362","Port Arthur Refinery","Crude Distillation Unit (CDU)","Flow Transmitter","Low","Emerson","FlowTransmitter-2490","Crude Distillation Unit (CDU) - Station 32","Flow Transmitter for Crude Distillation Unit (CDU) operations","2025-10-18","192.168.237.149","OPC UA"
"CRU-0363","Port Arthur Refinery","Crude Distillation Unit (CDU)","DCS","Critical","Honeywell","DCS-2588","Crude Distillation Unit (CDU) - Station 33","DCS for Crude Distillation Unit (CDU) operations","2021-03-15","192.168.118.96","Ethernet/IP"
"CRU-0364","Port Arthur Refinery","Crude Distillation Unit (CDU)","Motor Starter","Medium","Honeywell","MotorStarter-5263","Crude Distillation Unit (CDU) - Station 34","Motor Starter for Crude Distillation Unit (CDU) operations","2023-04-18","192.168.180.85","DNP3"
"CRU-0365","Port Arthur Refinery","Crude Distillation Unit (CDU)","Motor Starter","Medium","Schneider","MotorStarter-8704","Crude Distillation Unit (CDU) - Station 35","Motor Starter for Crude Distillation Unit (CDU) operations","2024-09-16","192.168.183.232","Modbus TCP"
"CRU-0366","Port Arthur Refinery","Crude Distillation Unit (CDU)","HMI","Low","Emerson","HMI-9057","Crude Distillation Unit (CDU) - Station 36","HMI for Crude Distillation Unit (CDU) operations","2020-12-06","192.168.83.23","OPC UA"
"CRU-0367","Port Arthur Refinery","Crude Distillation Unit (CDU)","HMI","Critical","Honeywell","HMI-1364","Crude Distillation Unit (CDU) - Station 37","HMI for Crude Distillation Unit (CDU) operations","2022-02-28","192.168.165.209","Ethernet/IP"
"CRU-0368","Port Arthur Refinery","Crude Distillation Unit (CDU)","PLC","Critical","ABB","PLC-3775","Crude Distillation Unit (CDU) - Station 38","PLC for Crude Distillation Unit (CDU) operations","2025-06-26","192.168.173.3","OPC UA"
"CRU-0369","Port Arthur Refinery","Crude Distillation Unit (CDU)","DCS","Low","Schneider","DCS-5779","Crude Distillation Unit (CDU) - Station 39","DCS for Crude Distillation Unit (CDU) operations","2021-12-25","192.168.129.5","Modbus TCP"
"CRU-0370","Port Arthur Refinery","Crude Distillation Unit (CDU)","Motor Starter","High","Schneider","MotorStarter-5362","Crude Distillation Unit (CDU) - Station 40","Motor Starter for Crude Distillation Unit (CDU) operations","2023-04-13","192.168.237.33","OPC UA"
"CRU-0371","Port Arthur Refinery","Crude Distillation Unit (CDU)","Control Valve","Low","Rockwell","ControlValve-5102","Crude Distillation Unit (CDU) - Station 41","Control Valve for Crude Distillation Unit (CDU) operations","2021-04-05","192.168.242.14","Modbus TCP"
"CRU-0372","Port Arthur Refinery","Crude Distillation Unit (CDU)","RTU","Medium","ABB","RTU-1524","Crude Distillation Unit (CDU) - Station 42","RTU for Crude Distillation Unit (CDU) operations","2024-06-30","192.168.14.49","Ethernet/IP"
"CRU-0373","Port Arthur Refinery","Crude Distillation Unit (CDU)","Pressure Transmitter","High","Schneider","PressureTransmitter-2379","Crude Distillation Unit (CDU) - Station 43","Pressure Transmitter for Crude Distillation Unit (CDU) operations","2021-10-31","192.168.227.254","Profinet"
"CRU-0374","Port Arthur Refinery","Crude Distillation Unit (CDU)","Motor Starter","Low","Honeywell","MotorStarter-7465","Crude Distillation Unit (CDU) - Station 44","Motor Starter for Crude Distillation Unit (CDU) operations","2022-03-19","192.168.132.106","Ethernet/IP"
"CRU-0375","Port Arthur Refinery","Crude Distillation Unit (CDU)","Temperature Transmitter","Low","Rockwell","TemperatureTransmitter-9284","Crude Distillation Unit (CDU) - Station 45","Temperature Transmitter for Crude Distillation Unit (CDU) operations","2024-03-19","192.168.234.230","Modbus TCP"
"FLU-0376","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","High","Rockwell","SafetyPLC-8459","Fluid Catalytic Cracking (FCC) - Station 1","Safety PLC for Fluid Catalytic Cracking (FCC) operations","2022-08-11","192.168.204.113","DNP3"
"FLU-0377","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","HMI","Medium","Honeywell","HMI-7036","Fluid Catalytic Cracking (FCC) - Station 2","HMI for Fluid Catalytic Cracking (FCC) operations","2022-04-13","192.168.254.204","DNP3"
"FLU-0378","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","Low","Siemens","MotorStarter-3781","Fluid Catalytic Cracking (FCC) - Station 3","Motor Starter for Fluid Catalytic Cracking (FCC) operations","2025-03-24","192.168.84.218","Modbus TCP"
"FLU-0379","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","Low","Honeywell","PLC-7709","Fluid Catalytic Cracking (FCC) - Station 4","PLC for Fluid Catalytic Cracking (FCC) operations","2025-05-14","192.168.125.161","Profinet"
"FLU-0380","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","Low","Siemens","ControlValve-5278","Fluid Catalytic Cracking (FCC) - Station 5","Control Valve for Fluid Catalytic Cracking (FCC) operations","2022-01-11","192.168.9.76","OPC UA"
"FLU-0381","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","Critical","Honeywell","SafetyPLC-2225","Fluid Catalytic Cracking (FCC) - Station 6","Safety PLC for Fluid Catalytic Cracking (FCC) operations","2023-05-09","192.168.60.6","Profinet"
"FLU-0382","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","HMI","High","Rockwell","HMI-6056","Fluid Catalytic Cracking (FCC) - Station 7","HMI for Fluid Catalytic Cracking (FCC) operations","2022-06-14","192.168.85.210","Ethernet/IP"
"FLU-0383","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","Critical","Honeywell","SafetyPLC-6398","Fluid Catalytic Cracking (FCC) - Station 8","Safety PLC for Fluid Catalytic Cracking (FCC) operations","2021-05-02","192.168.3.43","OPC UA"
"FLU-0384","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","Medium","Emerson","PressureTransmitter-1178","Fluid Catalytic Cracking (FCC) - Station 9","Pressure Transmitter for Fluid Catalytic Cracking (FCC) operations","2021-06-25","192.168.14.14","Profinet"
"FLU-0385","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","Medium","ABB","MotorStarter-8444","Fluid Catalytic Cracking (FCC) - Station 10","Motor Starter for Fluid Catalytic Cracking (FCC) operations","2025-01-29","192.168.117.103","Modbus TCP"
"FLU-0386","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","RTU","Medium","Schneider","RTU-5471","Fluid Catalytic Cracking (FCC) - Station 11","RTU for Fluid Catalytic Cracking (FCC) operations","2024-05-09","192.168.152.117","DNP3"
"FLU-0387","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Flow Transmitter","High","Rockwell","FlowTransmitter-6696","Fluid Catalytic Cracking (FCC) - Station 12","Flow Transmitter for Fluid Catalytic Cracking (FCC) operations","2021-02-19","192.168.70.143","Modbus TCP"
"FLU-0388","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Flow Transmitter","Critical","Schneider","FlowTransmitter-8114","Fluid Catalytic Cracking (FCC) - Station 13","Flow Transmitter for Fluid Catalytic Cracking (FCC) operations","2021-07-01","192.168.161.205","OPC UA"
"FLU-0389","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","Low","ABB","PLC-8140","Fluid Catalytic Cracking (FCC) - Station 14","PLC for Fluid Catalytic Cracking (FCC) operations","2024-06-23","192.168.177.62","Profinet"
"FLU-0390","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","HMI","High","ABB","HMI-3045","Fluid Catalytic Cracking (FCC) - Station 15","HMI for Fluid Catalytic Cracking (FCC) operations","2023-03-23","192.168.41.184","OPC UA"
"FLU-0391","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","Medium","Schneider","TemperatureTransmitter-1911","Fluid Catalytic Cracking (FCC) - Station 16","Temperature Transmitter for Fluid Catalytic Cracking (FCC) operations","2022-06-01","192.168.53.202","Modbus TCP"
"FLU-0392","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","RTU","Medium","Schneider","RTU-3889","Fluid Catalytic Cracking (FCC) - Station 17","RTU for Fluid Catalytic Cracking (FCC) operations","2022-10-15","192.168.20.188","DNP3"
"FLU-0393","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","Medium","Honeywell","PLC-8159","Fluid Catalytic Cracking (FCC) - Station 18","PLC for Fluid Catalytic Cracking (FCC) operations","2023-04-18","192.168.0.119","Ethernet/IP"
"FLU-0394","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Flow Transmitter","High","Rockwell","FlowTransmitter-1283","Fluid Catalytic Cracking (FCC) - Station 19","Flow Transmitter for Fluid Catalytic Cracking (FCC) operations","2025-04-16","192.168.172.5","OPC UA"
"FLU-0395","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","Medium","Emerson","ControlValve-9812","Fluid Catalytic Cracking (FCC) - Station 20","Control Valve for Fluid Catalytic Cracking (FCC) operations","2023-10-28","192.168.47.68","DNP3"
"FLU-0396","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","Critical","Schneider","PLC-1235","Fluid Catalytic Cracking (FCC) - Station 21","PLC for Fluid Catalytic Cracking (FCC) operations","2021-01-17","192.168.77.136","Ethernet/IP"
"FLU-0397","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","Critical","Emerson","MotorStarter-2995","Fluid Catalytic Cracking (FCC) - Station 22","Motor Starter for Fluid Catalytic Cracking (FCC) operations","2022-11-25","192.168.223.85","Profinet"
"FLU-0398","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","Low","Honeywell","PLC-4105","Fluid Catalytic Cracking (FCC) - Station 23","PLC for Fluid Catalytic Cracking (FCC) operations","2022-09-26","192.168.114.226","Ethernet/IP"
"FLU-0399","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","High","Emerson","PLC-7413","Fluid Catalytic Cracking (FCC) - Station 24","PLC for Fluid Catalytic Cracking (FCC) operations","2025-05-18","192.168.96.42","Modbus TCP"
"FLU-0400","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","Medium","Honeywell","ControlValve-3537","Fluid Catalytic Cracking (FCC) - Station 25","Control Valve for Fluid Catalytic Cracking (FCC) operations","2024-02-02","192.168.123.33","DNP3"
"FLU-0401","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","High","ABB","TemperatureTransmitter-8375","Fluid Catalytic Cracking (FCC) - Station 26","Temperature Transmitter for Fluid Catalytic Cracking (FCC) operations","2022-04-05","192.168.211.108","Ethernet/IP"
"FLU-0402","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","High","Schneider","TemperatureTransmitter-8114","Fluid Catalytic Cracking (FCC) - Station 27","Temperature Transmitter for Fluid Catalytic Cracking (FCC) operations","2024-06-03","192.168.253.106","OPC UA"
"FLU-0403","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Motor Starter","Critical","Rockwell","MotorStarter-1218","Fluid Catalytic Cracking (FCC) - Station 28","Motor Starter for Fluid Catalytic Cracking (FCC) operations","2022-01-25","192.168.212.4","Profinet"
"FLU-0404","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","Medium","Rockwell","ControlValve-3415","Fluid Catalytic Cracking (FCC) - Station 29","Control Valve for Fluid Catalytic Cracking (FCC) operations","2025-09-23","192.168.221.215","DNP3"
"FLU-0405","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Pressure Transmitter","Low","Honeywell","PressureTransmitter-5835","Fluid Catalytic Cracking (FCC) - Station 30","Pressure Transmitter for Fluid Catalytic Cracking (FCC) operations","2025-08-28","192.168.163.78","DNP3"
"FLU-0406","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","RTU","Critical","Emerson","RTU-2410","Fluid Catalytic Cracking (FCC) - Station 31","RTU for Fluid Catalytic Cracking (FCC) operations","2023-03-25","192.168.118.205","Modbus TCP"
"FLU-0407","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","High","Schneider","PLC-2445","Fluid Catalytic Cracking (FCC) - Station 32","PLC for Fluid Catalytic Cracking (FCC) operations","2025-04-10","192.168.103.65","Modbus TCP"
"FLU-0408","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Flow Transmitter","Critical","Emerson","FlowTransmitter-1353","Fluid Catalytic Cracking (FCC) - Station 33","Flow Transmitter for Fluid Catalytic Cracking (FCC) operations","2025-03-08","192.168.10.6","Ethernet/IP"
"FLU-0409","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","Critical","Siemens","PLC-3624","Fluid Catalytic Cracking (FCC) - Station 34","PLC for Fluid Catalytic Cracking (FCC) operations","2024-03-28","192.168.219.213","Modbus TCP"
"FLU-0410","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","HMI","Critical","Siemens","HMI-7529","Fluid Catalytic Cracking (FCC) - Station 35","HMI for Fluid Catalytic Cracking (FCC) operations","2022-11-28","192.168.189.170","OPC UA"
"FLU-0411","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Temperature Transmitter","Critical","Rockwell","TemperatureTransmitter-3962","Fluid Catalytic Cracking (FCC) - Station 36","Temperature Transmitter for Fluid Catalytic Cracking (FCC) operations","2021-02-01","192.168.122.228","Profinet"
"FLU-0412","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Control Valve","Critical","Emerson","ControlValve-7077","Fluid Catalytic Cracking (FCC) - Station 37","Control Valve for Fluid Catalytic Cracking (FCC) operations","2021-03-24","192.168.101.240","Profinet"
"FLU-0413","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","Critical","Honeywell","SafetyPLC-1253","Fluid Catalytic Cracking (FCC) - Station 38","Safety PLC for Fluid Catalytic Cracking (FCC) operations","2023-02-12","192.168.177.92","Profinet"
"FLU-0414","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","PLC","Medium","Siemens","PLC-9630","Fluid Catalytic Cracking (FCC) - Station 39","PLC for Fluid Catalytic Cracking (FCC) operations","2025-04-20","192.168.9.189","Ethernet/IP"
"FLU-0415","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Flow Transmitter","Critical","Schneider","FlowTransmitter-6088","Fluid Catalytic Cracking (FCC) - Station 40","Flow Transmitter for Fluid Catalytic Cracking (FCC) operations","2022-01-28","192.168.176.165","Modbus TCP"
"FLU-0416","Port Arthur Refinery","Fluid Catalytic Cracking (FCC)","Safety PLC","High","Siemens","SafetyPLC-7612","Fluid Catalytic Cracking (FCC) - Station 41","Safety PLC for Fluid Catalytic Cracking (FCC) operations","2024-10-09","192.168.15.115","Profinet"
"HYD-0417","Port Arthur Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","Low","Emerson","PressureTransmitter-6393","Hydrocracking Unit (HCU) - Station 1","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2021-06-03","192.168.201.44","Profinet"
"HYD-0418","Port Arthur Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","Low","ABB","PressureTransmitter-1093","Hydrocracking Unit (HCU) - Station 2","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2022-08-30","192.168.144.224","OPC UA"
"HYD-0419","Port Arthur Refinery","Hydrocracking Unit (HCU)","PLC","Medium","Honeywell","PLC-6721","Hydrocracking Unit (HCU) - Station 3","PLC for Hydrocracking Unit (HCU) operations","2024-05-30","192.168.79.95","Ethernet/IP"
"HYD-0420","Port Arthur Refinery","Hydrocracking Unit (HCU)","HMI","Low","Emerson","HMI-3060","Hydrocracking Unit (HCU) - Station 4","HMI for Hydrocracking Unit (HCU) operations","2025-07-31","192.168.44.152","Profinet"
"HYD-0421","Port Arthur Refinery","Hydrocracking Unit (HCU)","Motor Starter","High","ABB","MotorStarter-3528","Hydrocracking Unit (HCU) - Station 5","Motor Starter for Hydrocracking Unit (HCU) operations","2022-12-28","192.168.131.143","Profinet"
"HYD-0422","Port Arthur Refinery","Hydrocracking Unit (HCU)","PLC","Medium","ABB","PLC-5594","Hydrocracking Unit (HCU) - Station 6","PLC for Hydrocracking Unit (HCU) operations","2022-07-31","192.168.148.234","Profinet"
"HYD-0423","Port Arthur Refinery","Hydrocracking Unit (HCU)","Motor Starter","High","Emerson","MotorStarter-5221","Hydrocracking Unit (HCU) - Station 7","Motor Starter for Hydrocracking Unit (HCU) operations","2022-08-12","192.168.129.218","Modbus TCP"
"HYD-0424","Port Arthur Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","High","Emerson","FlowTransmitter-1607","Hydrocracking Unit (HCU) - Station 8","Flow Transmitter for Hydrocracking Unit (HCU) operations","2021-12-06","192.168.85.252","Modbus TCP"
"HYD-0425","Port Arthur Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","Medium","Emerson","PressureTransmitter-6795","Hydrocracking Unit (HCU) - Station 9","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2022-12-09","192.168.173.234","OPC UA"
"HYD-0426","Port Arthur Refinery","Hydrocracking Unit (HCU)","Control Valve","Medium","Schneider","ControlValve-3976","Hydrocracking Unit (HCU) - Station 10","Control Valve for Hydrocracking Unit (HCU) operations","2021-12-16","192.168.65.71","OPC UA"
"HYD-0427","Port Arthur Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","High","Emerson","TemperatureTransmitter-1194","Hydrocracking Unit (HCU) - Station 11","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2025-08-11","192.168.115.92","OPC UA"
"HYD-0428","Port Arthur Refinery","Hydrocracking Unit (HCU)","Safety PLC","Medium","ABB","SafetyPLC-8815","Hydrocracking Unit (HCU) - Station 12","Safety PLC for Hydrocracking Unit (HCU) operations","2021-03-01","192.168.165.188","Ethernet/IP"
"HYD-0429","Port Arthur Refinery","Hydrocracking Unit (HCU)","HMI","Medium","Rockwell","HMI-3929","Hydrocracking Unit (HCU) - Station 13","HMI for Hydrocracking Unit (HCU) operations","2023-06-06","192.168.98.205","OPC UA"
"HYD-0430","Port Arthur Refinery","Hydrocracking Unit (HCU)","RTU","High","Honeywell","RTU-6042","Hydrocracking Unit (HCU) - Station 14","RTU for Hydrocracking Unit (HCU) operations","2024-04-22","192.168.112.156","OPC UA"
"HYD-0431","Port Arthur Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","Critical","Emerson","TemperatureTransmitter-1350","Hydrocracking Unit (HCU) - Station 15","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2022-12-16","192.168.198.31","OPC UA"
"HYD-0432","Port Arthur Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","Critical","Siemens","PressureTransmitter-1260","Hydrocracking Unit (HCU) - Station 16","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2023-10-09","192.168.205.91","Profinet"
"HYD-0433","Port Arthur Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","High","ABB","TemperatureTransmitter-9056","Hydrocracking Unit (HCU) - Station 17","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2021-06-01","192.168.47.77","Profinet"
"HYD-0434","Port Arthur Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","Critical","Schneider","TemperatureTransmitter-3793","Hydrocracking Unit (HCU) - Station 18","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2020-10-26","192.168.80.105","OPC UA"
"HYD-0435","Port Arthur Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","Critical","Rockwell","PressureTransmitter-5275","Hydrocracking Unit (HCU) - Station 19","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2023-11-13","192.168.216.229","Ethernet/IP"
"HYD-0436","Port Arthur Refinery","Hydrocracking Unit (HCU)","Pressure Transmitter","High","Emerson","PressureTransmitter-2964","Hydrocracking Unit (HCU) - Station 20","Pressure Transmitter for Hydrocracking Unit (HCU) operations","2024-04-06","192.168.93.237","Modbus TCP"
"HYD-0437","Port Arthur Refinery","Hydrocracking Unit (HCU)","Safety PLC","High","Siemens","SafetyPLC-7684","Hydrocracking Unit (HCU) - Station 21","Safety PLC for Hydrocracking Unit (HCU) operations","2023-10-14","192.168.133.16","OPC UA"
"HYD-0438","Port Arthur Refinery","Hydrocracking Unit (HCU)","RTU","Critical","Emerson","RTU-1423","Hydrocracking Unit (HCU) - Station 22","RTU for Hydrocracking Unit (HCU) operations","2025-02-14","192.168.102.11","Profinet"
"HYD-0439","Port Arthur Refinery","Hydrocracking Unit (HCU)","Control Valve","Low","Emerson","ControlValve-9107","Hydrocracking Unit (HCU) - Station 23","Control Valve for Hydrocracking Unit (HCU) operations","2021-10-02","192.168.73.176","Ethernet/IP"
"HYD-0440","Port Arthur Refinery","Hydrocracking Unit (HCU)","Temperature Transmitter","High","Siemens","TemperatureTransmitter-2313","Hydrocracking Unit (HCU) - Station 24","Temperature Transmitter for Hydrocracking Unit (HCU) operations","2024-06-11","192.168.147.149","Ethernet/IP"
"HYD-0441","Port Arthur Refinery","Hydrocracking Unit (HCU)","Safety PLC","Critical","Emerson","SafetyPLC-9195","Hydrocracking Unit (HCU) - Station 25","Safety PLC for Hydrocracking Unit (HCU) operations","2024-07-16","192.168.82.40","OPC UA"
"HYD-0442","Port Arthur Refinery","Hydrocracking Unit (HCU)","DCS","Medium","ABB","DCS-7504","Hydrocracking Unit (HCU) - Station 26","DCS for Hydrocracking Unit (HCU) operations","2025-07-22","192.168.194.159","Ethernet/IP"
"HYD-0443","Port Arthur Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","Critical","Emerson","FlowTransmitter-4360","Hydrocracking Unit (HCU) - Station 27","Flow Transmitter for Hydrocracking Unit (HCU) operations","2024-01-03","192.168.182.155","Ethernet/IP"
"HYD-0444","Port Arthur Refinery","Hydrocracking Unit (HCU)","Safety PLC","High","Rockwell","SafetyPLC-4958","Hydrocracking Unit (HCU) - Station 28","Safety PLC for Hydrocracking Unit (HCU) operations","2024-12-24","192.168.3.104","DNP3"
"HYD-0445","Port Arthur Refinery","Hydrocracking Unit (HCU)","HMI","Medium","ABB","HMI-8590","Hydrocracking Unit (HCU) - Station 29","HMI for Hydrocracking Unit (HCU) operations","2021-10-11","192.168.54.94","Modbus TCP"
"HYD-0446","Port Arthur Refinery","Hydrocracking Unit (HCU)","Control Valve","Low","Honeywell","ControlValve-7462","Hydrocracking Unit (HCU) - Station 30","Control Valve for Hydrocracking Unit (HCU) operations","2022-07-25","192.168.187.92","Modbus TCP"
"HYD-0447","Port Arthur Refinery","Hydrocracking Unit (HCU)","Safety PLC","Critical","Schneider","SafetyPLC-9993","Hydrocracking Unit (HCU) - Station 31","Safety PLC for Hydrocracking Unit (HCU) operations","2024-10-18","192.168.76.209","DNP3"
"HYD-0448","Port Arthur Refinery","Hydrocracking Unit (HCU)","Motor Starter","Low","Honeywell","MotorStarter-8177","Hydrocracking Unit (HCU) - Station 32","Motor Starter for Hydrocracking Unit (HCU) operations","2021-04-06","192.168.34.113","Profinet"
"HYD-0449","Port Arthur Refinery","Hydrocracking Unit (HCU)","Flow Transmitter","Low","Siemens","FlowTransmitter-5576","Hydrocracking Unit (HCU) - Station 33","Flow Transmitter for Hydrocracking Unit (HCU) operations","2022-01-25","192.168.168.142","Ethernet/IP"
"HYD-0450","Port Arthur Refinery","Hydrocracking Unit (HCU)","HMI","Medium","Emerson","HMI-4501","Hydrocracking Unit (HCU) - Station 34","HMI for Hydrocracking Unit (HCU) operations","2025-06-13","192.168.63.147","Profinet"
