tag_id,plant,unit,device_type,criticality,manufacturer,model,location,description,installation_date,expected_ip,expected_protocol
"POW-0422","BMW Spartanburg","Powertrain","Paint Robot","Low","Rockwell","PaintRobot-6244","Powertrain - Station 5","Paint Robot for Powertrain operations","2024-10-10","192.168.36.102","Modbus TCP"
"POW-0423","BMW Spartanburg","Powertrain","Safety PLC","High","Rockwell","SafetyPLC-5373","Powertrain - Station 6","Safety PLC for Powertrain operations","2023-03-06","192.168.31.220","OPC UA"
"POW-0424","BMW Spartanburg","Powertrain","Paint Robot","Low","Honeywell","PaintRobot-7127","Powertrain - Station 7","Paint Robot for Powertrain operations","2023-04-13","192.168.192.131","Profinet"
"POW-0425","BMW Spartanburg","Powertrain","Robot Controller","Critical","Honeywell","RobotController-8733","Powertrain - Station 8","Robot Controller for Powertrain operations","2024-10-04","192.168.217.245","Modbus TCP"
"POW-0426","BMW Spartanburg","Powertrain","Conveyor Controller","Critical","Emerson","ConveyorController-4013","Powertrain - Station 9","Conveyor Controller for Powertrain operations","2022-05-12","192.168.36.115","Modbus TCP"
"POW-0427","BMW Spartanburg","Powertrain","HMI Station","Medium","Siemens","HMIStation-9142","Powertrain - Station 10","HMI Station for Powertrain operations","2021-06-16","192.168.249.132","OPC UA"
"POW-0428","BMW Spartanburg","Powertrain","Assembly Robot","Low","Schneider","AssemblyRobot-1901","Powertrain - Station 11","Assembly Robot for Powertrain operations","2022-03-28","192.168.39.193","DNP3"
"POW-0429","BMW Spartanburg","Powertrain","Quality Scanner","Critical","Emerson","QualityScanner-3961","Powertrain - Station 12","Quality Scanner for Powertrain operations","2022-10-17","192.168.99.130","DNP3"
"POW-0430","BMW Spartanburg","Powertrain","Assembly Robot","Low","Emerson","AssemblyRobot-5090","Powertrain - Station 13","Assembly Robot for Powertrain operations","2025-08-07","192.168.39.227","Modbus TCP"
"POW-0431","BMW Spartanburg","Powertrain","Assembly Robot","Low","Honeywell","AssemblyRobot-7007","Powertrain - Station 14","Assembly Robot for Powertrain operations","2022-06-22","192.168.161.96","OPC UA"
"POW-0432","BMW Spartanburg","Powertrain","Welding Robot","Critical","Schneider","WeldingRobot-3684","Powertrain - Station 15","Welding Robot for Powertrain operations","2021-11-27","192.168.114.206","DNP3"
"POW-0433","BMW Spartanburg","Powertrain","Conveyor Controller","Medium","Honeywell","ConveyorController-6317","Powertrain - Station 16","Conveyor Controller for Powertrain operations","2023-01-22","192.168.108.102","Modbus TCP"
"POW-0434","BMW Spartanburg","Powertrain","SCADA System","Medium","Emerson","SCADASystem-9011","Powertrain - Station 17","SCADA System for Powertrain operations","2022-02-16","192.168.11.178","Profinet"
"POW-0435","BMW Spartanburg","Powertrain","Quality Scanner","Critical","Siemens","QualityScanner-2009","Powertrain - Station 18","Quality Scanner for Powertrain operations","2022-04-22","192.168.21.253","Modbus TCP"
"POW-0436","BMW Spartanburg","Powertrain","Quality Scanner","Critical","Rockwell","QualityScanner-4309","Powertrain - Station 19","Quality Scanner for Powertrain operations","2021-06-07","192.168.166.213","Ethernet/IP"
"POW-0437","BMW Spartanburg","Powertrain","Safety PLC","Low","Rockwell","SafetyPLC-1689","Powertrain - Station 20","Safety PLC for Powertrain operations","2025-10-04","192.168.47.184","Ethernet/IP"
"POW-0438","BMW Spartanburg","Powertrain","SCADA System","Medium","Rockwell","SCADASystem-5808","Powertrain - Station 21","SCADA System for Powertrain operations","2022-05-18","192.168.210.81","Modbus TCP"
"POW-0439","BMW Spartanburg","Powertrain","Vision System","Low","Schneider","VisionSystem-5945","Powertrain - Station 22","Vision System for Powertrain operations","2022-07-07","192.168.9.139","Modbus TCP"
"POW-0440","BMW Spartanburg","Powertrain","Vision System","Low","Emerson","VisionSystem-3917","Powertrain - Station 23","Vision System for Powertrain operations","2021-12-26","192.168.25.128","DNP3"
"POW-0441","BMW Spartanburg","Powertrain","Safety PLC","Critical","ABB","SafetyPLC-2160","Powertrain - Station 24","Safety PLC for Powertrain operations","2024-02-17","192.168.75.119","Modbus TCP"
"POW-0442","BMW Spartanburg","Powertrain","Conveyor Controller","Low","Siemens","ConveyorController-8701","Powertrain - Station 25","Conveyor Controller for Powertrain operations","2022-03-25","192.168.161.128","Ethernet/IP"
"POW-0443","BMW Spartanburg","Powertrain","HMI Station","Critical","Rockwell","HMIStation-5525","Powertrain - Station 26","HMI Station for Powertrain operations","2025-09-08","192.168.179.163","Modbus TCP"
"QUA-0444","BMW Spartanburg","Quality Control","Safety PLC","Low","Siemens","SafetyPLC-1243","Quality Control - Station 1","Safety PLC for Quality Control operations","2023-02-08","192.168.27.125","OPC UA"
"QUA-0445","BMW Spartanburg","Quality Control","Conveyor Controller","High","Schneider","ConveyorController-9615","Quality Control - Station 2","Conveyor Controller for Quality Control operations","2022-10-14","192.168.35.246","Modbus TCP"
"QUA-0446","BMW Spartanburg","Quality Control","Robot Controller","Medium","Rockwell","RobotController-2789","Quality Control - Station 3","Robot Controller for Quality Control operations","2024-10-28","192.168.200.145","Modbus TCP"
"QUA-0447","BMW Spartanburg","Quality Control","Conveyor Controller","Medium","Rockwell","ConveyorController-9233","Quality Control - Station 4","Conveyor Controller for Quality Control operations","2023-10-02","192.168.153.49","Ethernet/IP"
"QUA-0448","BMW Spartanburg","Quality Control","HMI Station","Critical","Rockwell","HMIStation-5736","Quality Control - Station 5","HMI Station for Quality Control operations","2023-09-30","192.168.83.44","Modbus TCP"
"QUA-0449","BMW Spartanburg","Quality Control","Conveyor Controller","Low","Schneider","ConveyorController-7100","Quality Control - Station 6","Conveyor Controller for Quality Control operations","2021-04-24","192.168.115.253","Ethernet/IP"
"QUA-0450","BMW Spartanburg","Quality Control","HMI Station","High","Siemens","HMIStation-8787","Quality Control - Station 7","HMI Station for Quality Control operations","2021-07-12","192.168.123.191","DNP3"
"QUA-0451","BMW Spartanburg","Quality Control","Vision System","High","Siemens","VisionSystem-3846","Quality Control - Station 8","Vision System for Quality Control operations","2024-06-02","192.168.144.190","Profinet"
"QUA-0452","BMW Spartanburg","Quality Control","Quality Scanner","High","ABB","QualityScanner-2655","Quality Control - Station 9","Quality Scanner for Quality Control operations","2025-01-16","192.168.118.157","Ethernet/IP"
"QUA-0453","BMW Spartanburg","Quality Control","Welding Robot","Low","Siemens","WeldingRobot-1878","Quality Control - Station 10","Welding Robot for Quality Control operations","2025-10-10","192.168.28.189","Profinet"
"QUA-0454","BMW Spartanburg","Quality Control","Welding Robot","Medium","Schneider","WeldingRobot-3504","Quality Control - Station 11","Welding Robot for Quality Control operations","2022-02-24","192.168.37.48","OPC UA"
"QUA-0455","BMW Spartanburg","Quality Control","Conveyor Controller","Low","Siemens","ConveyorController-7751","Quality Control - Station 12","Conveyor Controller for Quality Control operations","2024-11-23","192.168.200.73","Modbus TCP"
"QUA-0456","BMW Spartanburg","Quality Control","Quality Scanner","Low","Rockwell","QualityScanner-1652","Quality Control - Station 13","Quality Scanner for Quality Control operations","2022-07-06","192.168.15.250","Profinet"
"QUA-0457","BMW Spartanburg","Quality Control","Welding Robot","Medium","Honeywell","WeldingRobot-4091","Quality Control - Station 14","Welding Robot for Quality Control operations","2023-04-17","192.168.21.151","Modbus TCP"
"QUA-0458","BMW Spartanburg","Quality Control","Welding Robot","High","ABB","WeldingRobot-1421","Quality Control - Station 15","Welding Robot for Quality Control operations","2024-04-21","192.168.216.31","DNP3"
"QUA-0459","BMW Spartanburg","Quality Control","Vision System","Critical","Emerson","VisionSystem-8966","Quality Control - Station 16","Vision System for Quality Control operations","2023-09-14","192.168.154.129","OPC UA"
"QUA-0460","BMW Spartanburg","Quality Control","SCADA System","High","Honeywell","SCADASystem-9315","Quality Control - Station 17","SCADA System for Quality Control operations","2025-06-14","192.168.226.147","Modbus TCP"
"QUA-0461","BMW Spartanburg","Quality Control","Conveyor Controller","Medium","Honeywell","ConveyorController-8244","Quality Control - Station 18","Conveyor Controller for Quality Control operations","2021-10-31","192.168.84.243","OPC UA"
"QUA-0462","BMW Spartanburg","Quality Control","Assembly Robot","Critical","Honeywell","AssemblyRobot-9642","Quality Control - Station 19","Assembly Robot for Quality Control operations","2022-03-09","192.168.75.81","Modbus TCP"
"QUA-0463","BMW Spartanburg","Quality Control","Quality Scanner","Critical","Rockwell","QualityScanner-1958","Quality Control - Station 20","Quality Scanner for Quality Control operations","2024-04-29","192.168.170.242","Ethernet/IP"
"QUA-0464","BMW Spartanburg","Quality Control","Vision System","Medium","Rockwell","VisionSystem-6197","Quality Control - Station 21","Vision System for Quality Control operations","2023-11-26","192.168.21.33","OPC UA"
"QUA-0465","BMW Spartanburg","Quality Control","HMI Station","Medium","Honeywell","HMIStation-7754","Quality Control - Station 22","HMI Station for Quality Control operations","2021-01-01","192.168.203.62","OPC UA"
"QUA-0466","BMW Spartanburg","Quality Control","Robot Controller","Critical","ABB","RobotController-7037","Quality Control - Station 23","Robot Controller for Quality Control operations","2025-03-31","192.168.164.30","Profinet"
"QUA-0467","BMW Spartanburg","Quality Control","HMI Station","High","Honeywell","HMIStation-9084","Quality Control - Station 24","HMI Station for Quality Control operations","2022-01-26","192.168.0.85","OPC UA"
"QUA-0468","BMW Spartanburg","Quality Control","Safety PLC","High","Siemens","SafetyPLC-3848","Quality Control - Station 25","Safety PLC for Quality Control operations","2021-11-05","192.168.12.59","Profinet"
"QUA-0469","BMW Spartanburg","Quality Control","Paint Robot","High","Honeywell","PaintRobot-2772","Quality Control - Station 26","Paint Robot for Quality Control operations","2020-11-14","192.168.153.41","DNP3"
"QUA-0470","BMW Spartanburg","Quality Control","Conveyor Controller","Medium","Rockwell","ConveyorController-7913","Quality Control - Station 27","Conveyor Controller for Quality Control operations","2024-01-02","192.168.216.91","Profinet"
"QUA-0471","BMW Spartanburg","Quality Control","SCADA System","Low","Schneider","SCADASystem-3401","Quality Control - Station 28","SCADA System for Quality Control operations","2025-09-02","192.168.96.62","OPC UA"
"QUA-0472","BMW Spartanburg","Quality Control","Paint Robot","High","Emerson","PaintRobot-8177","Quality Control - Station 29","Paint Robot for Quality Control operations","2023-02-11","192.168.32.42","OPC UA"
"QUA-0473","BMW Spartanburg","Quality Control","Assembly Robot","Medium","Emerson","AssemblyRobot-5131","Quality Control - Station 30","Assembly Robot for Quality Control operations","2021-07-11","192.168.245.200","Profinet"
"QUA-0474","BMW Spartanburg","Quality Control","Paint Robot","Critical","ABB","PaintRobot-5885","Quality Control - Station 31","Paint Robot for Quality Control operations","2023-10-17","192.168.45.95","Profinet"
"QUA-0475","BMW Spartanburg","Quality Control","HMI Station","High","Emerson","HMIStation-6408","Quality Control - Station 32","HMI Station for Quality Control operations","2021-08-14","192.168.152.133","Profinet"
"QUA-0476","BMW Spartanburg","Quality Control","SCADA System","High","Rockwell","SCADASystem-9296","Quality Control - Station 33","SCADA System for Quality Control operations","2022-03-18","192.168.41.164","Profinet"
"QUA-0477","BMW Spartanburg","Quality Control","Robot Controller","Critical","Rockwell","RobotController-6985","Quality Control - Station 34","Robot Controller for Quality Control operations","2023-09-23","192.168.178.95","Profinet"
"QUA-0478","BMW Spartanburg","Quality Control","Paint Robot","Medium","Emerson","PaintRobot-8722","Quality Control - Station 35","Paint Robot for Quality Control operations","2024-05-13","192.168.62.168","Modbus TCP"
"QUA-0479","BMW Spartanburg","Quality Control","Vision System","Low","Honeywell","VisionSystem-2757","Quality Control - Station 36","Vision System for Quality Control operations","2021-10-31","192.168.70.120","Profinet"
