timestamp,tag_name,value,quality,plant_unit,measurement_type,unit_of_measure,alarm_status,trend_direction
2025-09-23T17:43:12.462Z,TANK_FARM-FIC-037,245.34,Good,TANK_FARM,Flow,PSI,Normal,Oscillating
2025-09-23T17:48:12.462Z,TANK_FARM-FIC-037,247.92,Good,TANK_FARM,Flow,PSI,Normal,Oscillating
2025-09-23T17:53:12.462Z,TANK_FARM-FIC-037,236.56,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T17:58:12.462Z,TANK_FARM-FIC-037,233.93,Good,TANK_FARM,Flow,PSI,Normal,Oscillating
2025-09-23T18:03:12.462Z,TANK_FARM-FIC-037,232.88,Good,TANK_FARM,Flow,PSI,Normal,Steady
2025-09-23T18:08:12.462Z,TANK_FARM-FIC-037,230.63,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T18:13:12.462Z,TANK_FARM-FIC-037,233.41,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T18:18:12.462Z,TANK_FARM-FIC-037,243.82,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T18:23:12.462Z,TANK_FARM-FIC-037,252.26,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T18:28:12.462Z,TANK_FARM-FIC-037,259.58,Good,TANK_FARM,Flow,PSI,Normal,Oscillating
2025-09-23T18:33:12.462Z,TANK_FARM-FIC-037,260.15,Good,TANK_FARM,Flow,PSI,Normal,Steady
2025-09-23T18:38:12.462Z,TANK_FARM-FIC-037,262.44,Good,TANK_FARM,Flow,PSI,Normal,Steady
2025-09-23T18:43:12.462Z,TANK_FARM-FIC-037,272.59,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T18:48:12.462Z,TANK_FARM-FIC-037,270.64,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T18:53:12.462Z,TANK_FARM-FIC-037,260.06,Good,TANK_FARM,Flow,PSI,Normal,Oscillating
2025-09-23T18:58:12.462Z,TANK_FARM-FIC-037,250.99,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T19:03:12.462Z,TANK_FARM-FIC-037,262.05,Good,TANK_FARM,Flow,PSI,Normal,Steady
2025-09-23T19:08:12.462Z,TANK_FARM-FIC-037,271.80,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T19:13:12.462Z,TANK_FARM-FIC-037,271.46,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T19:18:12.462Z,TANK_FARM-FIC-037,266.27,Good,TANK_FARM,Flow,PSI,Normal,Steady
2025-09-23T19:23:12.462Z,TANK_FARM-FIC-037,261.71,Good,TANK_FARM,Flow,PSI,Normal,Steady
2025-09-23T19:28:12.462Z,TANK_FARM-FIC-037,262.92,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T19:33:12.462Z,TANK_FARM-FIC-037,256.35,Good,TANK_FARM,Flow,PSI,Normal,Steady
2025-09-23T19:38:12.462Z,TANK_FARM-FIC-037,255.79,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T19:43:12.462Z,TANK_FARM-FIC-037,256.89,Good,TANK_FARM,Flow,PSI,Normal,Oscillating
2025-09-23T19:48:12.462Z,TANK_FARM-FIC-037,261.58,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T19:53:12.462Z,TANK_FARM-FIC-037,251.23,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T19:58:12.462Z,TANK_FARM-FIC-037,242.42,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T20:03:12.462Z,TANK_FARM-FIC-037,236.81,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T20:08:12.462Z,TANK_FARM-FIC-037,242.98,Good,TANK_FARM,Flow,PSI,Normal,Rising
2025-09-23T20:13:12.462Z,TANK_FARM-FIC-037,243.33,Good,TANK_FARM,Flow,PSI,Normal,Falling
2025-09-23T20:18:12.462Z,TANK_FARM-FIC-037,251.71,Good,TANK_FARM,Flow,PSI,Normal,Oscillating
2025-09-23T20:23:12.462Z,TANK_FARM-FIC-037,260.38,Good,TANK_FARM,Flow,PSI,Normal,Steady
2025-09-21T20:28:12.462Z,HDS-LIC-038,237.83,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T20:33:12.462Z,HDS-LIC-038,228.65,Good,HDS,Flow,RPM,Normal,Steady
2025-09-21T20:38:12.462Z,HDS-LIC-038,226.61,Good,HDS,Flow,RPM,Normal,Rising
2025-09-21T20:43:12.462Z,HDS-LIC-038,230.97,Good,HDS,Flow,RPM,Normal,Steady
2025-09-21T20:48:12.462Z,HDS-LIC-038,225.55,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T20:53:12.462Z,HDS-LIC-038,221.91,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T20:58:12.462Z,HDS-LIC-038,216.99,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T21:03:12.462Z,HDS-LIC-038,209.20,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T21:08:12.462Z,HDS-LIC-038,209.13,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T21:13:12.462Z,HDS-LIC-038,199.86,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T21:18:12.462Z,HDS-LIC-038,209.75,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T21:23:12.462Z,HDS-LIC-038,202.63,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T21:28:12.462Z,HDS-LIC-038,208.06,Good,HDS,Flow,RPM,Normal,Steady
2025-09-21T21:33:12.462Z,HDS-LIC-038,205.77,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T21:38:12.462Z,HDS-LIC-038,200.62,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T21:43:12.462Z,HDS-LIC-038,195.38,Good,HDS,Flow,RPM,Normal,Rising
2025-09-21T21:48:12.462Z,HDS-LIC-038,189.77,Maintenance,HDS,Flow,RPM,Normal,Rising
2025-09-21T21:53:12.462Z,HDS-LIC-038,194.07,Bad,HDS,Flow,RPM,Normal,Falling
2025-09-21T21:58:12.462Z,HDS-LIC-038,203.33,Good,HDS,Flow,RPM,High,Oscillating
2025-09-21T22:03:12.462Z,HDS-LIC-038,211.99,Good,HDS,Flow,RPM,Normal,Rising
2025-09-21T22:08:12.462Z,HDS-LIC-038,201.64,Good,HDS,Flow,RPM,Normal,Steady
2025-09-21T22:13:12.462Z,HDS-LIC-038,203.38,Good,HDS,Flow,RPM,Normal,Rising
2025-09-21T22:18:12.462Z,HDS-LIC-038,210.44,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T22:23:12.462Z,HDS-LIC-038,214.19,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T22:28:12.462Z,HDS-LIC-038,219.22,Good,HDS,Flow,RPM,Normal,Rising
2025-09-21T22:33:12.462Z,HDS-LIC-038,229.79,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T22:38:12.462Z,HDS-LIC-038,234.32,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T22:43:12.462Z,HDS-LIC-038,243.53,Good,HDS,Flow,RPM,Normal,Rising
2025-09-21T22:48:12.462Z,HDS-LIC-038,253.88,Good,HDS,Flow,RPM,Normal,Rising
2025-09-21T22:53:12.462Z,HDS-LIC-038,249.07,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T22:58:12.462Z,HDS-LIC-038,252.30,Good,HDS,Flow,RPM,Normal,Rising
2025-09-21T23:03:12.462Z,HDS-LIC-038,246.24,Good,HDS,Flow,RPM,Normal,Steady
2025-09-21T23:08:12.462Z,HDS-LIC-038,241.29,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T23:13:12.462Z,HDS-LIC-038,245.86,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T23:18:12.462Z,HDS-LIC-038,246.96,Good,HDS,Flow,RPM,Normal,Steady
2025-09-21T23:23:12.462Z,HDS-LIC-038,246.18,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T23:28:12.462Z,HDS-LIC-038,236.92,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T23:33:12.462Z,HDS-LIC-038,247.86,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T23:38:12.462Z,HDS-LIC-038,258.57,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T23:43:12.462Z,HDS-LIC-038,268.43,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-21T23:48:12.462Z,HDS-LIC-038,263.15,Good,HDS,Flow,RPM,Normal,Steady
2025-09-21T23:53:12.462Z,HDS-LIC-038,257.44,Good,HDS,Flow,RPM,Normal,Falling
2025-09-21T23:58:12.462Z,HDS-LIC-038,257.73,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T00:03:12.462Z,HDS-LIC-038,255.81,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T00:08:12.462Z,HDS-LIC-038,261.39,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T00:13:12.462Z,HDS-LIC-038,266.69,Good,HDS,Flow,RPM,LoLo,Oscillating
2025-09-22T00:18:12.462Z,HDS-LIC-038,259.76,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T00:23:12.462Z,HDS-LIC-038,263.46,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T00:28:12.462Z,HDS-LIC-038,266.70,Uncertain,HDS,Flow,RPM,Normal,Falling
2025-09-22T00:33:12.462Z,HDS-LIC-038,263.58,Good,HDS,Flow,RPM,High,Falling
2025-09-22T00:38:12.462Z,HDS-LIC-038,256.92,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T00:43:12.462Z,HDS-LIC-038,256.32,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T00:48:12.462Z,HDS-LIC-038,248.90,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T00:53:12.462Z,HDS-LIC-038,240.70,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T00:58:12.462Z,HDS-LIC-038,249.85,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T01:03:12.462Z,HDS-LIC-038,239.91,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T01:08:12.462Z,HDS-LIC-038,237.67,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T01:13:12.462Z,HDS-LIC-038,236.65,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T01:18:12.462Z,HDS-LIC-038,236.94,Uncertain,HDS,Flow,RPM,Normal,Steady
2025-09-22T01:23:12.462Z,HDS-LIC-038,246.56,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T01:28:12.462Z,HDS-LIC-038,237.56,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T01:33:12.462Z,HDS-LIC-038,241.86,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T01:38:12.462Z,HDS-LIC-038,241.73,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T01:43:12.462Z,HDS-LIC-038,246.06,Good,HDS,Flow,RPM,LoLo,Oscillating
2025-09-22T01:48:12.462Z,HDS-LIC-038,244.57,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T01:53:12.462Z,HDS-LIC-038,243.27,Good,HDS,Flow,RPM,Low,Rising
2025-09-22T01:58:12.462Z,HDS-LIC-038,232.13,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T02:03:12.462Z,HDS-LIC-038,242.67,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T02:08:12.462Z,HDS-LIC-038,236.99,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T02:13:12.462Z,HDS-LIC-038,247.12,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T02:18:12.462Z,HDS-LIC-038,241.08,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T02:23:12.462Z,HDS-LIC-038,239.36,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T02:28:12.462Z,HDS-LIC-038,244.34,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T02:33:12.462Z,HDS-LIC-038,240.38,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T02:38:12.462Z,HDS-LIC-038,228.84,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T02:43:12.462Z,HDS-LIC-038,230.35,Good,HDS,Flow,RPM,HiHi,Rising
2025-09-22T02:48:12.462Z,HDS-LIC-038,225.83,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T02:53:12.462Z,HDS-LIC-038,220.16,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T02:58:12.462Z,HDS-LIC-038,227.67,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T03:03:12.462Z,HDS-LIC-038,224.44,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T03:08:12.462Z,HDS-LIC-038,230.14,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T03:13:12.462Z,HDS-LIC-038,229.27,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T03:18:12.462Z,HDS-LIC-038,221.70,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T03:23:12.462Z,HDS-LIC-038,214.26,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T03:28:12.462Z,HDS-LIC-038,206.89,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T03:33:12.462Z,HDS-LIC-038,206.81,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T03:38:12.462Z,HDS-LIC-038,196.66,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T03:43:12.462Z,HDS-LIC-038,197.65,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T03:48:12.462Z,HDS-LIC-038,196.86,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T03:53:12.462Z,HDS-LIC-038,197.41,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T03:58:12.462Z,HDS-LIC-038,201.33,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T04:03:12.462Z,HDS-LIC-038,198.87,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T04:08:12.462Z,HDS-LIC-038,193.66,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T04:13:12.462Z,HDS-LIC-038,188.41,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T04:18:12.462Z,HDS-LIC-038,183.11,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T04:23:12.462Z,HDS-LIC-038,178.89,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T04:28:12.462Z,HDS-LIC-038,179.14,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T04:33:12.462Z,HDS-LIC-038,173.57,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T04:38:12.462Z,HDS-LIC-038,178.34,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T04:43:12.462Z,HDS-LIC-038,170.86,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T04:48:12.462Z,HDS-LIC-038,163.11,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T04:53:12.462Z,HDS-LIC-038,166.75,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T04:58:12.462Z,HDS-LIC-038,174.32,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T05:03:12.462Z,HDS-LIC-038,178.15,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T05:08:12.462Z,HDS-LIC-038,173.54,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T05:13:12.462Z,HDS-LIC-038,180.52,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T05:18:12.462Z,HDS-LIC-038,174.99,Good,HDS,Flow,RPM,LoLo,Steady
2025-09-22T05:23:12.462Z,HDS-LIC-038,180.33,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T05:28:12.462Z,HDS-LIC-038,186.10,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T05:33:12.462Z,HDS-LIC-038,189.97,Good,HDS,Flow,RPM,LoLo,Oscillating
2025-09-22T05:38:12.462Z,HDS-LIC-038,182.76,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T05:43:12.462Z,HDS-LIC-038,181.39,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T05:48:12.462Z,HDS-LIC-038,173.10,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T05:53:12.462Z,HDS-LIC-038,179.21,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T05:58:12.462Z,HDS-LIC-038,185.75,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T06:03:12.462Z,HDS-LIC-038,179.52,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T06:08:12.462Z,HDS-LIC-038,171.49,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T06:13:12.462Z,HDS-LIC-038,178.23,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T06:18:12.462Z,HDS-LIC-038,174.59,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T06:23:12.462Z,HDS-LIC-038,174.35,Good,HDS,Flow,RPM,LoLo,Steady
2025-09-22T06:28:12.462Z,HDS-LIC-038,173.60,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T06:33:12.462Z,HDS-LIC-038,171.25,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T06:38:12.462Z,HDS-LIC-038,164.88,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T06:43:12.462Z,HDS-LIC-038,169.90,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T06:48:12.462Z,HDS-LIC-038,174.04,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T06:53:12.462Z,HDS-LIC-038,180.45,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T06:58:12.462Z,HDS-LIC-038,174.45,Good,HDS,Flow,RPM,HiHi,Rising
2025-09-22T07:03:12.462Z,HDS-LIC-038,170.94,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T07:08:12.462Z,HDS-LIC-038,165.44,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T07:13:12.462Z,HDS-LIC-038,165.73,Good,HDS,Flow,RPM,Low,Steady
2025-09-22T07:18:12.462Z,HDS-LIC-038,167.72,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T07:23:12.462Z,HDS-LIC-038,174.33,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T07:28:12.462Z,HDS-LIC-038,167.25,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T07:33:12.462Z,HDS-LIC-038,171.64,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T07:38:12.462Z,HDS-LIC-038,167.55,Good,HDS,Flow,RPM,Low,Rising
2025-09-22T07:43:12.462Z,HDS-LIC-038,174.92,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T07:48:12.462Z,HDS-LIC-038,175.17,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T07:53:12.462Z,HDS-LIC-038,172.17,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T07:58:12.462Z,HDS-LIC-038,168.82,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T08:03:12.462Z,HDS-LIC-038,176.26,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T08:08:12.462Z,HDS-LIC-038,181.43,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T08:13:12.462Z,HDS-LIC-038,187.84,Good,HDS,Flow,RPM,Low,Falling
2025-09-22T08:18:12.462Z,HDS-LIC-038,179.13,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T08:23:12.462Z,HDS-LIC-038,186.19,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T08:28:12.462Z,HDS-LIC-038,190.55,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T08:33:12.462Z,HDS-LIC-038,190.22,Good,HDS,Flow,RPM,Low,Steady
2025-09-22T08:38:12.462Z,HDS-LIC-038,197.48,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T08:43:12.462Z,HDS-LIC-038,198.42,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T08:48:12.462Z,HDS-LIC-038,197.96,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T08:53:12.462Z,HDS-LIC-038,188.15,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T08:58:12.462Z,HDS-LIC-038,184.77,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T09:03:12.462Z,HDS-LIC-038,177.58,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T09:08:12.462Z,HDS-LIC-038,175.66,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T09:13:12.462Z,HDS-LIC-038,181.82,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T09:18:12.462Z,HDS-LIC-038,182.11,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T09:23:12.462Z,HDS-LIC-038,190.44,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T09:28:12.462Z,HDS-LIC-038,198.90,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T09:33:12.462Z,HDS-LIC-038,197.52,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T09:38:12.462Z,HDS-LIC-038,203.95,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T09:43:12.462Z,HDS-LIC-038,210.76,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T09:48:12.462Z,HDS-LIC-038,220.40,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T09:53:12.462Z,HDS-LIC-038,228.68,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T09:58:12.462Z,HDS-LIC-038,222.13,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T10:03:12.462Z,HDS-LIC-038,216.32,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T10:08:12.462Z,HDS-LIC-038,215.43,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T10:13:12.462Z,HDS-LIC-038,208.86,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T10:18:12.462Z,HDS-LIC-038,199.75,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T10:23:12.462Z,HDS-LIC-038,192.32,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T10:28:12.462Z,HDS-LIC-038,190.59,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T10:33:12.462Z,HDS-LIC-038,183.13,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T10:38:12.462Z,HDS-LIC-038,179.10,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T10:43:12.462Z,HDS-LIC-038,174.32,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T10:48:12.462Z,HDS-LIC-038,171.69,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T10:53:12.462Z,HDS-LIC-038,175.18,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T10:58:12.462Z,HDS-LIC-038,173.87,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T11:03:12.462Z,HDS-LIC-038,175.69,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T11:08:12.462Z,HDS-LIC-038,175.81,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T11:13:12.462Z,HDS-LIC-038,167.23,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T11:18:12.462Z,HDS-LIC-038,175.10,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T11:23:12.462Z,HDS-LIC-038,181.20,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T11:28:12.462Z,HDS-LIC-038,179.65,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T11:33:12.462Z,HDS-LIC-038,180.71,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T11:38:12.462Z,HDS-LIC-038,185.61,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T11:43:12.462Z,HDS-LIC-038,191.33,Good,HDS,Flow,RPM,LoLo,Oscillating
2025-09-22T11:48:12.462Z,HDS-LIC-038,186.66,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T11:53:12.462Z,HDS-LIC-038,188.30,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T11:58:12.462Z,HDS-LIC-038,191.05,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T12:03:12.462Z,HDS-LIC-038,200.05,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T12:08:12.462Z,HDS-LIC-038,195.38,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T12:13:12.462Z,HDS-LIC-038,190.10,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T12:18:12.462Z,HDS-LIC-038,194.30,Bad,HDS,Flow,RPM,Normal,Steady
2025-09-22T12:23:12.462Z,HDS-LIC-038,188.28,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T12:28:12.462Z,HDS-LIC-038,196.48,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T12:33:12.462Z,HDS-LIC-038,191.73,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T12:38:12.462Z,HDS-LIC-038,186.48,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T12:43:12.462Z,HDS-LIC-038,185.10,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T12:48:12.462Z,HDS-LIC-038,184.44,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T12:53:12.462Z,HDS-LIC-038,190.06,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T12:58:12.462Z,HDS-LIC-038,189.20,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T13:03:12.462Z,HDS-LIC-038,195.99,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T13:08:12.462Z,HDS-LIC-038,198.42,Maintenance,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T13:13:12.462Z,HDS-LIC-038,188.55,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T13:18:12.462Z,HDS-LIC-038,181.79,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T13:23:12.462Z,HDS-LIC-038,188.50,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T13:28:12.462Z,HDS-LIC-038,180.55,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T13:33:12.462Z,HDS-LIC-038,185.44,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T13:38:12.462Z,HDS-LIC-038,179.44,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T13:43:12.462Z,HDS-LIC-038,182.76,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T13:48:12.462Z,HDS-LIC-038,179.75,Good,HDS,Flow,RPM,Normal,Falling
2025-09-22T13:53:12.462Z,HDS-LIC-038,177.18,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T13:58:12.462Z,HDS-LIC-038,181.83,Maintenance,HDS,Flow,RPM,Normal,Rising
2025-09-22T14:03:12.462Z,HDS-LIC-038,188.91,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T14:08:12.462Z,HDS-LIC-038,197.12,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T14:13:12.462Z,HDS-LIC-038,192.63,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T14:18:12.462Z,HDS-LIC-038,200.73,Good,HDS,Flow,RPM,Normal,Steady
2025-09-22T14:23:12.462Z,HDS-LIC-038,198.58,Good,HDS,Flow,RPM,Normal,Rising
2025-09-22T14:28:12.462Z,HDS-LIC-038,197.43,Good,HDS,Flow,RPM,Normal,Oscillating
2025-09-22T14:33:12.462Z,HDS-LIC-038,196.58,Good,HDS,Flow,RPM,Normal,Rising
