asset_id,device_name,device_type,manufacturer,model,ip_address,mac_address,subnet,vlan,protocol,plant_unit,location,criticality,security_zone,firmware_version,last_seen,network_status,patch_level
OT2152,HDS-PLC-2152,PLC,Invensys,Invensys_PLC_749,10.3.31.62,a9:b7:fd:3b:1d:ef,10.3.0.0/16,1749,Profibus,HDS,HDS-S61,Medium,Corporate,v9.2.42,2025-09-23T19:25:58.552Z,Offline,Outdated
OT2153,ALKYL-ROUTER-2153,ROUTER,Foxboro,Foxboro_ROUTER_711,10.5.195.84,5c:14:4f:32:8c:fe,10.5.0.0/16,646,OPC_UA,ALKYL,ALKYL-Q76,Low,Level_0_Process,v4.2.86,2025-09-23T07:17:01.896Z,Online,Critical
OT2154,ALKYL-HISTORIAN-2154,HISTORIAN,Rockwell,Rockwell_HISTORIAN_894,10.5.101.37,78:d9:c4:f6:38:de,10.5.0.0/16,439,Foundation_Fieldbus,ALKYL,ALKYL-H50,Critical,DMZ,v2.6.86,2025-09-23T19:58:38.355Z,Online,Current
OT2155,HDS-PLC-2155,PLC,Schneider,Schneider_PLC_197,10.3.17.21,b2:4d:af:cf:c1:cf,10.3.0.0/16,4076,IEC_61850,HDS,HDS-W83,Critical,DMZ,v4.2.74,2025-09-23T08:23:59.578Z,Online,Current
OT2156,TANK_FARM-RTU-2156,RTU,Rockwell,Rockwell_RTU_541,10.6.100.146,54:63:4e:53:65:81,10.6.0.0/16,1483,Ethernet_IP,TANK_FARM,TANK_FARM-I94,Medium,Corporate,v5.5.96,2025-09-23T10:44:36.274Z,Online,Current
OT2157,UTILITIES-SAFETY_PLC-2157,SAFETY_PLC,Siemens,Siemens_SAFETY_PLC_1077,10.7.56.216,f5:77:24:8b:f1:08,10.7.0.0/16,2746,Modbus_TCP,UTILITIES,UTILITIES-P40,Critical,Level_2_Supervision,v9.0.67,2025-09-23T19:13:43.787Z,Online,Critical
OT2158,FCC-SAFETY_PLC-2158,SAFETY_PLC,Foxboro,Foxboro_SAFETY_PLC_1082,10.2.210.38,ac:03:9d:b9:73:e2,10.2.0.0/16,2237,Ethernet_IP,FCC,FCC-P71,Critical,Level_2_Supervision,v5.2.27,2025-09-23T17:19:13.245Z,Online,Critical
OT2159,ALKYL-SENSOR_GATEWAY-2159,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_123,10.5.218.1,f0:af:c5:32:ff:a6,10.5.0.0/16,3627,Profinet,ALKYL,ALKYL-V82,High,Corporate,v4.3.71,2025-09-23T14:12:22.302Z,Online,Outdated
OT2160,FCC-ANALYZER-2160,ANALYZER,Schneider,Schneider_ANALYZER_915,10.2.188.191,f8:7f:e3:6e:77:38,10.2.0.0/16,3662,OPC_UA,FCC,FCC-J24,Critical,DMZ,v7.7.56,2025-09-23T09:45:46.097Z,Online,Outdated
OT2161,TANK_FARM-RTU-2161,RTU,Invensys,Invensys_RTU_1024,10.6.124.161,29:14:47:bf:80:4a,10.6.0.0/16,1390,DNP3,TANK_FARM,TANK_FARM-L33,Medium,Level_2_Supervision,v4.7.23,2025-09-23T18:47:30.322Z,Online,Outdated
OT2162,UTILITIES-RTU-2162,RTU,Siemens,Siemens_RTU_660,10.7.243.220,f0:86:6f:f7:8e:87,10.7.0.0/16,1746,DNP3,UTILITIES,UTILITIES-S24,High,DMZ,v3.4.94,2025-09-23T13:52:00.652Z,Online,Critical
OT2163,CDU-ANALYZER-2163,ANALYZER,Invensys,Invensys_ANALYZER_841,10.1.54.117,d0:73:8e:ad:a1:ca,10.1.0.0/16,2037,Foundation_Fieldbus,CDU,CDU-J45,High,DMZ,v1.2.18,2025-09-23T03:27:57.727Z,Offline,Outdated
OT2164,FCC-SENSOR_GATEWAY-2164,SENSOR_GATEWAY,Emerson,Emerson_SENSOR_GATEWAY_825,10.2.12.85,84:e8:f5:65:59:cd,10.2.0.0/16,1875,Profinet,FCC,FCC-R88,High,Corporate,v3.7.8,2025-09-23T19:36:42.759Z,Warning,Current
OT2165,CCR-HISTORIAN-2165,HISTORIAN,Foxboro,Foxboro_HISTORIAN_491,10.4.157.211,77:b6:87:0a:10:83,10.4.0.0/16,3684,Modbus_TCP,CCR,CCR-R72,Low,Level_2_Supervision,v3.4.83,2025-09-23T12:09:41.303Z,Online,Current
OT2166,UTILITIES-ANALYZER-2166,ANALYZER,Foxboro,Foxboro_ANALYZER_270,10.7.116.18,82:9e:2c:06:2f:ff,10.7.0.0/16,2389,Ethernet_IP,UTILITIES,UTILITIES-P28,High,Corporate,v5.8.15,2025-09-23T15:19:35.677Z,Online,Current
OT2167,CCR-SAFETY_PLC-2167,SAFETY_PLC,Yokogawa,Yokogawa_SAFETY_PLC_769,10.4.64.111,e7:a1:55:d6:62:a8,10.4.0.0/16,680,Profinet,CCR,CCR-P36,High,Level_3_Operations,v9.5.72,2025-09-23T05:04:21.794Z,Online,Critical
OT2168,TANK_FARM-FIREWALL-2168,FIREWALL,Yokogawa,Yokogawa_FIREWALL_764,10.6.139.101,bc:88:c5:07:e3:48,10.6.0.0/16,2142,Modbus_TCP,TANK_FARM,TANK_FARM-D26,High,Level_2_Supervision,v7.0.60,2025-09-23T09:41:33.068Z,Online,Outdated
OT2169,UTILITIES-RTU-2169,RTU,Foxboro,Foxboro_RTU_118,10.7.101.105,e9:13:00:3c:95:88,10.7.0.0/16,1460,Profinet,UTILITIES,UTILITIES-R91,Low,Level_1_Control,v6.3.46,2025-09-23T11:33:52.921Z,Offline,Critical
OT2170,TANK_FARM-ANALYZER-2170,ANALYZER,Siemens,Siemens_ANALYZER_860,10.6.98.80,64:7a:6a:e0:cd:39,10.6.0.0/16,2390,Profinet,TANK_FARM,TANK_FARM-P91,High,Level_2_Supervision,v6.3.20,2025-09-22T23:50:10.676Z,Online,Outdated
OT2171,CCR-WIRELESS_AP-2171,WIRELESS_AP,Rockwell,Rockwell_WIRELESS_AP_605,10.4.101.153,b0:95:01:8c:1f:76,10.4.0.0/16,3728,Modbus_TCP,CCR,CCR-S31,Low,Level_1_Control,v3.7.11,2025-09-22T21:21:15.252Z,Online,Current
OT2172,CCR-FIREWALL-2172,FIREWALL,Foxboro,Foxboro_FIREWALL_299,10.4.184.217,b5:3b:86:97:f2:3a,10.4.0.0/16,285,Modbus_TCP,CCR,CCR-N90,Low,Level_1_Control,v6.4.6,2025-09-23T02:20:50.215Z,Online,Outdated
OT2173,CDU-HMI-2173,HMI,ABB,ABB_HMI_448,10.1.126.137,09:3b:de:bc:84:ce,10.1.0.0/16,2120,HART,CDU,CDU-W6,Medium,Corporate,v6.1.17,2025-09-22T21:03:43.718Z,Warning,Outdated
OT2174,CCR-HMI-2174,HMI,Siemens,Siemens_HMI_366,10.4.212.142,50:d6:12:d6:76:05,10.4.0.0/16,2934,Ethernet_IP,CCR,CCR-R5,Low,Level_1_Control,v4.0.22,2025-09-23T01:15:41.735Z,Online,Critical
OT2175,CCR-WIRELESS_AP-2175,WIRELESS_AP,Foxboro,Foxboro_WIRELESS_AP_435,10.4.253.123,b4:47:2c:a6:f5:f7,10.4.0.0/16,3826,Profibus,CCR,CCR-A75,Critical,Level_1_Control,v9.3.2,2025-09-23T15:51:32.226Z,Online,Current
OT2176,FCC-HISTORIAN-2176,HISTORIAN,Invensys,Invensys_HISTORIAN_711,10.2.249.138,4b:2c:4a:de:bf:89,10.2.0.0/16,2352,Foundation_Fieldbus,FCC,FCC-A39,Medium,Level_1_Control,v1.3.47,2025-09-23T04:23:14.700Z,Online,Outdated
OT2177,CCR-SAFETY_PLC-2177,SAFETY_PLC,Emerson,Emerson_SAFETY_PLC_749,10.4.40.113,58:ad:36:a7:54:80,10.4.0.0/16,3603,DNP3,CCR,CCR-Y94,Medium,DMZ,v5.6.98,2025-09-23T14:48:34.323Z,Online,Critical
OT2178,FCC-FIREWALL-2178,FIREWALL,Emerson,Emerson_FIREWALL_985,10.2.124.201,ca:7c:45:e7:4e:be,10.2.0.0/16,467,HART,FCC,FCC-G26,Low,Corporate,v2.1.0,2025-09-23T20:20:05.949Z,Online,Outdated
OT2179,TANK_FARM-ANALYZER-2179,ANALYZER,Invensys,Invensys_ANALYZER_527,10.6.19.7,e5:11:54:64:d8:68,10.6.0.0/16,3735,Ethernet_IP,TANK_FARM,TANK_FARM-C10,Critical,DMZ,v9.6.58,2025-09-23T06:37:27.722Z,Online,Critical
OT2180,CDU-SWITCH-2180,SWITCH,Invensys,Invensys_SWITCH_468,10.1.202.206,46:89:8a:17:fc:98,10.1.0.0/16,373,Foundation_Fieldbus,CDU,CDU-I20,High,DMZ,v9.8.32,2025-09-23T18:56:07.009Z,Online,Outdated
OT2181,CDU-HMI-2181,HMI,Foxboro,Foxboro_HMI_841,10.1.76.86,80:66:6a:74:97:a1,10.1.0.0/16,2077,IEC_61850,CDU,CDU-O33,High,Level_1_Control,v6.2.80,2025-09-23T10:10:59.880Z,Warning,Current
OT2182,HDS-ANALYZER-2182,ANALYZER,Siemens,Siemens_ANALYZER_865,10.3.253.75,88:d2:b5:c9:77:ee,10.3.0.0/16,3430,Ethernet_IP,HDS,HDS-M50,High,Level_2_Supervision,v7.5.43,2025-09-23T01:57:37.752Z,Online,Outdated
OT2183,CCR-ROUTER-2183,ROUTER,Foxboro,Foxboro_ROUTER_1017,10.4.244.38,34:27:27:30:ab:84,10.4.0.0/16,1345,OPC_UA,CCR,CCR-O1,Critical,Level_1_Control,v5.7.1,2025-09-23T11:53:40.944Z,Warning,Outdated
OT2184,FCC-SAFETY_PLC-2184,SAFETY_PLC,Honeywell,Honeywell_SAFETY_PLC_1073,10.2.64.234,07:25:3e:fd:e3:92,10.2.0.0/16,3778,Profinet,FCC,FCC-F18,Medium,Corporate,v5.7.30,2025-09-23T00:52:44.738Z,Online,Outdated
OT2185,CCR-ROUTER-2185,ROUTER,Siemens,Siemens_ROUTER_985,10.4.36.192,80:3c:33:a8:84:72,10.4.0.0/16,1066,Ethernet_IP,CCR,CCR-K57,Critical,Level_0_Process,v2.8.1,2025-09-23T06:46:00.268Z,Online,Outdated
OT2186,HDS-PLC-2186,PLC,Emerson,Emerson_PLC_490,10.3.157.145,ec:63:57:9c:9c:dd,10.3.0.0/16,1759,Foundation_Fieldbus,HDS,HDS-D21,Critical,DMZ,v1.8.89,2025-09-23T11:22:27.670Z,Online,Outdated
OT2187,HDS-ROUTER-2187,ROUTER,Yokogawa,Yokogawa_ROUTER_794,10.3.103.12,4f:2b:7b:78:ec:32,10.3.0.0/16,3274,DNP3,HDS,HDS-J15,Critical,Level_1_Control,v5.0.70,2025-09-23T12:10:08.699Z,Online,Outdated
OT2188,TANK_FARM-SWITCH-2188,SWITCH,Foxboro,Foxboro_SWITCH_386,10.6.38.132,66:b0:18:5d:54:4b,10.6.0.0/16,3448,HART,TANK_FARM,TANK_FARM-Y80,Low,Level_0_Process,v8.5.5,2025-09-23T06:29:36.003Z,Online,Outdated
OT2189,HDS-FIREWALL-2189,FIREWALL,Honeywell,Honeywell_FIREWALL_945,10.3.4.226,bd:5c:cb:25:2f:1d,10.3.0.0/16,817,Foundation_Fieldbus,HDS,HDS-M51,Critical,Level_2_Supervision,v3.5.22,2025-09-23T12:45:55.980Z,Offline,Critical
OT2190,CCR-ROUTER-2190,ROUTER,Foxboro,Foxboro_ROUTER_615,10.4.53.165,30:10:9a:ec:ff:49,10.4.0.0/16,673,HART,CCR,CCR-H32,Low,Level_2_Supervision,v1.2.54,2025-09-23T11:00:31.460Z,Online,Current
OT2191,ALKYL-PLC-2191,PLC,Yokogawa,Yokogawa_PLC_674,10.5.110.83,e7:2a:f7:71:ee:34,10.5.0.0/16,3189,Profibus,ALKYL,ALKYL-C23,Medium,Corporate,v1.8.13,2025-09-23T14:58:17.568Z,Warning,Outdated
OT2192,CCR-HISTORIAN-2192,HISTORIAN,Yokogawa,Yokogawa_HISTORIAN_711,10.4.204.45,19:77:18:d5:b3:05,10.4.0.0/16,2230,Foundation_Fieldbus,CCR,CCR-N15,Critical,Level_0_Process,v3.7.44,2025-09-23T11:33:15.782Z,Warning,Critical
OT2193,TANK_FARM-ANALYZER-2193,ANALYZER,Rockwell,Rockwell_ANALYZER_488,10.6.135.68,0f:65:a0:0f:89:de,10.6.0.0/16,3357,Profinet,TANK_FARM,TANK_FARM-M14,High,Level_2_Supervision,v2.6.46,2025-09-23T12:04:51.741Z,Online,Outdated
OT2194,FCC-SWITCH-2194,SWITCH,Yokogawa,Yokogawa_SWITCH_1008,10.2.151.235,b6:9b:e4:2e:8e:5c,10.2.0.0/16,2756,Modbus_TCP,FCC,FCC-Y73,High,Level_0_Process,v7.2.73,2025-09-23T18:40:26.505Z,Online,Outdated
OT2195,ALKYL-HISTORIAN-2195,HISTORIAN,Yokogawa,Yokogawa_HISTORIAN_876,10.5.87.66,67:6d:70:52:b4:5c,10.5.0.0/16,1003,Modbus_TCP,ALKYL,ALKYL-I19,Critical,Level_3_Operations,v5.4.40,2025-09-23T07:27:00.749Z,Online,Critical
OT2196,HDS-ROUTER-2196,ROUTER,Emerson,Emerson_ROUTER_366,10.3.148.227,d7:5c:62:10:af:e6,10.3.0.0/16,3464,DNP3,HDS,HDS-E66,Critical,Level_0_Process,v7.6.68,2025-09-23T06:01:51.466Z,Online,Current
OT2197,FCC-SWITCH-2197,SWITCH,Yokogawa,Yokogawa_SWITCH_584,10.2.138.10,72:20:ce:a0:8c:1a,10.2.0.0/16,2422,Profibus,FCC,FCC-N98,Critical,Level_0_Process,v9.8.78,2025-09-23T00:02:31.611Z,Online,Critical
OT2198,CCR-SENSOR_GATEWAY-2198,SENSOR_GATEWAY,Invensys,Invensys_SENSOR_GATEWAY_433,10.4.141.41,36:fe:33:7d:5d:5a,10.4.0.0/16,3543,Foundation_Fieldbus,CCR,CCR-B6,High,DMZ,v3.7.49,2025-09-22T20:50:15.207Z,Offline,Critical
OT2199,ALKYL-FIREWALL-2199,FIREWALL,Emerson,Emerson_FIREWALL_1020,10.5.88.94,04:fa:ee:1a:9c:72,10.5.0.0/16,132,Profibus,ALKYL,ALKYL-K25,High,Corporate,v8.0.36,2025-09-23T03:16:38.975Z,Online,Current
OT2200,ALKYL-FIREWALL-2200,FIREWALL,Yokogawa,Yokogawa_FIREWALL_1087,10.5.56.65,7d:ce:4a:4f:57:c4,10.5.0.0/16,3868,IEC_61850,ALKYL,ALKYL-Z42,Low,Level_3_Operations,v3.3.34,2025-09-22T22:02:17.826Z,Online,Current
OT2201,FCC-WIRELESS_AP-2201,WIRELESS_AP,Siemens,Siemens_WIRELESS_AP_861,10.2.125.21,01:1b:58:d1:66:86,10.2.0.0/16,1435,Profibus,FCC,FCC-Q17,Medium,Corporate,v3.2.20,2025-09-23T16:08:38.755Z,Warning,Current
OT2202,HDS-ANALYZER-2202,ANALYZER,ABB,ABB_ANALYZER_378,10.3.30.227,e8:5a:7c:ba:38:37,10.3.0.0/16,3975,Profinet,HDS,HDS-B28,High,Level_0_Process,v2.1.35,2025-09-23T00:39:59.417Z,Warning,Critical
OT2203,TANK_FARM-DRIVE-2203,DRIVE,Foxboro,Foxboro_DRIVE_693,10.6.237.65,ca:2e:ab:b7:5b:7e,10.6.0.0/16,3367,DNP3,TANK_FARM,TANK_FARM-Z41,High,Level_1_Control,v2.5.90,2025-09-23T05:02:49.885Z,Online,Outdated
OT2204,ALKYL-DRIVE-2204,DRIVE,Rockwell,Rockwell_DRIVE_968,10.5.154.144,05:09:2d:89:38:6c,10.5.0.0/16,3431,DNP3,ALKYL,ALKYL-T3,High,Level_0_Process,v2.3.46,2025-09-22T22:50:20.758Z,Online,Current
OT2205,CDU-SAFETY_PLC-2205,SAFETY_PLC,ABB,ABB_SAFETY_PLC_346,10.1.39.81,25:9d:28:40:c5:b0,10.1.0.0/16,2296,Profibus,CDU,CDU-W35,Critical,Level_0_Process,v5.0.62,2025-09-23T12:00:41.455Z,Online,Outdated
OT2206,CCR-RTU-2206,RTU,Invensys,Invensys_RTU_463,10.4.74.213,18:80:40:b3:9d:38,10.4.0.0/16,3204,IEC_61850,CCR,CCR-T8,Low,Level_3_Operations,v9.8.54,2025-09-23T06:00:43.639Z,Online,Current
OT2207,ALKYL-SAFETY_PLC-2207,SAFETY_PLC,GE,GE_SAFETY_PLC_207,10.5.166.201,9a:6d:11:78:6e:af,10.5.0.0/16,1757,Foundation_Fieldbus,ALKYL,ALKYL-P4,Medium,Level_0_Process,v1.0.32,2025-09-23T09:16:44.669Z,Online,Critical
OT2208,CDU-ROUTER-2208,ROUTER,Emerson,Emerson_ROUTER_396,10.1.110.237,55:64:8d:88:7e:67,10.1.0.0/16,4065,Ethernet_IP,CDU,CDU-K68,High,Level_0_Process,v4.6.32,2025-09-22T21:59:21.212Z,Online,Critical
OT2209,UTILITIES-RTU-2209,RTU,GE,GE_RTU_687,10.7.4.33,21:11:1a:c9:16:e0,10.7.0.0/16,1692,Profibus,UTILITIES,UTILITIES-M26,Low,Level_2_Supervision,v4.6.8,2025-09-23T16:32:14.198Z,Online,Outdated
OT2210,CDU-SENSOR_GATEWAY-2210,SENSOR_GATEWAY,Schneider,Schneider_SENSOR_GATEWAY_998,10.1.20.253,a6:fd:70:18:93:7e,10.1.0.0/16,910,Profibus,CDU,CDU-L22,Critical,Corporate,v4.5.66,2025-09-23T10:25:45.624Z,Online,Current
OT2211,TANK_FARM-ROUTER-2211,ROUTER,Invensys,Invensys_ROUTER_534,10.6.171.242,56:b2:e8:f3:e3:87,10.6.0.0/16,4043,Profinet,TANK_FARM,TANK_FARM-U1,Low,Level_3_Operations,v8.4.30,2025-09-23T04:56:04.300Z,Online,Critical
OT2212,FCC-ROUTER-2212,ROUTER,ABB,ABB_ROUTER_719,10.2.83.42,66:8c:74:e9:00:8d,10.2.0.0/16,1431,Modbus_TCP,FCC,FCC-H16,Medium,Level_2_Supervision,v4.4.80,2025-09-23T12:08:48.393Z,Warning,Current
OT2213,ALKYL-SAFETY_PLC-2213,SAFETY_PLC,Schneider,Schneider_SAFETY_PLC_489,10.5.217.204,dc:90:5f:ee:9c:75,10.5.0.0/16,460,Ethernet_IP,ALKYL,ALKYL-V75,Low,Level_3_Operations,v7.5.65,2025-09-23T16:59:48.382Z,Warning,Current
OT2214,CCR-DRIVE-2214,DRIVE,Honeywell,Honeywell_DRIVE_938,10.4.206.77,1f:c8:8d:fb:b7:97,10.4.0.0/16,1579,DNP3,CCR,CCR-V94,Medium,Corporate,v2.6.71,2025-09-23T12:15:12.011Z,Online,Current
OT2215,CDU-RTU-2215,RTU,ABB,ABB_RTU_289,10.1.1.71,fd:cb:0d:53:54:7b,10.1.0.0/16,2760,OPC_UA,CDU,CDU-A45,High,Corporate,v1.0.4,2025-09-23T19:59:23.746Z,Online,Outdated
OT2216,TANK_FARM-PLC-2216,PLC,Foxboro,Foxboro_PLC_100,10.6.101.1,ea:ac:08:b4:03:0e,10.6.0.0/16,1426,Profibus,TANK_FARM,TANK_FARM-J22,Low,Level_2_Supervision,v4.2.70,2025-09-23T08:07:30.268Z,Online,Outdated
OT2217,CCR-SWITCH-2217,SWITCH,Honeywell,Honeywell_SWITCH_451,10.4.98.114,ae:c7:00:98:89:b1,10.4.0.0/16,1165,DNP3,CCR,CCR-A21,Medium,DMZ,v8.8.45,2025-09-23T16:21:48.202Z,Online,Current
OT2218,HDS-ROUTER-2218,ROUTER,Invensys,Invensys_ROUTER_959,10.3.136.59,2f:ac:59:f1:fa:85,10.3.0.0/16,2416,OPC_UA,HDS,HDS-X25,Medium,Level_1_Control,v8.0.82,2025-09-23T10:46:36.578Z,Online,Outdated
OT2219,FCC-SENSOR_GATEWAY-2219,SENSOR_GATEWAY,Honeywell,Honeywell_SENSOR_GATEWAY_857,10.2.238.6,81:f8:28:3b:5c:fb,10.2.0.0/16,945,OPC_UA,FCC,FCC-Q60,Critical,Level_2_Supervision,v4.6.19,2025-09-23T01:40:03.588Z,Online,Outdated
OT2220,HDS-WIRELESS_AP-2220,WIRELESS_AP,Honeywell,Honeywell_WIRELESS_AP_1026,10.3.198.19,63:e4:05:52:3d:2b,10.3.0.0/16,1205,DNP3,HDS,HDS-Y42,High,Level_3_Operations,v8.0.83,2025-09-22T20:56:34.075Z,Offline,Current
OT2221,FCC-HISTORIAN-2221,HISTORIAN,Invensys,Invensys_HISTORIAN_579,10.2.245.86,94:cb:fb:ff:40:03,10.2.0.0/16,203,OPC_UA,FCC,FCC-D88,Medium,Level_1_Control,v6.5.48,2025-09-22T20:36:53.135Z,Online,Current
OT2222,UTILITIES-SWITCH-2222,SWITCH,GE,GE_SWITCH_178,10.7.100.224,db:33:20:69:59:9d,10.7.0.0/16,570,OPC_UA,UTILITIES,UTILITIES-Z18,Critical,Level_0_Process,v7.7.37,2025-09-23T04:58:08.981Z,Online,Outdated
OT2223,HDS-ROUTER-2223,ROUTER,Rockwell,Rockwell_ROUTER_116,10.3.162.22,03:e9:d1:e9:e2:cd,10.3.0.0/16,671,Ethernet_IP,HDS,HDS-N71,Medium,Level_3_Operations,v6.8.77,2025-09-23T00:13:45.653Z,Online,Outdated
OT2224,HDS-PLC-2224,PLC,Invensys,Invensys_PLC_285,10.3.242.78,a8:df:48:c1:d7:6d,10.3.0.0/16,2040,IEC_61850,HDS,HDS-W17,Critical,Level_0_Process,v5.5.42,2025-09-23T19:34:06.266Z,Online,Outdated
OT2225,ALKYL-SWITCH-2225,SWITCH,Yokogawa,Yokogawa_SWITCH_471,10.5.25.105,5b:b8:b9:98:78:2c,10.5.0.0/16,1164,DNP3,ALKYL,ALKYL-L66,High,Level_3_Operations,v5.0.88,2025-09-23T07:41:26.014Z,Warning,Current
OT2226,FCC-RTU-2226,RTU,Foxboro,Foxboro_RTU_714,10.2.192.83,df:ad:00:ca:fa:5b,10.2.0.0/16,2040,HART,FCC,FCC-G34,Medium,Level_1_Control,v3.8.26,2025-09-23T01:36:24.120Z,Online,Current
OT2227,HDS-ROUTER-2227,ROUTER,ABB,ABB_ROUTER_875,10.3.198.59,c9:29:e8:7e:43:9d,10.3.0.0/16,1458,Profinet,HDS,HDS-B42,Low,Level_1_Control,v6.3.37,2025-09-23T02:54:38.497Z,Offline,Critical
OT2228,CCR-DRIVE-2228,DRIVE,Siemens,Siemens_DRIVE_437,10.4.125.201,66:ab:2b:ba:28:ab,10.4.0.0/16,2416,Ethernet_IP,CCR,CCR-O90,Low,Level_1_Control,v7.7.29,2025-09-23T02:46:01.489Z,Online,Critical
OT2229,TANK_FARM-PLC-2229,PLC,Siemens,Siemens_PLC_125,10.6.156.238,35:66:26:88:55:9a,10.6.0.0/16,3206,Modbus_TCP,TANK_FARM,TANK_FARM-A87,Critical,DMZ,v3.5.15,2025-09-22T23:08:25.318Z,Online,Current
OT2230,ALKYL-HMI-2230,HMI,Emerson,Emerson_HMI_729,10.5.213.160,37:37:16:4a:aa:bc,10.5.0.0/16,3873,Foundation_Fieldbus,ALKYL,ALKYL-G73,Low,DMZ,v3.5.48,2025-09-23T04:43:09.392Z,Offline,Current
OT2231,CDU-SAFETY_PLC-2231,SAFETY_PLC,Yokogawa,Yokogawa_SAFETY_PLC_725,10.1.41.92,e6:01:14:8e:d1:21,10.1.0.0/16,2478,Profibus,CDU,CDU-T33,Medium,Level_3_Operations,v3.1.70,2025-09-23T13:31:06.577Z,Online,Current
OT2232,ALKYL-FIREWALL-2232,FIREWALL,Yokogawa,Yokogawa_FIREWALL_290,10.5.165.112,f8:88:b5:5f:46:3b,10.5.0.0/16,1647,Modbus_TCP,ALKYL,ALKYL-I17,Low,Level_1_Control,v8.8.63,2025-09-23T19:20:15.221Z,Offline,Outdated
OT2233,FCC-SWITCH-2233,SWITCH,Emerson,Emerson_SWITCH_480,10.2.107.156,05:fa:73:53:48:a9,10.2.0.0/16,3163,Ethernet_IP,FCC,FCC-T28,Critical,Level_3_Operations,v6.6.79,2025-09-23T03:06:33.489Z,Online,Outdated
OT2234,HDS-FIREWALL-2234,FIREWALL,GE,GE_FIREWALL_966,10.3.248.252,44:2e:33:92:8a:9e,10.3.0.0/16,1162,Profibus,HDS,HDS-V61,Medium,Level_3_Operations,v9.1.67,2025-09-23T19:46:51.524Z,Online,Outdated
OT2235,FCC-HISTORIAN-2235,HISTORIAN,Yokogawa,Yokogawa_HISTORIAN_1042,10.2.148.53,01:07:84:51:bd:39,10.2.0.0/16,3353,Profinet,FCC,FCC-N49,Low,Level_0_Process,v1.1.32,2025-09-23T09:18:26.709Z,Warning,Current
OT2236,CDU-SENSOR_GATEWAY-2236,SENSOR_GATEWAY,Siemens,Siemens_SENSOR_GATEWAY_375,10.1.20.81,d5:07:6b:03:54:3e,10.1.0.0/16,3414,DNP3,CDU,CDU-W64,Medium,Level_0_Process,v6.5.4,2025-09-23T02:31:21.783Z,Online,Outdated
OT2237,TANK_FARM-HISTORIAN-2237,HISTORIAN,Rockwell,Rockwell_HISTORIAN_177,10.6.168.151,46:52:cc:0e:3a:bc,10.6.0.0/16,4088,IEC_61850,TANK_FARM,TANK_FARM-I72,Critical,DMZ,v4.5.31,2025-09-23T19:39:48.102Z,Online,Current
OT2238,ALKYL-SWITCH-2238,SWITCH,Invensys,Invensys_SWITCH_283,10.5.42.120,37:cd:e0:e1:af:be,10.5.0.0/16,1766,Profinet,ALKYL,ALKYL-G38,High,Corporate,v2.3.11,2025-09-23T09:20:05.359Z,Online,Outdated
OT2239,TANK_FARM-SWITCH-2239,SWITCH,Schneider,Schneider_SWITCH_880,10.6.5.66,cf:4c:3a:aa:5c:80,10.6.0.0/16,1001,Foundation_Fieldbus,TANK_FARM,TANK_FARM-O90,Critical,Level_0_Process,v5.4.16,2025-09-23T08:37:39.672Z,Online,Current
OT2240,CDU-SAFETY_PLC-2240,SAFETY_PLC,ABB,ABB_SAFETY_PLC_907,10.1.20.10,66:55:99:55:f7:df,10.1.0.0/16,1418,HART,CDU,CDU-W22,High,Level_1_Control,v7.2.66,2025-09-23T18:28:55.279Z,Online,Outdated
OT2241,CDU-HMI-2241,HMI,Rockwell,Rockwell_HMI_360,10.1.42.49,3f:d7:90:d8:f2:6b,10.1.0.0/16,1102,Profibus,CDU,CDU-B77,High,DMZ,v1.3.87,2025-09-22T20:49:30.675Z,Online,Current
OT2242,CDU-SENSOR_GATEWAY-2242,SENSOR_GATEWAY,ABB,ABB_SENSOR_GATEWAY_1039,10.1.233.208,48:1b:2d:94:c5:75,10.1.0.0/16,1868,Profibus,CDU,CDU-V2,High,Level_0_Process,v1.6.76,2025-09-23T09:14:58.920Z,Online,Critical
OT2243,ALKYL-HISTORIAN-2243,HISTORIAN,GE,GE_HISTORIAN_998,10.5.163.165,aa:a4:00:84:10:56,10.5.0.0/16,1591,IEC_61850,ALKYL,ALKYL-C94,Low,Corporate,v2.1.31,2025-09-23T18:06:38.922Z,Online,Outdated
OT2244,HDS-ROUTER-2244,ROUTER,GE,GE_ROUTER_754,10.3.62.192,1f:bf:b4:85:69:16,10.3.0.0/16,2787,OPC_UA,HDS,HDS-D89,Medium,Corporate,v8.6.74,2025-09-23T07:25:55.310Z,Online,Outdated
OT2245,ALKYL-PLC-2245,PLC,Yokogawa,Yokogawa_PLC_377,10.5.130.21,8c:52:99:98:9f:5d,10.5.0.0/16,276,Modbus_TCP,ALKYL,ALKYL-C30,Critical,Level_3_Operations,v9.5.91,2025-09-23T00:25:01.985Z,Online,Outdated
OT2246,FCC-ROUTER-2246,ROUTER,Rockwell,Rockwell_ROUTER_110,10.2.220.235,8e:16:55:6a:99:a5,10.2.0.0/16,3615,Ethernet_IP,FCC,FCC-B42,High,Level_2_Supervision,v3.7.64,2025-09-23T02:46:46.339Z,Warning,Critical
