tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
SSS-TRB-6645,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Capacitor Bank Controller,2,Critical,GE,GE-CapacitorBankController-4178,SN-mk501wx7-2TXYFW,Capacitor Bank Controller for Turbine Hall operations,"Turbine Hall, Station 3",2020-06-26,192.170.10.143,Foundation Fieldbus,100,SIS-TRB,2025-03-03,2026-12-20
SSS-TRB-6646,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Disconnect Switch,2,Critical,Hitachi,HIT-DisconnectSwitch-4816,SN-mk501wx7-8VMVTB,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 4",2025-08-11,192.170.10.144,Profibus,100,SIS-TRB,2025-01-23,2028-09-15
SSS-TRB-6647,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Disconnect Switch,2,Critical,SEL,SEL-DisconnectSwitch-5504,SN-mk501wx7-REOSXT,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 5",2016-05-17,192.170.10.145,Modbus,100,SIS-TRB,2025-01-27,2027-08-12
SSS-TRB-6648,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Environmental Sensor,2,Critical,Toshiba,TOS-EnvironmentalSensor-2933,SN-mk501wx8-LWOFPK,Environmental Sensor for Turbine Hall operations,"Turbine Hall, Station 6",2023-12-29,192.170.10.146,Modbus,100,SIS-TRB,2025-07-08,2028-09-28
SSS-TRB-6649,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,SCADA RTU,1,Critical,GE,GE-SCADARTU-8577,SN-mk501wx8-NCZDWI,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 7",2022-11-23,192.170.10.147,IEC 61850,100,SIS-TRB,2025-02-11,2028-04-09
SSS-TRB-6650,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Metering Unit,2,Critical,Toshiba,TOS-MeteringUnit-1327,SN-mk501wx8-01KG91,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 8",2019-12-21,192.170.10.148,HART,100,SIS-TRB,2025-11-30,2026-10-07
SSS-TRB-6651,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,IED,1,Critical,GE,GE-IED-4453,SN-mk501wx8-GP2HOE,IED for Turbine Hall operations,"Turbine Hall, Station 9",2022-09-09,192.170.10.149,Modbus TCP,100,SIS-TRB,2025-07-30,2027-10-20
SSS-TRB-6652,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Battery Monitor,2,Critical,Siemens,SIE-BatteryMonitor-6541,SN-mk501wx8-6WDWV2,Battery Monitor for Turbine Hall operations,"Turbine Hall, Station 10",2016-10-23,192.170.10.150,Foundation Fieldbus,100,SIS-TRB,2025-01-17,2028-09-30
SSS-TRB-6653,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Manual Indicator,3,Critical,SEL,SEL-ManualIndicator-7534,SN-mk501wx8-AE9RV4,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 11",2017-02-03,,,100,SIS-TRB,2025-10-30,2027-08-23
SSS-TRB-6654,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Battery Monitor,2,Critical,Siemens,SIE-BatteryMonitor-5238,SN-mk501wx8-8ECA59,Battery Monitor for Turbine Hall operations,"Turbine Hall, Station 12",2023-02-28,192.170.10.152,Profibus,100,SIS-TRB,2025-08-31,2026-08-19
SSS-TRB-6655,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Disconnect Switch,2,Critical,Siemens,SIE-DisconnectSwitch-3017,SN-mk501wx8-77PXPE,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 13",2024-12-27,192.170.10.153,Modbus,100,SIS-TRB,2025-03-15,2027-09-17
SSS-TRB-6656,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,SCADA RTU,1,Critical,Siemens,SIE-SCADARTU-5589,SN-mk501wx8-A5SQEK,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 14",2017-11-21,192.170.10.154,OPC UA,100,SIS-TRB,2025-06-06,2027-07-31
SSS-TRB-6657,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Manual Indicator,3,Critical,Schneider,SCH-ManualIndicator-9478,SN-mk501wx8-6QAZ99,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 15",2025-07-21,,,100,SIS-TRB,2025-12-12,2026-10-07
SSS-TRB-6658,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Current Transformer,2,Critical,Siemens,SIE-CurrentTransformer-1176,SN-mk501wx8-UW41BN,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 16",2025-07-30,192.170.10.156,Foundation Fieldbus,100,SIS-TRB,2025-10-24,2028-05-29
SSS-TRB-6659,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Current Transformer,2,Critical,Hitachi,HIT-CurrentTransformer-1262,SN-mk501wx8-200K03,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 17",2023-03-27,192.170.10.157,Modbus,100,SIS-TRB,2025-02-12,2026-01-11
SSS-TRB-6660,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Metering Unit,2,Critical,Siemens,SIE-MeteringUnit-6895,SN-mk501wx8-HNWE13,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 18",2024-12-27,192.170.10.158,Foundation Fieldbus,100,SIS-TRB,2025-11-04,2027-06-14
SSS-TRB-6661,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Battery Monitor,2,Critical,Siemens,SIE-BatteryMonitor-4002,SN-mk501wx8-6Z1SLO,Battery Monitor for Turbine Hall operations,"Turbine Hall, Station 19",2023-05-01,192.170.10.159,HART,100,SIS-TRB,2025-11-25,2028-07-27
SSS-TRB-6662,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 8,Manual Indicator,3,Critical,Toshiba,TOS-ManualIndicator-4423,SN-mk501wx8-T7OJYT,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 20",2024-08-07,,,100,SIS-TRB,2025-05-13,2026-07-24
SSS-TRB-6663,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Disconnect Switch,2,Critical,ABB,ABB-DisconnectSwitch-9682,SN-mk501wx8-XX2CPE,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 1",2023-11-05,192.170.10.161,Profibus,100,SIS-TRB,2025-01-20,2027-05-22
SSS-TRB-6664,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Voltage Transformer,2,Critical,Eaton,EAT-VoltageTransformer-5371,SN-mk501wx8-6HBT6W,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 2",2018-10-05,192.170.10.162,Modbus,100,SIS-TRB,2025-04-22,2027-10-09
SSS-TRB-6665,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Manual Indicator,3,Critical,Eaton,EAT-ManualIndicator-6100,SN-mk501wx8-DRDD4C,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 3",2025-10-14,,,100,SIS-TRB,2025-07-22,2026-11-06
SSS-TRB-6666,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,IED,1,Critical,Eaton,EAT-IED-3955,SN-mk501wx8-H8L0H3,IED for Turbine Hall operations,"Turbine Hall, Station 4",2025-03-19,192.170.10.164,IEC 61850,100,SIS-TRB,2025-06-07,2026-07-22
SSS-TRB-6667,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,HMI,1,Critical,ABB,ABB-HMI-2949,SN-mk501wx8-6FYDHJ,HMI for Turbine Hall operations,"Turbine Hall, Station 5",2025-10-26,192.170.10.165,OPC UA,100,SIS-TRB,2025-03-06,2028-10-20
SSS-TRB-6668,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Metering Unit,2,Critical,ABB,ABB-MeteringUnit-3095,SN-mk501wx8-HBJYR9,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 6",2025-06-01,192.170.10.166,Foundation Fieldbus,100,SIS-TRB,2025-07-10,2027-09-22
SSS-TRB-6669,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Metering Unit,2,Critical,Toshiba,TOS-MeteringUnit-1320,SN-mk501wx8-Y89KA3,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 7",2021-04-26,192.170.10.167,Profibus,100,SIS-TRB,2025-07-27,2028-11-17
SSS-TRB-6670,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,EMS Server,1,Critical,SEL,SEL-EMSServer-8986,SN-mk501wx8-97PNT4,EMS Server for Turbine Hall operations,"Turbine Hall, Station 8",2021-08-25,192.170.10.168,DNP3,100,SIS-TRB,2025-07-20,2029-01-03
SSS-TRB-6671,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Current Transformer,2,Critical,Hitachi,HIT-CurrentTransformer-3286,SN-mk501wx8-YVE692,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 9",2022-03-23,192.170.10.169,Modbus,100,SIS-TRB,2025-02-25,2027-03-06
SSS-TRB-6672,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Metering Unit,2,Critical,Schneider,SCH-MeteringUnit-7160,SN-mk501wx8-3DMS1C,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 10",2021-08-12,192.170.10.170,HART,100,SIS-TRB,2025-09-02,2028-10-22
SSS-TRB-6673,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Current Transformer,2,Critical,Schneider,SCH-CurrentTransformer-4054,SN-mk501wx8-95YHT9,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 11",2023-08-29,192.170.10.171,HART,100,SIS-TRB,2025-05-02,2026-07-14
SSS-TRB-6674,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Manual Indicator,3,Critical,Hitachi,HIT-ManualIndicator-6639,SN-mk501wx8-VOKOT2,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 12",2016-04-10,,,100,SIS-TRB,2025-09-24,2027-08-06
SSS-TRB-6675,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,HMI,1,Critical,Hitachi,HIT-HMI-3938,SN-mk501wx8-S4JUX5,HMI for Turbine Hall operations,"Turbine Hall, Station 13",2023-12-07,192.170.10.173,IEC 61850,100,SIS-TRB,2025-08-27,2028-07-26
SSS-TRB-6676,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Metering Unit,2,Critical,GE,GE-MeteringUnit-9753,SN-mk501wx8-ACJLBM,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 14",2023-04-03,192.170.10.174,Profibus,100,SIS-TRB,2025-03-25,2028-07-29
SSS-TRB-6677,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,SCADA RTU,1,Critical,GE,GE-SCADARTU-4363,SN-mk501wx8-JNGCMT,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 15",2024-10-02,192.170.10.175,IEC 61850,100,SIS-TRB,2025-11-26,2026-09-14
SSS-TRB-6678,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Metering Unit,2,Critical,GE,GE-MeteringUnit-6496,SN-mk501wx8-3TSISG,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 16",2018-11-20,192.170.10.176,HART,100,SIS-TRB,2025-07-30,2027-05-26
SSS-TRB-6679,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Protection Relay,1,Critical,Toshiba,TOS-ProtectionRelay-5264,SN-mk501wx8-8LVG2C,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 17",2016-03-02,192.170.10.177,OPC UA,100,SIS-TRB,2025-04-18,2026-08-18
SSS-TRB-6680,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Battery Monitor,2,Critical,Schneider,SCH-BatteryMonitor-8615,SN-mk501wx8-DD3JMY,Battery Monitor for Turbine Hall operations,"Turbine Hall, Station 18",2024-06-26,192.170.10.178,Foundation Fieldbus,100,SIS-TRB,2025-08-26,2026-12-28
SSS-TRB-6681,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Disconnect Switch,2,Critical,Siemens,SIE-DisconnectSwitch-3553,SN-mk501wx8-S6AO6C,Disconnect Switch for Turbine Hall operations,"Turbine Hall, Station 19",2024-02-18,192.170.10.179,HART,100,SIS-TRB,2025-06-03,2026-07-30
SSS-TRB-6682,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 9,Tap Changer Controller,2,Critical,ABB,ABB-TapChangerController-8446,SN-mk501wx8-ARV4HQ,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 20",2020-01-28,192.170.10.180,Profibus,100,SIS-TRB,2025-02-18,2028-08-02
SSS-TRB-6683,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Tap Changer Controller,2,Critical,Schneider,SCH-TapChangerController-1266,SN-mk501wx8-BZP6ZO,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 1",2025-10-21,192.170.10.181,Modbus,100,SIS-TRB,2025-07-28,2026-01-21
SSS-TRB-6684,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,SCADA RTU,1,Critical,Eaton,EAT-SCADARTU-3015,SN-mk501wx8-O3RG47,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 2",2023-07-03,192.170.10.182,DNP3,100,SIS-TRB,2025-11-23,2026-05-08
SSS-TRB-6685,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,SCADA RTU,1,Critical,Siemens,SIE-SCADARTU-2844,SN-mk501wx8-8LIWW8,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 3",2023-02-13,192.170.10.183,Modbus TCP,100,SIS-TRB,2025-12-24,2026-12-19
SSS-TRB-6686,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Battery Monitor,2,Critical,Siemens,SIE-BatteryMonitor-4676,SN-mk501wx8-FC3MW0,Battery Monitor for Turbine Hall operations,"Turbine Hall, Station 4",2019-05-26,192.170.10.184,Foundation Fieldbus,100,SIS-TRB,2025-07-06,2027-09-28
SSS-TRB-6687,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,IED,1,Critical,GE,GE-IED-5827,SN-mk501wx8-95UJOW,IED for Turbine Hall operations,"Turbine Hall, Station 5",2021-09-06,192.170.10.185,OPC UA,100,SIS-TRB,2025-12-17,2027-09-20
SSS-TRB-6688,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,SCADA RTU,1,Critical,Toshiba,TOS-SCADARTU-8829,SN-mk501wx8-B0B4XX,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 6",2019-09-17,192.170.10.186,Ethernet/IP,100,SIS-TRB,2025-12-16,2027-11-18
SSS-TRB-6689,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,IED,1,Critical,Toshiba,TOS-IED-4432,SN-mk501wx8-8YDJJO,IED for Turbine Hall operations,"Turbine Hall, Station 7",2022-01-21,192.170.10.187,IEC 61850,100,SIS-TRB,2025-11-20,2027-03-30
SSS-TRB-6690,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Protection Relay,1,Critical,Toshiba,TOS-ProtectionRelay-6504,SN-mk501wx8-VCMNO2,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 8",2024-02-21,192.170.10.188,IEC 61850,100,SIS-TRB,2025-06-16,2027-10-15
SSS-TRB-6691,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Current Transformer,2,Critical,ABB,ABB-CurrentTransformer-9122,SN-mk501wx8-OZTLS8,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 9",2024-01-08,192.170.10.189,Modbus,100,SIS-TRB,2025-07-17,2026-10-30
SSS-TRB-6692,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,HMI,1,Critical,Schneider,SCH-HMI-3939,SN-mk501wx8-11D66M,HMI for Turbine Hall operations,"Turbine Hall, Station 10",2021-08-14,192.170.10.190,IEC 61850,100,SIS-TRB,2025-09-13,2028-01-13
SSS-TRB-6693,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,EMS Server,1,Critical,SEL,SEL-EMSServer-5840,SN-mk501wx8-GO82K1,EMS Server for Turbine Hall operations,"Turbine Hall, Station 11",2017-11-22,192.170.10.191,Modbus TCP,100,SIS-TRB,2025-12-05,2028-05-08
SSS-TRB-6694,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,DFR,2,Critical,Toshiba,TOS-DFR-6568,SN-mk501wx8-GOA72Y,DFR for Turbine Hall operations,"Turbine Hall, Station 12",2021-10-27,192.170.10.192,Modbus,100,SIS-TRB,2025-04-21,2027-11-23
SSS-TRB-6695,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,SCADA RTU,1,Critical,Schneider,SCH-SCADARTU-9774,SN-mk501wx8-LRPURK,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 13",2025-04-05,192.170.10.193,DNP3,100,SIS-TRB,2025-01-28,2026-06-26
SSS-TRB-6696,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Tap Changer Controller,2,Critical,Schneider,SCH-TapChangerController-6414,SN-mk501wx8-HKQFT3,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 14",2019-04-21,192.170.10.194,Foundation Fieldbus,100,SIS-TRB,2025-01-26,2026-09-22
SSS-TRB-6697,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Circuit Breaker,2,Critical,Schneider,SCH-CircuitBreaker-2520,SN-mk501wx8-XOWJSP,Circuit Breaker for Turbine Hall operations,"Turbine Hall, Station 15",2017-10-02,192.170.10.195,Foundation Fieldbus,100,SIS-TRB,2025-11-03,2026-10-15
SSS-TRB-6698,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Metering Unit,2,Critical,Hitachi,HIT-MeteringUnit-8709,SN-mk501wx8-K4NDFK,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 16",2025-01-02,192.170.10.196,Profibus,100,SIS-TRB,2025-05-08,2026-04-02
SSS-TRB-6699,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,SCADA RTU,1,Critical,Hitachi,HIT-SCADARTU-7716,SN-mk501wx8-2C5RN4,SCADA RTU for Turbine Hall operations,"Turbine Hall, Station 17",2023-01-16,192.170.10.197,Modbus TCP,100,SIS-TRB,2025-12-12,2028-03-09
SSS-TRB-6700,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Voltage Transformer,2,Critical,GE,GE-VoltageTransformer-5322,SN-mk501wx8-QV189Y,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 18",2025-04-18,192.170.10.198,HART,100,SIS-TRB,2025-05-30,2027-05-22
SSS-TRB-6701,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Voltage Transformer,2,Critical,SEL,SEL-VoltageTransformer-3549,SN-mk501wx8-S6M6LE,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 19",2020-08-06,192.170.10.199,Profibus,100,SIS-TRB,2025-03-07,2026-11-19
SSS-TRB-6702,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 10,Manual Indicator,3,Critical,Eaton,EAT-ManualIndicator-1607,SN-mk501wx8-T33XF0,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 20",2018-03-05,,,100,SIS-TRB,2025-05-30,2028-10-17
SSS-TRB-6703,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Voltage Transformer,2,Critical,SEL,SEL-VoltageTransformer-6831,SN-mk501wx8-PIFR3Y,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 1",2022-05-07,192.170.10.201,Profibus,100,SIS-TRB,2025-07-22,2028-01-02
SSS-TRB-6704,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Manual Indicator,3,Critical,Eaton,EAT-ManualIndicator-6982,SN-mk501wx8-Q775I2,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 2",2017-04-03,,,100,SIS-TRB,2025-10-27,2027-07-20
SSS-TRB-6705,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Manual Indicator,3,Critical,GE,GE-ManualIndicator-1295,SN-mk501wx8-MW89RS,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 3",2024-08-13,,,100,SIS-TRB,2025-06-30,2028-09-05
SSS-TRB-6706,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Protection Relay,1,Critical,SEL,SEL-ProtectionRelay-4001,SN-mk501wx8-GTUT1L,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 4",2017-06-08,192.170.10.204,DNP3,100,SIS-TRB,2026-01-01,2028-08-31
SSS-TRB-6707,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Current Transformer,2,Critical,ABB,ABB-CurrentTransformer-9432,SN-mk501wx8-FPTHEK,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 5",2025-05-23,192.170.10.205,Foundation Fieldbus,100,SIS-TRB,2025-09-19,2026-09-09
SSS-TRB-6708,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Metering Unit,2,Critical,Toshiba,TOS-MeteringUnit-6430,SN-mk501wx8-CCXBKF,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 6",2022-07-29,192.170.10.206,HART,100,SIS-TRB,2025-04-16,2027-01-22
SSS-TRB-6709,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,IED,1,Critical,GE,GE-IED-7538,SN-mk501wx8-6QSNAJ,IED for Turbine Hall operations,"Turbine Hall, Station 7",2017-03-27,192.170.10.207,OPC UA,100,SIS-TRB,2025-03-23,2028-01-12
SSS-TRB-6710,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Voltage Transformer,2,Critical,Toshiba,TOS-VoltageTransformer-7431,SN-mk501wx8-ZFHV5A,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 8",2023-08-14,192.170.10.208,HART,100,SIS-TRB,2025-02-26,2026-11-26
SSS-TRB-6711,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Metering Unit,2,Critical,GE,GE-MeteringUnit-2707,SN-mk501wx8-XJP8GR,Metering Unit for Turbine Hall operations,"Turbine Hall, Station 9",2017-10-28,192.170.10.209,Profibus,100,SIS-TRB,2025-05-24,2027-03-28
SSS-TRB-6712,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Current Transformer,2,Critical,Hitachi,HIT-CurrentTransformer-7216,SN-mk501wx8-SEJU1S,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 10",2021-03-27,192.170.10.210,Foundation Fieldbus,100,SIS-TRB,2025-06-03,2026-06-10
SSS-TRB-6713,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Battery Monitor,2,Critical,GE,GE-BatteryMonitor-7059,SN-mk501wx8-OY6PZA,Battery Monitor for Turbine Hall operations,"Turbine Hall, Station 11",2025-04-15,192.170.10.211,Modbus,100,SIS-TRB,2025-07-03,2026-09-09
SSS-TRB-6714,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Manual Indicator,3,Critical,Toshiba,TOS-ManualIndicator-1223,SN-mk501wx8-5JF8HR,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 12",2021-12-05,,,100,SIS-TRB,2025-08-30,2026-07-23
SSS-TRB-6715,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Voltage Transformer,2,Critical,Eaton,EAT-VoltageTransformer-5382,SN-mk501wx8-TXYJQQ,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 13",2016-05-30,192.170.10.213,HART,100,SIS-TRB,2025-11-14,2026-11-27
SSS-TRB-6716,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Tap Changer Controller,2,Critical,Siemens,SIE-TapChangerController-4204,SN-mk501wx8-I1K4SH,Tap Changer Controller for Turbine Hall operations,"Turbine Hall, Station 14",2020-08-25,192.170.10.214,HART,100,SIS-TRB,2025-02-26,2027-07-21
SSS-TRB-6717,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Protection Relay,1,Critical,ABB,ABB-ProtectionRelay-6125,SN-mk501wx8-HPV257,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 15",2017-07-27,192.170.10.215,OPC UA,100,SIS-TRB,2025-08-11,2026-04-12
SSS-TRB-6718,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Manual Indicator,3,Critical,Schneider,SCH-ManualIndicator-1704,SN-mk501wx8-XZNUR8,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 16",2019-08-30,,,100,SIS-TRB,2025-06-23,2028-03-17
SSS-TRB-6719,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Current Transformer,2,Critical,Siemens,SIE-CurrentTransformer-6807,SN-mk501wx8-TKC6EX,Current Transformer for Turbine Hall operations,"Turbine Hall, Station 17",2022-03-02,192.170.10.217,HART,100,SIS-TRB,2025-06-25,2026-08-10
SSS-TRB-6720,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Phasor Measurement Unit,1,Critical,SEL,SEL-PhasorMeasurementUnit-3583,SN-mk501wx8-6QVIIE,Phasor Measurement Unit for Turbine Hall operations,"Turbine Hall, Station 18",2018-08-12,192.170.10.218,DNP3,100,SIS-TRB,2025-11-16,2026-09-08
SSS-TRB-6721,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Protection Relay,1,Critical,Siemens,SIE-ProtectionRelay-9517,SN-mk501wx8-DTGEPW,Protection Relay for Turbine Hall operations,"Turbine Hall, Station 19",2025-03-16,192.170.10.219,Ethernet/IP,100,SIS-TRB,2025-05-22,2026-06-26
SSS-TRB-6722,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 11,Voltage Transformer,2,Critical,Hitachi,HIT-VoltageTransformer-5022,SN-mk501wx8-X0A7SF,Voltage Transformer for Turbine Hall operations,"Turbine Hall, Station 20",2023-08-22,192.170.10.220,Foundation Fieldbus,100,SIS-TRB,2025-04-29,2027-10-14
SSS-TRB-6723,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 12,Manual Indicator,3,Critical,SEL,SEL-ManualIndicator-9735,SN-mk501wx8-SX5SIY,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 1",2016-03-11,,,100,SIS-TRB,2025-04-24,2028-03-16
SSS-TRB-6724,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 12,Manual Indicator,3,Critical,Siemens,SIE-ManualIndicator-4340,SN-mk501wx8-ML8WOA,Manual Indicator for Turbine Hall operations,"Turbine Hall, Station 2",2016-04-30,,,100,SIS-TRB,2025-07-04,2026-03-08
SSS-TRB-6725,South Substation,SSS,Turbine Hall,TRB,Turbine Hall - Zone 12,IED,1,Critical,GE,GE-IED-9386,SN-mk501wx8-EMTV9D,IED for Turbine Hall operations,"Turbine Hall, Station 3",2018-04-28,192.170.10.223,Modbus TCP,100,SIS-TRB,2025-09-08,2028-08-11
