tag_id,plant,unit,device_type,ip_address,mac_address,switch_port,vlan,network_segment,communication_peers,bandwidth_usage,latency_ms,packet_loss,uptime_hours
"TRA-013","Southeast Utilities","Transmission","Environmental Monitor","192.168.223.91","8e:74:09:30:49:3e","SW33","VLAN-72","Control Network","8","41","38","3.305235799633428","7338"
"TRA-014","Southeast Utilities","Transmission","EMS","192.168.139.45","73:7b:6e:35:ea:a9","SW14","VLAN-9","DMZ","1","16","26","2.9378260503610787","2591"
"TRA-015","Southeast Utilities","Transmission","RTU","192.168.166.78","fa:14:77:a5:6d:70","SW3","VLAN-98","Corporate Network","4","93","15","4.335956269397493","727"
"TRA-016","Southeast Utilities","Transmission","Environmental Monitor","192.168.48.60","20:86:94:ef:fe:62","SW48","VLAN-70","Safety Network","2","4","19","3.9330140381993006","5365"
"TRA-017","Southeast Utilities","Transmission","Environmental Monitor","192.168.29.147","30:54:0a:35:fc:dc","SW23","VLAN-5","Safety Network","8","82","8","4.6392060044007195","7593"
"TRA-018","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.132.26","32:a3:5c:10:22:e6","SW46","VLAN-64","DMZ","7","69","41","1.9294316292555114","2310"
"TRA-019","Southeast Utilities","Transmission","DMS","192.168.115.150","73:ba:ab:48:58:d1","SW14","VLAN-46","Corporate Network","10","32","37","1.0368620515339333","8270"
"TRA-020","Southeast Utilities","Transmission","Protection Relay","192.168.189.173","26:71:33:57:19:32","SW10","VLAN-67","Control Network","3","46","45","1.2351110536391596","6782"
"TRA-021","Southeast Utilities","Transmission","DMS","192.168.190.87","30:88:34:43:35:b7","SW10","VLAN-10","Corporate Network","3","82","37","2.6003723901930833","68"
"TRA-022","Southeast Utilities","Transmission","RTU","192.168.125.112","48:64:48:f6:ab:10","SW15","VLAN-23","DMZ","8","4","29","2.5032896464012255","398"
"TRA-023","Southeast Utilities","Transmission","Arc Flash Monitor","192.168.95.83","b5:8c:43:54:6a:bf","SW8","VLAN-69","Safety Network","7","93","21","0.19345854228596027","1985"
"TRA-024","Southeast Utilities","Transmission","IED","192.168.165.92","a0:28:d6:ba:55:95","SW15","VLAN-82","DMZ","1","66","12","1.9202905580291918","8545"
"TRA-025","Southeast Utilities","Transmission","IED","192.168.112.69","bc:45:05:fa:c8:f1","SW4","VLAN-33","DMZ","2","89","39","4.209189389953886","7961"
"TRA-026","Southeast Utilities","Transmission","Environmental Monitor","192.168.221.106","48:c4:fd:62:9f:80","SW44","VLAN-21","Safety Network","8","11","45","3.6224211843530107","8715"
"TRA-027","Southeast Utilities","Transmission","RTU","192.168.210.5","c5:d2:20:e5:2e:24","SW48","VLAN-95","Safety Network","1","7","3","2.498113751712604","4951"
"TRA-028","Southeast Utilities","Transmission","Protection Relay","192.168.237.56","f2:88:d8:40:7e:23","SW20","VLAN-43","Control Network","8","69","39","1.6933370459481811","3664"
"TRA-029","Southeast Utilities","Transmission","SCADA","192.168.249.83","1f:2d:b6:4e:40:21","SW39","VLAN-90","Control Network","4","62","26","3.7892168076255306","7317"
"TRA-030","Southeast Utilities","Transmission","EMS","192.168.72.190","77:6c:62:4d:f4:92","SW22","VLAN-16","Safety Network","3","2","7","1.5632143358855133","1306"
"DIS-001","Southeast Utilities","Distribution","SCADA","192.168.204.170","39:cc:75:35:04:82","SW30","VLAN-43","Safety Network","5","31","23","2.4152691806320714","3084"
"DIS-002","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.47.84","01:48:b0:87:7e:ab","SW40","VLAN-30","DMZ","7","74","20","3.2959326900176134","873"
"DIS-003","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.61.33","53:c0:ff:a5:da:e7","SW1","VLAN-57","DMZ","6","42","10","0.9598722809686278","8643"
"DIS-004","Southeast Utilities","Distribution","IED","192.168.111.9","f2:eb:18:dd:da:49","SW14","VLAN-76","Control Network","9","13","16","1.3273413192099237","3974"
"DIS-005","Southeast Utilities","Distribution","DMS","192.168.42.142","3d:0f:a2:77:b1:b6","SW34","VLAN-15","Corporate Network","9","12","50","1.9799606366201261","1795"
"DIS-006","Southeast Utilities","Distribution","DMS","192.168.93.249","f6:39:d7:d8:50:8d","SW48","VLAN-64","Safety Network","1","5","41","0.8614289314580148","8027"
"DIS-007","Southeast Utilities","Distribution","Protection Relay","192.168.175.211","8a:13:68:9c:4d:f6","SW38","VLAN-94","Control Network","8","29","37","4.3482131867301375","3382"
"DIS-008","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.118.136","5f:3d:97:5f:0a:d9","SW39","VLAN-89","Control Network","1","30","2","4.464581385508936","6774"
"DIS-009","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.160.12","66:5c:0b:b4:e8:a4","SW7","VLAN-89","Safety Network","2","85","10","3.5982920563606235","6155"
"DIS-010","Southeast Utilities","Distribution","IED","192.168.122.57","e5:cb:a9:d5:1d:2c","SW36","VLAN-8","DMZ","7","84","8","4.431869453256746","654"
"DIS-011","Southeast Utilities","Distribution","HMI","192.168.141.206","df:70:1f:7a:1c:0a","SW33","VLAN-68","Control Network","5","23","30","0.5643080013437429","7836"
"DIS-012","Southeast Utilities","Distribution","Grid Controller","192.168.77.175","d6:3f:94:53:58:df","SW36","VLAN-6","DMZ","10","59","42","2.1870466834270665","4145"
"DIS-013","Southeast Utilities","Distribution","HMI","192.168.203.217","05:79:d1:1a:30:f9","SW9","VLAN-87","Control Network","5","11","45","2.727088013401856","8500"
"DIS-014","Southeast Utilities","Distribution","SCADA","192.168.103.254","b0:b4:e4:ba:ea:2c","SW36","VLAN-100","Safety Network","10","38","41","2.5986988363844254","1424"
"DIS-015","Southeast Utilities","Distribution","RTU","192.168.34.200","18:8a:c3:d1:42:39","SW16","VLAN-54","Corporate Network","6","71","45","0.7841351524665563","598"
"DIS-016","Southeast Utilities","Distribution","IED","192.168.148.202","e9:db:be:8b:e8:09","SW19","VLAN-53","Control Network","2","74","15","1.4492200291700297","7575"
"DIS-017","Southeast Utilities","Distribution","DMS","192.168.221.116","e8:22:b9:cf:1c:ce","SW42","VLAN-49","DMZ","3","44","44","3.4266705769680597","975"
"DIS-018","Southeast Utilities","Distribution","RTU","192.168.147.0","a6:97:0b:95:a0:d1","SW20","VLAN-20","DMZ","10","74","18","3.960493318215168","7447"
"DIS-019","Southeast Utilities","Distribution","Protection Relay","192.168.9.202","c8:9b:87:75:75:c3","SW15","VLAN-74","DMZ","10","56","44","4.803842096264036","8022"
"DIS-020","Southeast Utilities","Distribution","Protection Relay","192.168.81.23","79:3e:0d:7e:98:8b","SW17","VLAN-14","Control Network","7","49","31","4.7247380447343925","798"
"DIS-021","Southeast Utilities","Distribution","Environmental Monitor","192.168.89.101","eb:63:43:02:85:2e","SW17","VLAN-43","Control Network","2","14","39","0.8009480170197814","3250"
"DIS-022","Southeast Utilities","Distribution","RTU","192.168.158.222","25:e8:ae:ef:c8:5b","SW10","VLAN-21","Safety Network","9","42","17","4.117244431741099","2275"
"DIS-023","Southeast Utilities","Distribution","HMI","192.168.182.39","55:b9:d3:7f:19:ec","SW18","VLAN-32","DMZ","10","18","20","1.7324638615457344","117"
"DIS-024","Southeast Utilities","Distribution","Grid Controller","192.168.234.220","01:04:09:8c:04:ec","SW2","VLAN-67","DMZ","10","91","1","4.323124411564569","1863"
"DIS-025","Southeast Utilities","Distribution","Protection Relay","192.168.146.200","66:82:a2:9c:54:dc","SW15","VLAN-55","Corporate Network","5","44","39","3.9508417197848655","4718"
"DIS-026","Southeast Utilities","Distribution","HMI","192.168.168.200","af:48:36:bb:ee:de","SW25","VLAN-49","Corporate Network","7","63","19","1.1573529116869863","1000"
"DIS-027","Southeast Utilities","Distribution","Protection Relay","192.168.166.3","7b:05:4d:01:15:d5","SW30","VLAN-12","Safety Network","6","49","49","3.930136116099181","4617"
"DIS-028","Southeast Utilities","Distribution","Environmental Monitor","192.168.173.81","63:87:0a:68:d7:e5","SW39","VLAN-92","DMZ","6","59","6","4.124776908318115","7645"
"DIS-029","Southeast Utilities","Distribution","Environmental Monitor","192.168.105.202","59:68:2a:f0:9c:93","SW16","VLAN-36","Control Network","7","41","15","4.289189561544856","8721"
"DIS-030","Southeast Utilities","Distribution","EMS","192.168.111.110","b1:82:a7:e0:b9:b2","SW17","VLAN-40","Corporate Network","2","78","27","4.235417008334446","1149"
"DIS-031","Southeast Utilities","Distribution","EMS","192.168.20.76","ac:f5:23:da:e3:9e","SW42","VLAN-53","Corporate Network","8","30","39","2.3741620422199716","2042"
"DIS-032","Southeast Utilities","Distribution","Grid Controller","192.168.22.5","7a:04:16:85:f7:36","SW37","VLAN-53","Safety Network","3","51","32","1.6525080480068477","3559"
"DIS-033","Southeast Utilities","Distribution","Environmental Monitor","192.168.65.68","6f:33:50:9c:52:7d","SW43","VLAN-5","DMZ","1","88","9","0.3243312399027576","985"
"DIS-034","Southeast Utilities","Distribution","EMS","192.168.162.241","40:a8:3a:fb:83:ee","SW41","VLAN-2","Safety Network","7","22","31","3.35729244595694","8376"
"DIS-035","Southeast Utilities","Distribution","Environmental Monitor","192.168.138.53","41:e2:c5:c7:0d:f6","SW19","VLAN-65","DMZ","5","43","15","2.223280271386386","3150"
"DIS-036","Southeast Utilities","Distribution","Grid Controller","192.168.16.35","62:60:4c:58:42:40","SW35","VLAN-77","DMZ","7","28","22","0.31669749436126216","2158"
"DIS-037","Southeast Utilities","Distribution","SCADA","192.168.26.246","e0:5a:84:c0:94:29","SW47","VLAN-16","DMZ","9","54","43","1.038849588620595","45"
"DIS-038","Southeast Utilities","Distribution","EMS","192.168.161.169","5a:de:e5:2a:36:f9","SW34","VLAN-63","Corporate Network","5","42","28","0.7345543933119569","166"
"DIS-039","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.157.158","d7:5c:48:ee:83:91","SW34","VLAN-31","Control Network","1","65","34","1.1057556907904509","3208"
"DIS-040","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.73.120","90:0e:d5:e6:3c:b1","SW15","VLAN-26","Safety Network","4","71","35","3.6765442536889017","6633"
"DIS-041","Southeast Utilities","Distribution","Environmental Monitor","192.168.228.126","b6:00:7d:bc:80:dd","SW28","VLAN-56","Control Network","6","45","12","2.788814172773866","8136"
"DIS-042","Southeast Utilities","Distribution","Arc Flash Monitor","192.168.163.155","09:20:e6:68:6f:d1","SW21","VLAN-93","Corporate Network","7","75","35","4.496727339647455","296"
"DIS-043","Southeast Utilities","Distribution","IED","192.168.114.163","34:da:63:b5:55:06","SW21","VLAN-47","DMZ","10","86","3","2.4255530073750364","5045"
"DIS-044","Southeast Utilities","Distribution","RTU","192.168.106.110","af:99:0f:86:a2:75","SW40","VLAN-14","Safety Network","1","98","20","0.8729122344025375","5083"
"DIS-045","Southeast Utilities","Distribution","RTU","192.168.203.9","08:7c:9a:d3:fa:b0","SW19","VLAN-18","Corporate Network","4","48","33","4.455254213685991","4437"
"DIS-046","Southeast Utilities","Distribution","IED","192.168.230.253","cb:9a:c0:35:45:7c","SW43","VLAN-64","Safety Network","2","20","32","0.329722482090663","5840"
"DIS-047","Southeast Utilities","Distribution","Grid Controller","192.168.240.237","01:01:52:43:66:33","SW25","VLAN-20","Corporate Network","3","30","22","1.849305922968656","732"
"DIS-048","Southeast Utilities","Distribution","IED","192.168.80.146","91:5c:5c:fe:7c:36","SW22","VLAN-95","DMZ","4","46","5","4.29001194451377","5630"
"DIS-049","Southeast Utilities","Distribution","DMS","192.168.5.82","b5:10:dc:a7:e0:54","SW37","VLAN-60","Corporate Network","3","38","34","1.7725620103927586","5247"
"DIS-050","Southeast Utilities","Distribution","RTU","192.168.180.44","aa:09:31:7e:92:64","SW27","VLAN-2","DMZ","2","60","18","4.685980785970404","7560"
"DIS-051","Southeast Utilities","Distribution","Protection Relay","192.168.147.36","cc:da:02:05:e4:d7","SW46","VLAN-51","Safety Network","4","51","6","1.5117215108174675","4329"
"DIS-052","Southeast Utilities","Distribution","HMI","192.168.171.4","67:b1:a3:7f:a3:dd","SW8","VLAN-90","Control Network","3","12","40","0.5096763008068339","259"
"DIS-053","Southeast Utilities","Distribution","DMS","192.168.111.98","c3:ab:50:d9:66:2a","SW36","VLAN-26","DMZ","7","63","43","4.747817237620405","4246"
"DIS-054","Southeast Utilities","Distribution","EMS","192.168.167.78","06:41:e8:69:4e:5c","SW41","VLAN-40","Control Network","6","11","41","0.5501853234879606","7356"
"DIS-055","Southeast Utilities","Distribution","Grid Controller","192.168.37.241","68:3d:ef:b2:fb:03","SW21","VLAN-78","Safety Network","7","74","1","4.12564959229314","4977"
"CON-001","Southeast Utilities","Control Center","RTU","192.168.25.80","8e:c9:a0:50:3f:ee","SW26","VLAN-76","Corporate Network","6","84","7","3.787440079156953","6391"
"CON-002","Southeast Utilities","Control Center","Protection Relay","192.168.33.168","a2:20:e2:7d:02:db","SW42","VLAN-82","Safety Network","4","31","24","4.314870808860176","3760"
"CON-003","Southeast Utilities","Control Center","IED","192.168.181.144","89:98:a4:67:f2:db","SW8","VLAN-66","Corporate Network","2","82","1","1.4952359200086962","6763"
"CON-004","Southeast Utilities","Control Center","EMS","192.168.9.18","04:3c:9c:b3:fb:67","SW47","VLAN-90","Control Network","7","44","2","4.579903821232784","1775"
"CON-005","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.203.196","93:0d:3d:8d:67:a8","SW27","VLAN-51","Safety Network","3","88","43","0.4425484772230115","4451"
"CON-006","Southeast Utilities","Control Center","DMS","192.168.78.17","82:36:b8:15:69:ad","SW27","VLAN-72","DMZ","7","25","38","0.2530789078010909","4099"
"CON-007","Southeast Utilities","Control Center","EMS","192.168.176.32","29:92:18:5b:a6:d1","SW25","VLAN-93","DMZ","5","9","38","4.752675380800482","8140"
"CON-008","Southeast Utilities","Control Center","RTU","192.168.215.17","91:45:4c:3f:04:02","SW45","VLAN-85","Control Network","3","23","37","3.037496878601319","6523"
"CON-009","Southeast Utilities","Control Center","Environmental Monitor","192.168.58.234","5e:42:61:06:85:e0","SW39","VLAN-100","Safety Network","10","4","31","3.441712339924873","6740"
"CON-010","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.49.72","08:dc:6c:87:4b:ae","SW6","VLAN-82","Control Network","5","24","12","3.3779344955870547","5064"
"CON-011","Southeast Utilities","Control Center","Protection Relay","192.168.37.156","d4:0d:14:e1:1d:52","SW45","VLAN-13","Control Network","6","23","32","0.4802200235592946","2086"
"CON-012","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.145.58","9a:70:28:f8:f5:d0","SW7","VLAN-38","Control Network","8","32","45","2.837489923673957","129"
"CON-013","Southeast Utilities","Control Center","HMI","192.168.205.64","86:10:7a:f9:f2:d3","SW35","VLAN-32","Corporate Network","7","40","43","2.1100591567108107","4207"
"CON-014","Southeast Utilities","Control Center","SCADA","192.168.99.121","8b:b7:b8:6d:e3:44","SW42","VLAN-78","DMZ","1","55","19","3.9705968499224165","1269"
"CON-015","Southeast Utilities","Control Center","Environmental Monitor","192.168.235.70","f9:fc:9c:62:01:1b","SW42","VLAN-73","Corporate Network","2","97","35","4.215218730218514","5809"
"CON-016","Southeast Utilities","Control Center","IED","192.168.19.187","0b:c7:59:6a:c3:ef","SW45","VLAN-76","Safety Network","5","65","49","4.21461971912247","1266"
"CON-017","Southeast Utilities","Control Center","RTU","192.168.28.45","26:88:28:34:10:6d","SW25","VLAN-56","Safety Network","8","4","26","4.843445105272694","542"
"CON-018","Southeast Utilities","Control Center","HMI","192.168.41.185","dd:f6:22:b7:23:6b","SW13","VLAN-34","Safety Network","8","26","11","0.5768057152745998","2543"
"CON-019","Southeast Utilities","Control Center","Protection Relay","192.168.181.35","6e:ba:af:43:a1:83","SW11","VLAN-58","Corporate Network","1","2","46","1.9770559869207283","2923"
"CON-020","Southeast Utilities","Control Center","DMS","192.168.57.24","75:18:97:9d:94:a0","SW38","VLAN-9","Control Network","7","34","18","3.780984141805307","3690"
"SUB-001","Southeast Utilities","Substation","SCADA","192.168.200.99","93:39:56:68:cd:92","SW45","VLAN-53","Control Network","6","19","44","0.9146183654032469","5834"
"SUB-002","Southeast Utilities","Substation","IED","192.168.82.36","e3:92:bc:77:26:7c","SW36","VLAN-56","Corporate Network","7","28","10","0.144934945185915","714"
"SUB-003","Southeast Utilities","Substation","DMS","192.168.103.186","10:fb:51:fb:ea:24","SW33","VLAN-92","Safety Network","8","94","10","4.510222215927653","3412"
"SUB-004","Southeast Utilities","Substation","Environmental Monitor","192.168.213.201","78:8a:db:6e:16:87","SW6","VLAN-17","Safety Network","5","42","26","0.021326497380778076","317"
"SUB-005","Southeast Utilities","Substation","IED","192.168.152.186","8b:8c:94:5a:54:0d","SW43","VLAN-88","Corporate Network","2","48","20","0.5745464624177632","6658"
"SUB-006","Southeast Utilities","Substation","Arc Flash Monitor","192.168.206.50","aa:7a:a5:e3:ff:8e","SW14","VLAN-19","Control Network","4","9","5","4.524701179273176","5624"
"SUB-007","Southeast Utilities","Substation","DMS","192.168.192.230","00:e8:e5:90:5b:f9","SW26","VLAN-45","Control Network","9","73","35","0.1321065616790984","3238"
"SUB-008","Southeast Utilities","Substation","Arc Flash Monitor","192.168.28.21","e9:da:b0:dd:0e:ad","SW12","VLAN-38","Corporate Network","7","29","31","3.8926596005045444","130"
"SUB-009","Southeast Utilities","Substation","SCADA","192.168.150.121","54:ec:00:c7:7a:d7","SW19","VLAN-13","DMZ","5","75","22","1.4109461910747834","2449"
"SUB-010","Southeast Utilities","Substation","DMS","192.168.216.163","15:61:39:14:1e:bd","SW47","VLAN-3","Corporate Network","6","25","29","4.349888594158067","7240"
"SUB-011","Southeast Utilities","Substation","RTU","192.168.132.224","20:92:74:0f:73:4e","SW26","VLAN-29","DMZ","2","28","45","4.824528915044009","5269"
"SUB-012","Southeast Utilities","Substation","Environmental Monitor","192.168.148.62","35:d3:d2:4a:c2:3f","SW6","VLAN-85","DMZ","10","16","45","3.656279115394324","3385"
"SUB-013","Southeast Utilities","Substation","EMS","192.168.246.199","8c:e6:72:5c:d8:8f","SW23","VLAN-26","DMZ","1","78","44","3.592284129914197","2993"
"SUB-014","Southeast Utilities","Substation","Environmental Monitor","192.168.66.43","8d:c3:8b:60:bc:d8","SW38","VLAN-82","Corporate Network","2","2","21","2.909961327591548","2674"
"SUB-015","Southeast Utilities","Substation","RTU","192.168.99.250","20:9e:0f:eb:cc:db","SW9","VLAN-76","Control Network","6","38","45","3.3054048877523234","6487"
"SUB-016","Southeast Utilities","Substation","Protection Relay","192.168.190.170","7f:f1:77:c1:c4:f6","SW32","VLAN-100","Corporate Network","10","65","6","2.6854874009545213","2099"
"SUB-017","Southeast Utilities","Substation","IED","192.168.139.52","0c:b4:a5:18:24:e9","SW13","VLAN-62","Safety Network","1","30","50","1.3418858998450356","3222"
"SUB-018","Southeast Utilities","Substation","SCADA","192.168.37.168","3c:5f:ec:e2:41:35","SW1","VLAN-27","Corporate Network","10","98","25","1.5011929251088418","4154"
"SUB-019","Southeast Utilities","Substation","Grid Controller","192.168.6.28","34:4a:7f:d4:27:b5","SW36","VLAN-18","Control Network","5","14","50","2.2633234725847498","1017"
"SUB-020","Southeast Utilities","Substation","Environmental Monitor","192.168.60.168","93:3b:6a:b2:be:1e","SW4","VLAN-92","Control Network","5","7","37","2.6763886998079234","3970"
"SUB-021","Southeast Utilities","Substation","Protection Relay","192.168.102.36","9d:f9:fa:54:13:0e","SW44","VLAN-5","Corporate Network","4","90","44","0.6219680113191428","6912"
"SUB-022","Southeast Utilities","Substation","Environmental Monitor","192.168.252.206","d6:ce:b4:40:57:ad","SW12","VLAN-39","Corporate Network","9","73","36","4.619581030762818","8731"
"SUB-023","Southeast Utilities","Substation","IED","192.168.209.225","d6:15:84:f1:43:47","SW18","VLAN-55","DMZ","1","82","49","0.8375203268362541","3424"
"SUB-024","Southeast Utilities","Substation","Grid Controller","192.168.14.41","a8:d2:ce:08:bf:4a","SW8","VLAN-65","DMZ","2","36","29","1.737660520155837","2878"
"SUB-025","Southeast Utilities","Substation","Environmental Monitor","192.168.112.156","c3:41:87:f7:95:43","SW1","VLAN-44","Control Network","10","50","29","3.014424765213554","6306"
"ENV-001","Southeast Utilities","Environmental Controls","IED","192.168.43.223","b9:a1:1f:be:a3:c6","SW43","VLAN-1","Safety Network","2","81","43","4.601687184399693","1697"
"ENV-002","Southeast Utilities","Environmental Controls","HMI","192.168.98.102","6c:82:34:33:eb:a4","SW4","VLAN-27","Control Network","2","30","45","2.5930387765189677","2070"
"ENV-003","Southeast Utilities","Environmental Controls","SCADA","192.168.106.63","32:ad:25:14:e5:43","SW45","VLAN-25","DMZ","10","34","11","2.1732271070092035","6518"
"ENV-004","Southeast Utilities","Environmental Controls","DMS","192.168.94.20","9b:e9:65:a6:75:00","SW48","VLAN-79","Safety Network","1","7","36","2.642029611664306","3430"
"ENV-005","Southeast Utilities","Environmental Controls","EMS","192.168.226.60","fc:8b:56:6e:61:46","SW25","VLAN-95","Safety Network","7","14","22","2.8502552821645075","8268"
"ENV-006","Southeast Utilities","Environmental Controls","Grid Controller","192.168.67.189","76:cb:22:bc:07:80","SW17","VLAN-23","Safety Network","8","18","46","1.8632600334782023","7091"
"ENV-007","Southeast Utilities","Environmental Controls","Protection Relay","192.168.203.145","a3:a3:21:10:57:13","SW48","VLAN-97","DMZ","4","74","45","1.1222394638871747","273"
"ENV-008","Southeast Utilities","Environmental Controls","IED","192.168.128.239","78:a8:68:10:ed:63","SW36","VLAN-65","Safety Network","6","74","21","0.7694536162368715","2061"
"ENV-009","Southeast Utilities","Environmental Controls","SCADA","192.168.167.202","a7:6d:eb:ec:d8:fa","SW42","VLAN-51","Control Network","7","77","17","1.5918158178129194","8185"
"ENV-010","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.164.228","f7:59:d4:54:55:12","SW38","VLAN-50","Corporate Network","6","11","13","3.0728505497738734","784"
"ENV-011","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.240.181","89:ef:aa:5f:6c:ad","SW4","VLAN-51","DMZ","8","9","48","3.3027739916007315","4367"
"ENV-012","Southeast Utilities","Environmental Controls","EMS","192.168.29.1","ff:77:09:bf:86:3b","SW5","VLAN-71","Safety Network","1","25","16","3.6184076732311343","2253"
"ENV-013","Southeast Utilities","Environmental Controls","IED","192.168.243.244","ac:9b:35:1f:e9:04","SW46","VLAN-15","DMZ","1","91","16","2.232619427758258","2953"
"ENV-014","Southeast Utilities","Environmental Controls","RTU","192.168.25.177","5b:0a:79:f8:7f:75","SW20","VLAN-91","Corporate Network","2","28","22","4.593250028797216","412"
"ENV-015","Southeast Utilities","Environmental Controls","SCADA","192.168.227.70","de:94:23:2e:63:60","SW5","VLAN-90","DMZ","1","50","28","0.9321863278002007","4410"
"ENV-016","Southeast Utilities","Environmental Controls","IED","192.168.165.240","8b:fb:ed:0b:8d:7b","SW40","VLAN-2","Control Network","8","88","34","1.1159524021773948","865"
"ENV-017","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.78.215","db:b3:95:e0:9a:8b","SW44","VLAN-36","Safety Network","6","55","3","1.6470413347769808","6284"
"ENV-018","Southeast Utilities","Environmental Controls","RTU","192.168.249.121","0b:df:8f:81:06:7a","SW9","VLAN-91","Control Network","8","23","1","0.1006390122949774","5514"
"ENV-019","Southeast Utilities","Environmental Controls","Grid Controller","192.168.12.138","05:ab:42:13:7d:a1","SW23","VLAN-90","DMZ","2","3","21","2.2031367226223786","8307"
"ENV-020","Southeast Utilities","Environmental Controls","Grid Controller","192.168.141.159","b0:a8:fa:e8:f8:e5","SW33","VLAN-100","DMZ","8","0","3","1.6551466927282754","1233"
"ENV-021","Southeast Utilities","Environmental Controls","IED","192.168.168.96","eb:fa:ea:3e:ec:9d","SW33","VLAN-59","Control Network","5","83","39","0.888639236721197","4590"
"ENV-022","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.30.144","6f:b1:25:6d:57:5c","SW30","VLAN-26","Control Network","2","64","42","0.4592420920020923","1672"
"ENV-023","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.44.7","7d:81:b5:0a:e1:fa","SW27","VLAN-66","Corporate Network","5","26","17","0.12661104877685125","3025"
"ENV-024","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.229.233","ee:c6:e2:8d:6e:94","SW40","VLAN-94","Control Network","5","55","41","4.781965439220262","3463"
"ENV-025","Southeast Utilities","Environmental Controls","RTU","192.168.90.96","f5:71:89:24:97:f0","SW23","VLAN-65","Safety Network","1","76","20","3.8470532775050206","6565"
"ENV-026","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.246.69","35:77:cc:3c:31:40","SW3","VLAN-64","DMZ","5","28","48","0.9691587317414352","4526"
"ENV-027","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.39.103","82:58:fe:59:98:77","SW27","VLAN-55","DMZ","6","18","3","2.3292603019420066","8141"
"ENV-028","Southeast Utilities","Environmental Controls","HMI","192.168.231.47","e0:02:20:dc:2a:b7","SW47","VLAN-74","Safety Network","5","79","41","4.121965671913196","6028"
"ENV-029","Southeast Utilities","Environmental Controls","EMS","192.168.184.238","79:3f:f3:1b:4b:12","SW30","VLAN-30","DMZ","3","0","30","0.11225853538917696","6247"
"ENV-030","Southeast Utilities","Environmental Controls","Grid Controller","192.168.39.116","15:23:a1:0f:d9:16","SW40","VLAN-37","Control Network","6","6","12","0.7914549125316073","3193"
"ENV-031","Southeast Utilities","Environmental Controls","DMS","192.168.245.2","9f:50:b6:05:ab:15","SW7","VLAN-67","Corporate Network","4","34","22","2.761516402687257","4969"
"ENV-032","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.138.221","06:47:6c:b1:59:49","SW19","VLAN-45","Control Network","8","30","43","1.190614501699555","1314"
"ENV-033","Southeast Utilities","Environmental Controls","SCADA","192.168.226.231","00:af:b5:75:c9:64","SW32","VLAN-76","Corporate Network","7","43","3","1.1175068326733506","7040"
"ENV-034","Southeast Utilities","Environmental Controls","Grid Controller","192.168.48.6","c0:f2:9c:c1:2e:2f","SW6","VLAN-15","Safety Network","8","81","32","3.045446226825541","8198"
"ENV-035","Southeast Utilities","Environmental Controls","EMS","192.168.73.174","e9:2d:1f:5a:79:60","SW36","VLAN-99","Control Network","6","79","18","3.623023137510042","7727"
"ENV-036","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.228.147","08:83:6b:4d:31:2e","SW40","VLAN-89","Control Network","3","33","33","3.959878804398854","653"
"ENV-037","Southeast Utilities","Environmental Controls","DMS","192.168.185.213","c5:18:34:ae:e0:04","SW19","VLAN-29","Safety Network","5","82","3","0.9124111792161604","4330"
"ENV-038","Southeast Utilities","Environmental Controls","EMS","192.168.95.211","e3:3a:b6:34:9a:32","SW21","VLAN-27","DMZ","7","99","12","2.792949849737052","3634"
"ENV-039","Southeast Utilities","Environmental Controls","DMS","192.168.13.64","22:a0:5f:48:59:74","SW42","VLAN-21","Safety Network","8","87","47","3.316547039370772","3579"
"ENV-040","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.84.1","46:86:8c:33:5d:d1","SW34","VLAN-75","Corporate Network","7","2","41","4.537096762551745","2410"
"ENV-041","Southeast Utilities","Environmental Controls","RTU","192.168.219.193","a9:c3:35:35:f1:eb","SW44","VLAN-69","Control Network","2","95","1","4.748987801952534","2236"
