tag_id,plant,unit,device_type,ip_address,security_level,vulnerabilities,cve_count,last_security_scan,encryption_enabled,authentication_required,access_control,network_isolation,firewall_protected,risk_score
"CON-011","Southeast Utilities","Control Center","Protection Relay","192.168.235.89","3","2","1","2025-10-11T00:22:02.304Z","true","false","Basic","false","true","54"
"CON-012","Southeast Utilities","Control Center","Arc Flash Monitor","192.168.57.169","1","2","4","2025-09-28T00:15:27.647Z","false","true","None","false","true","41"
"CON-013","Southeast Utilities","Control Center","HMI","192.168.165.217","1","6","4","2025-10-02T17:46:28.348Z","true","false","Advanced","true","false","24"
"CON-014","Southeast Utilities","Control Center","SCADA","192.168.183.240","3","6","3","2025-10-23T09:11:24.318Z","false","true","Basic","false","true","32"
"CON-015","Southeast Utilities","Control Center","Environmental Monitor","192.168.168.3","3","7","4","2025-10-05T11:27:17.095Z","false","true","Basic","true","true","90"
"CON-016","Southeast Utilities","Control Center","IED","192.168.174.68","1","3","0","2025-10-24T10:35:41.197Z","true","false","Basic","true","true","36"
"CON-017","Southeast Utilities","Control Center","RTU","192.168.150.237","4","1","3","2025-10-14T16:34:38.230Z","false","true","Advanced","true","true","4"
"CON-018","Southeast Utilities","Control Center","HMI","192.168.97.113","1","5","4","2025-10-05T12:03:48.758Z","false","false","Enterprise","false","false","51"
"CON-019","Southeast Utilities","Control Center","Protection Relay","192.168.148.98","1","0","2","2025-10-16T03:44:00.402Z","true","true","Advanced","false","true","23"
"CON-020","Southeast Utilities","Control Center","DMS","192.168.209.174","4","3","4","2025-10-11T12:01:57.709Z","false","true","None","false","false","16"
"SUB-001","Southeast Utilities","Substation","SCADA","192.168.175.40","1","0","1","2025-10-15T01:40:56.137Z","true","true","None","false","true","30"
"SUB-002","Southeast Utilities","Substation","IED","192.168.194.73","1","1","3","2025-10-14T17:38:13.574Z","false","true","Enterprise","true","true","83"
"SUB-003","Southeast Utilities","Substation","DMS","192.168.89.144","4","2","3","2025-10-18T03:05:52.456Z","false","false","Enterprise","true","true","85"
"SUB-004","Southeast Utilities","Substation","Environmental Monitor","192.168.12.165","4","2","0","2025-10-08T22:56:09.558Z","false","false","Enterprise","true","true","64"
"SUB-005","Southeast Utilities","Substation","IED","192.168.45.176","4","4","0","2025-10-20T14:53:57.344Z","false","false","Advanced","false","true","80"
"SUB-006","Southeast Utilities","Substation","Arc Flash Monitor","192.168.216.133","1","5","2","2025-10-12T19:00:30.303Z","true","true","Enterprise","false","true","15"
"SUB-007","Southeast Utilities","Substation","DMS","192.168.144.62","4","6","4","2025-09-29T11:06:21.668Z","true","true","Enterprise","false","false","91"
"SUB-008","Southeast Utilities","Substation","Arc Flash Monitor","192.168.174.247","3","3","1","2025-10-19T05:25:57.116Z","true","true","Enterprise","false","true","61"
"SUB-009","Southeast Utilities","Substation","SCADA","192.168.78.230","2","2","1","2025-10-10T15:21:57.671Z","true","false","None","false","false","83"
"SUB-010","Southeast Utilities","Substation","DMS","192.168.22.87","3","1","0","2025-09-30T04:07:05.337Z","true","false","Advanced","true","true","32"
"SUB-011","Southeast Utilities","Substation","RTU","192.168.84.182","4","5","2","2025-10-20T05:51:16.934Z","true","false","Basic","false","false","30"
"SUB-012","Southeast Utilities","Substation","Environmental Monitor","192.168.208.157","1","1","3","2025-10-17T00:08:44.247Z","true","false","None","true","true","4"
"SUB-013","Southeast Utilities","Substation","EMS","192.168.128.23","4","6","4","2025-10-23T09:47:48.264Z","true","true","Basic","false","true","98"
"SUB-014","Southeast Utilities","Substation","Environmental Monitor","192.168.205.73","3","9","4","2025-09-30T05:49:31.148Z","false","true","Basic","true","false","59"
"SUB-015","Southeast Utilities","Substation","RTU","192.168.28.64","4","6","0","2025-10-13T23:36:12.554Z","false","true","Basic","false","true","28"
"SUB-016","Southeast Utilities","Substation","Protection Relay","192.168.152.109","4","8","3","2025-10-08T16:34:51.367Z","true","false","Enterprise","true","true","31"
"SUB-017","Southeast Utilities","Substation","IED","192.168.191.94","3","3","3","2025-10-09T00:58:04.475Z","true","true","None","false","true","45"
"SUB-018","Southeast Utilities","Substation","SCADA","192.168.72.217","2","6","4","2025-09-30T19:29:33.033Z","true","false","Enterprise","false","false","31"
"SUB-019","Southeast Utilities","Substation","Grid Controller","192.168.197.104","2","1","4","2025-09-25T05:40:40.013Z","true","false","None","true","true","44"
"SUB-020","Southeast Utilities","Substation","Environmental Monitor","192.168.196.34","2","0","0","2025-10-21T23:34:09.155Z","false","true","Enterprise","false","true","42"
"SUB-021","Southeast Utilities","Substation","Protection Relay","192.168.248.254","2","9","1","2025-09-26T11:36:59.570Z","false","true","Enterprise","true","false","59"
"SUB-022","Southeast Utilities","Substation","Environmental Monitor","192.168.149.212","1","9","4","2025-10-12T18:19:51.133Z","false","true","None","false","true","35"
"SUB-023","Southeast Utilities","Substation","IED","192.168.221.201","4","0","1","2025-10-15T00:20:25.694Z","false","true","Advanced","true","true","58"
"SUB-024","Southeast Utilities","Substation","Grid Controller","192.168.244.16","2","5","4","2025-10-18T14:58:21.078Z","false","true","Basic","true","true","38"
"SUB-025","Southeast Utilities","Substation","Environmental Monitor","192.168.76.216","2","5","0","2025-10-12T22:29:35.191Z","false","true","Basic","true","true","10"
"ENV-001","Southeast Utilities","Environmental Controls","IED","192.168.50.184","4","1","2","2025-10-03T16:27:11.364Z","true","false","Enterprise","true","false","35"
"ENV-002","Southeast Utilities","Environmental Controls","HMI","192.168.230.202","2","8","1","2025-10-21T15:28:13.753Z","false","true","Advanced","true","true","37"
"ENV-003","Southeast Utilities","Environmental Controls","SCADA","192.168.231.91","1","3","2","2025-10-08T11:14:59.752Z","true","false","None","true","true","10"
"ENV-004","Southeast Utilities","Environmental Controls","DMS","192.168.32.236","2","7","2","2025-10-08T20:03:50.704Z","true","true","Basic","true","true","96"
"ENV-005","Southeast Utilities","Environmental Controls","EMS","192.168.27.5","1","1","4","2025-09-26T14:09:43.624Z","false","true","Enterprise","false","true","70"
"ENV-006","Southeast Utilities","Environmental Controls","Grid Controller","192.168.169.241","3","9","1","2025-09-27T04:51:42.550Z","true","true","Basic","true","true","91"
"ENV-007","Southeast Utilities","Environmental Controls","Protection Relay","192.168.33.12","2","9","3","2025-10-21T17:32:15.386Z","false","false","Basic","false","false","31"
"ENV-008","Southeast Utilities","Environmental Controls","IED","192.168.71.125","4","1","4","2025-10-16T15:55:17.116Z","false","false","None","true","false","30"
"ENV-009","Southeast Utilities","Environmental Controls","SCADA","192.168.52.205","2","6","0","2025-10-23T11:35:14.045Z","false","true","None","true","false","32"
"ENV-010","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.79.14","4","5","3","2025-10-03T02:14:07.159Z","true","true","Basic","true","false","18"
"ENV-011","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.159.53","2","5","4","2025-10-11T05:06:34.708Z","true","true","None","true","true","27"
"ENV-012","Southeast Utilities","Environmental Controls","EMS","192.168.76.180","4","0","4","2025-10-22T03:48:10.442Z","false","false","Advanced","false","true","1"
"ENV-013","Southeast Utilities","Environmental Controls","IED","192.168.88.203","4","7","1","2025-10-17T13:32:42.911Z","true","false","Basic","false","true","61"
"ENV-014","Southeast Utilities","Environmental Controls","RTU","192.168.118.196","3","1","2","2025-10-18T15:51:14.122Z","true","true","Enterprise","false","true","38"
"ENV-015","Southeast Utilities","Environmental Controls","SCADA","192.168.242.146","4","0","3","2025-09-29T08:13:44.645Z","false","true","Advanced","false","true","51"
"ENV-016","Southeast Utilities","Environmental Controls","IED","192.168.159.77","4","8","0","2025-10-13T16:23:55.335Z","false","true","Advanced","false","true","69"
"ENV-017","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.236.217","2","0","3","2025-10-24T04:09:01.129Z","true","true","Enterprise","false","false","99"
"ENV-018","Southeast Utilities","Environmental Controls","RTU","192.168.253.135","2","1","3","2025-10-07T04:00:04.140Z","true","false","None","false","false","75"
"ENV-019","Southeast Utilities","Environmental Controls","Grid Controller","192.168.15.71","2","1","1","2025-09-24T23:15:21.131Z","false","false","None","true","true","89"
"ENV-020","Southeast Utilities","Environmental Controls","Grid Controller","192.168.193.99","4","9","4","2025-09-26T04:35:17.685Z","false","false","Advanced","true","true","84"
"ENV-021","Southeast Utilities","Environmental Controls","IED","192.168.74.28","3","0","4","2025-10-15T20:05:04.753Z","true","true","None","true","false","1"
"ENV-022","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.191.210","2","8","2","2025-10-11T10:17:51.032Z","true","true","Enterprise","true","true","11"
"ENV-023","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.250.25","2","8","4","2025-10-18T00:44:10.136Z","true","true","Enterprise","false","true","14"
"ENV-024","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.174.228","2","8","3","2025-10-04T15:35:24.708Z","false","true","None","true","true","69"
"ENV-025","Southeast Utilities","Environmental Controls","RTU","192.168.190.60","1","7","2","2025-09-29T10:33:23.503Z","true","true","None","true","true","36"
"ENV-026","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.13.56","3","0","3","2025-10-08T13:17:03.527Z","false","false","Basic","true","true","29"
"ENV-027","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.74.154","1","3","1","2025-10-11T17:07:34.887Z","true","true","Basic","false","true","18"
"ENV-028","Southeast Utilities","Environmental Controls","HMI","192.168.143.32","4","3","2","2025-10-04T20:10:17.854Z","true","true","Enterprise","true","false","84"
"ENV-029","Southeast Utilities","Environmental Controls","EMS","192.168.150.218","2","9","3","2025-10-14T02:55:38.134Z","true","true","None","true","true","3"
"ENV-030","Southeast Utilities","Environmental Controls","Grid Controller","192.168.117.175","1","4","4","2025-10-14T13:55:59.122Z","true","true","None","true","false","87"
"ENV-031","Southeast Utilities","Environmental Controls","DMS","192.168.230.32","4","1","4","2025-10-02T08:59:19.596Z","false","true","Enterprise","true","false","39"
"ENV-032","Southeast Utilities","Environmental Controls","Arc Flash Monitor","192.168.201.66","1","0","1","2025-10-24T05:04:42.054Z","false","false","Advanced","true","true","75"
"ENV-033","Southeast Utilities","Environmental Controls","SCADA","192.168.11.28","1","2","2","2025-09-29T08:26:39.301Z","true","true","None","false","true","15"
"ENV-034","Southeast Utilities","Environmental Controls","Grid Controller","192.168.142.212","4","6","2","2025-10-03T04:21:13.102Z","false","true","Enterprise","true","true","23"
"ENV-035","Southeast Utilities","Environmental Controls","EMS","192.168.7.34","4","8","3","2025-10-19T11:05:25.443Z","false","true","Basic","true","true","97"
"ENV-036","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.59.148","2","4","2","2025-10-10T09:37:14.620Z","false","true","Enterprise","true","false","77"
"ENV-037","Southeast Utilities","Environmental Controls","DMS","192.168.23.28","4","0","0","2025-10-21T23:59:44.470Z","false","true","None","true","true","37"
"ENV-038","Southeast Utilities","Environmental Controls","EMS","192.168.42.9","2","3","0","2025-10-05T09:52:43.159Z","true","true","Advanced","true","true","22"
"ENV-039","Southeast Utilities","Environmental Controls","DMS","192.168.108.211","3","5","4","2025-10-18T22:45:12.039Z","false","true","Basic","true","false","96"
"ENV-040","Southeast Utilities","Environmental Controls","Environmental Monitor","192.168.185.211","2","3","0","2025-10-21T19:00:02.440Z","false","false","Advanced","true","false","12"
"ENV-041","Southeast Utilities","Environmental Controls","RTU","192.168.237.74","1","6","0","2025-10-15T04:26:10.424Z","false","false","None","false","true","98"
