tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
TMMMS-BDY-0332,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Siemens,SIE-WeldController-5050,SN-KXSVT2P0RA,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 7",2024-07-13,192.168.13.11,OPC UA,100,,2025-01-25,2026-09-26
TMMMS-BDY-0333,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Pilz,PIL-WeldController-4055,SN-0WEI0RRGWQ,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2025-04-13,192.168.13.11,EtherCAT,100,,2025-10-10,2027-01-01
TMMMS-BDY-0334,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,SICK,SIC-WeldController-4928,SN-AD1LPK8BEF,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 8",2022-05-16,192.168.13.11,Modbus TCP,100,,2025-10-05,2027-05-25
TMMMS-BDY-0335,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,ABB,ABB-WeldController-6853,SN-823O5CAY13,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2022-06-17,192.168.13.11,OPC UA,100,,2025-07-12,2026-07-19
TMMMS-BDY-0336,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Fanuc,FAN-WeldController-3382,SN-36AOOMQFZ5,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2020-12-22,192.168.13.11,OPC UA,100,,2025-02-23,2026-04-22
TMMMS-BDY-0337,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Fronius,FRO-WeldController-9448,SN-MG19OAOTL2,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2025-09-16,192.168.13.11,OPC UA,100,,2025-11-19,2026-05-23
TMMMS-BDY-0338,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,SICK,SIC-WeldController-7644,SN-R5UOMBWS5E,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2020-03-30,192.168.13.11,OPC UA,100,,2025-06-10,2026-02-26
TMMMS-BDY-0339,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Siemens,SIE-WeldController-4263,SN-SBAPKAG36K,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 8",2020-04-01,192.168.13.11,EtherCAT,100,,2025-07-31,2027-02-20
TMMMS-BDY-0340,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Pilz,PIL-WeldController-6691,SN-HWJEM6ELRX,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2022-08-28,192.168.13.11,Ethernet/IP,100,,2025-11-12,2027-01-07
TMMMS-BDY-0341,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Fronius,FRO-WeldController-8311,SN-T3SFI9NLWZ,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2020-05-11,192.168.13.11,PROFINET,100,,2025-06-22,2026-12-21
TMMMS-BDY-0342,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Siemens,SIE-WeldController-9047,SN-4YY1UUJB51,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2022-05-02,192.168.13.11,OPC UA,100,,2025-07-31,2026-06-10
TMMMS-BDY-0343,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Fronius,FRO-WeldController-1028,SN-964K19GNN9,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2024-09-14,192.168.13.11,Modbus TCP,100,,2025-10-31,2026-04-05
TMMMS-BDY-0344,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Fanuc,FAN-WeldController-5528,SN-TZ2QYHLNDQ,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 7",2020-05-10,192.168.13.11,PROFINET,100,,2025-09-13,2026-07-16
TMMMS-BDY-0345,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Lincoln Electric,LIN-WeldController-4550,SN-77203LJ6V8,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2024-12-04,192.168.13.11,OPC UA,100,,2025-04-07,2026-05-07
TMMMS-BDY-0346,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,ABB,ABB-WeldController-3440,SN-ZA6P7BNH89,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2020-06-27,192.168.13.11,PROFINET,100,,2025-02-26,2026-12-06
TMMMS-BDY-0347,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Lincoln Electric,LIN-WeldController-6385,SN-VMS50PGOXR,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2020-03-15,192.168.13.11,Modbus TCP,100,,2025-11-14,2027-11-18
TMMMS-BDY-0348,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,ABB,ABB-WeldController-7939,SN-TV1AGTOLPA,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2023-12-11,192.168.13.11,Ethernet/IP,100,,2025-12-20,2026-04-06
TMMMS-BDY-0349,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Lincoln Electric,LIN-WeldController-3008,SN-37VRSZEJJ9,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 7",2025-03-29,192.168.13.11,PROFINET,100,,2025-12-13,2027-06-18
TMMMS-BDY-0350,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Siemens,SIE-WeldController-1907,SN-TIV5HHZSI2,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2022-05-16,192.168.13.11,PROFINET,100,,2025-12-06,2026-05-27
TMMMS-BDY-0351,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Siemens,SIE-WeldController-3966,SN-1812DVJE39,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2021-07-20,192.168.13.11,EtherCAT,100,,2025-04-09,2026-04-03
TMMMS-BDY-0352,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Fanuc,FAN-WeldController-5032,SN-F7T2Y3GPLU,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 8",2022-06-06,192.168.13.11,PROFINET,100,,2025-06-24,2026-11-20
TMMMS-BDY-0353,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,ABB,ABB-WeldController-5910,SN-T8IRTE855U,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 9",2021-05-12,192.168.13.11,Modbus TCP,100,,2025-03-31,2027-02-02
TMMMS-BDY-0354,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Fronius,FRO-WeldController-2841,SN-OQNQCLZ55I,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2020-12-22,192.168.13.11,Modbus TCP,100,,2025-12-29,2026-04-15
TMMMS-BDY-0355,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Rockwell,ROC-WeldController-7144,SN-M0VIP2O6MT,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2021-01-19,192.168.13.11,Modbus TCP,100,,2025-05-12,2026-07-30
TMMMS-BDY-0356,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,SICK,SIC-WeldController-5907,SN-0B3ZZLRF2Z,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2020-08-10,192.168.13.11,EtherCAT,100,,2025-10-30,2026-05-10
TMMMS-BDY-0357,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Fronius,FRO-WeldController-5401,SN-G50SQ7SQ8Y,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2020-06-11,192.168.13.11,PROFINET,100,,2025-12-23,2027-08-22
TMMMS-BDY-0358,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,ABB,ABB-WeldController-5462,SN-YJ2S7DEZIL,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2023-06-28,192.168.13.11,Modbus TCP,100,,2025-07-18,2027-01-23
TMMMS-BDY-0359,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Rockwell,ROC-WeldController-9560,SN-3LXZXFXUFU,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 4",2022-01-14,192.168.13.11,EtherCAT,100,,2025-03-25,2027-03-13
TMMMS-BDY-0360,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Siemens,SIE-WeldController-9680,SN-7J10B402X1,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2025-10-16,192.168.13.11,PROFINET,100,,2025-11-08,2028-01-18
TMMMS-BDY-0361,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,ABB,ABB-WeldController-7873,SN-G8EGJHOK65,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2020-02-08,192.168.13.11,EtherCAT,100,,2025-03-20,2026-10-02
TMMMS-BDY-0362,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Lincoln Electric,LIN-WeldController-3528,SN-T3NZITPQ9D,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 9",2023-01-01,192.168.13.11,OPC UA,100,,2025-10-26,2028-01-07
TMMMS-BDY-0363,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Siemens,SIE-WeldController-9138,SN-5WWE993I9A,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 9",2025-06-27,192.168.13.11,OPC UA,100,,2025-12-17,2026-08-11
TMMMS-BDY-0364,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Fronius,FRO-WeldController-3894,SN-KVSPMYIQMS,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 4",2025-11-12,192.168.13.11,OPC UA,100,,2025-04-20,2026-11-16
TMMMS-BDY-0365,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Kawasaki,KAW-WeldController-1948,SN-NC120C88G3,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2022-09-08,192.168.13.11,Modbus TCP,100,,2025-03-30,2026-09-12
TMMMS-BDY-0366,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-1292,SN-TVZ9JOR8D0,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 4",2025-07-12,192.168.13.11,EtherCAT,100,,2025-05-20,2027-07-09
TMMMS-BDY-0367,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,SICK,SIC-WeldController-9753,SN-KDC0VDHOK3,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 8",2023-10-02,192.168.13.11,Ethernet/IP,100,,2025-08-27,2027-07-04
TMMMS-BDY-0368,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,SICK,SIC-WeldController-7558,SN-OC3JWR80LE,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 6",2021-02-08,192.168.13.11,Ethernet/IP,100,,2025-10-20,2028-01-23
TMMMS-BDY-0369,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Pilz,PIL-WeldController-2603,SN-Y6UJBS2PTH,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2024-08-01,192.168.13.11,Modbus TCP,100,,2025-02-03,2026-04-25
TMMMS-BDY-0370,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Siemens,SIE-WeldController-5204,SN-LMCIE4EPQ4,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2025-07-01,192.168.13.11,Modbus TCP,100,,2025-02-15,2027-03-21
TMMMS-BDY-0371,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,ABB,ABB-WeldController-2488,SN-U1BBUCBCXX,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 8",2025-05-31,192.168.13.11,Ethernet/IP,100,,2025-10-12,2026-07-26
TMMMS-BDY-0372,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Lincoln Electric,LIN-WeldController-7472,SN-P5KZJ452OY,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2020-07-06,192.168.13.11,EtherCAT,100,,2025-09-03,2027-12-10
TMMMS-BDY-0373,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Siemens,SIE-WeldController-3004,SN-JHZAJIPNZM,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2025-07-12,192.168.13.11,Ethernet/IP,100,,2025-12-27,2027-08-01
TMMMS-BDY-0374,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,ABB,ABB-WeldController-1060,SN-OXF2VH0819,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2024-02-04,192.168.13.11,PROFINET,100,,2025-05-12,2026-03-29
TMMMS-BDY-0375,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,SICK,SIC-WeldController-8703,SN-TDJX04FG1O,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2025-01-10,192.168.13.11,EtherCAT,100,,2025-02-11,2026-06-01
TMMMS-BDY-0376,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,SICK,SIC-WeldController-5431,SN-MXOCOK6EZJ,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 6",2022-06-17,192.168.13.11,EtherCAT,100,,2025-07-22,2027-12-03
TMMMS-BDY-0377,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Pilz,PIL-WeldController-8162,SN-EW9JVOFLBD,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 7",2020-12-01,192.168.13.11,PROFINET,100,,2025-04-11,2027-02-22
TMMMS-BDY-0378,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,SICK,SIC-WeldController-8950,SN-XD0C2QN52Z,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 9",2025-08-14,192.168.13.11,PROFINET,100,,2025-09-30,2027-09-07
TMMMS-BDY-0379,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-1521,SN-860HSE4W8V,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 9",2025-02-21,192.168.13.11,EtherCAT,100,,2025-04-09,2026-05-12
TMMMS-BDY-0380,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Siemens,SIE-WeldController-2099,SN-6AK1MGG4LC,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 9",2024-12-27,192.168.13.11,Ethernet/IP,100,,2025-08-05,2026-12-14
TMMMS-BDY-0381,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,SICK,SIC-WeldController-1689,SN-XWITDW1MCS,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2020-08-12,192.168.13.11,Modbus TCP,100,,2025-04-17,2026-05-25
TMMMS-BDY-0382,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-9177,SN-WUTNOUV6RX,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 6",2022-11-13,192.168.13.11,EtherCAT,100,,2025-06-29,2027-08-15
TMMMS-BDY-0383,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Lincoln Electric,LIN-WeldController-3171,SN-T38H83OHR5,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 7",2020-03-25,192.168.13.11,PROFINET,100,,2025-10-12,2027-06-05
TMMMS-BDY-0384,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-7539,SN-J1U6IKBSAH,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 9",2024-07-08,192.168.13.11,Modbus TCP,100,,2025-05-05,2027-07-15
TMMMS-BDY-0385,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Fanuc,FAN-WeldController-4268,SN-FUN8E4IJY0,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2023-12-31,192.168.13.11,PROFINET,100,,2025-08-02,2026-03-08
TMMMS-BDY-0386,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Siemens,SIE-WeldController-1223,SN-MGLNHUKQE9,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2023-09-05,192.168.13.11,OPC UA,100,,2025-12-14,2027-09-23
TMMMS-BDY-0387,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Siemens,SIE-WeldController-8598,SN-7NLNP1QXG9,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2022-10-12,192.168.13.11,OPC UA,100,,2025-10-18,2027-04-11
TMMMS-BDY-0388,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Rockwell,ROC-WeldController-7616,SN-J1KYBBJP0K,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 4",2022-05-29,192.168.13.11,Ethernet/IP,100,,2025-04-20,2027-12-02
TMMMS-BDY-0389,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Rockwell,ROC-WeldController-8755,SN-NMUY91JGSK,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2020-04-20,192.168.13.11,EtherCAT,100,,2025-02-28,2027-07-06
TMMMS-BDY-0390,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,SICK,SIC-WeldController-5773,SN-DRBL31TQYP,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 7",2025-04-16,192.168.13.11,EtherCAT,100,,2025-01-25,2026-03-19
TMMMS-BDY-0391,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Fanuc,FAN-WeldController-6507,SN-Y7SVSY63VA,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2021-03-14,192.168.13.11,PROFINET,100,,2025-06-25,2026-06-21
TMMMS-BDY-0392,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Fanuc,FAN-WeldController-8202,SN-JPO7SHF8T8,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2026-01-04,192.168.13.11,PROFINET,100,,2025-07-02,2026-08-27
TMMMS-BDY-0393,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-3448,SN-GGC4X2CK12,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 3",2025-01-20,192.168.13.11,OPC UA,100,,2025-03-29,2027-03-07
TMMMS-BDY-0394,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Fanuc,FAN-WeldController-8677,SN-YDATMLVAUS,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 5",2022-07-28,192.168.13.11,Modbus TCP,100,,2025-11-02,2027-10-09
TMMMS-BDY-0395,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-4806,SN-HXSBH4RBNH,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2024-05-23,192.168.13.11,EtherCAT,100,,2025-05-01,2027-07-15
TMMMS-BDY-0396,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-1989,SN-547P9146EH,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 9",2020-11-08,192.168.13.11,Modbus TCP,100,,2025-10-06,2026-04-04
TMMMS-BDY-0397,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Kawasaki,KAW-WeldController-1010,SN-MN3DMEFX1B,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 3",2023-08-24,192.168.13.11,EtherCAT,100,,2025-06-18,2027-06-16
TMMMS-BDY-0398,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Pilz,PIL-WeldController-9127,SN-RMLTNTYN1X,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2021-12-24,192.168.13.11,PROFINET,100,,2025-08-25,2027-02-28
TMMMS-BDY-0399,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Rockwell,ROC-WeldController-8267,SN-ZLXRRZINF6,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 3",2023-03-26,192.168.13.11,Ethernet/IP,100,,2025-04-08,2026-08-15
TMMMS-BDY-0400,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,ABB,ABB-WeldController-1957,SN-NM1B00BW44,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2022-05-30,192.168.13.11,EtherCAT,100,,2026-01-07,2026-08-04
TMMMS-BDY-0401,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Pilz,PIL-WeldController-9760,SN-ZLK42WOSZ4,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2023-03-19,192.168.13.11,OPC UA,100,,2025-05-07,2026-05-22
TMMMS-BDY-0402,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Kawasaki,KAW-WeldController-6982,SN-E7ICZATMF5,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2020-05-03,192.168.13.11,PROFINET,100,,2026-01-03,2027-11-16
TMMMS-BDY-0403,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,ABB,ABB-WeldController-7926,SN-T16SL1TUQJ,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2020-05-08,192.168.13.11,Ethernet/IP,100,,2025-08-10,2026-11-16
TMMMS-BDY-0404,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,SICK,SIC-WeldController-7712,SN-Q4WU0FX85W,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 6",2025-06-24,192.168.13.11,Modbus TCP,100,,2025-05-08,2026-12-16
TMMMS-BDY-0405,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 3,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-6171,SN-RMP4ZN27Q8,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 3",2025-08-17,192.168.13.11,Modbus TCP,100,,2025-01-29,2026-04-04
TMMMS-BDY-0406,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,SICK,SIC-WeldController-7877,SN-TNIROZ56QU,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 2",2023-08-05,192.168.13.11,EtherCAT,100,,2025-11-27,2027-03-05
TMMMS-BDY-0407,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 1,Weld Controller,1,Critical,Bosch Rexroth,BOS-WeldController-1999,SN-CJ3Q3MTWP6,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 1",2024-08-25,192.168.13.11,PROFINET,100,,2025-04-15,2027-08-27
TMMMS-BDY-0408,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 4,Weld Controller,1,Critical,Rockwell,ROC-WeldController-5844,SN-GR8S772KL5,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 10",2024-09-19,192.168.13.11,PROFINET,100,,2025-11-24,2027-09-28
TMMMS-BDY-0409,Mississippi Manufacturing,TMMMS,Body Shop,BDY,Body Shop - Zone 2,Weld Controller,1,Critical,Fronius,FRO-WeldController-5192,SN-U4MT91P5GX,Weld Controller for Corolla/Corolla Cross production,"Blue Springs, MS, Building A, Area 6",2022-10-23,192.168.13.11,EtherCAT,100,,2025-08-05,2027-06-07
