tag_id,plant,unit,instrument_type,criticality,description,manufacturer,model,location
"ASS-015","Texas Assembly","Assembly Line","Robot Controller","Critical","Robot Controller for Assembly Line operations","Siemens","RobotController-3806","Assembly Line - Station 15"
"ASS-016","Texas Assembly","Assembly Line","SCADA System","Critical","SCADA System for Assembly Line operations","ABB","SCADASystem-6256","Assembly Line - Station 16"
"ASS-017","Texas Assembly","Assembly Line","Assembly Robot","Critical","Assembly Robot for Assembly Line operations","Rockwell","AssemblyRobot-8610","Assembly Line - Station 17"
"ASS-018","Texas Assembly","Assembly Line","HMI Station","Critical","HMI Station for Assembly Line operations","Rockwell","HMIStation-3586","Assembly Line - Station 18"
"ASS-019","Texas Assembly","Assembly Line","Assembly Robot","Critical","Assembly Robot for Assembly Line operations","ABB","AssemblyRobot-5651","Assembly Line - Station 19"
"ASS-020","Texas Assembly","Assembly Line","Robot Controller","Critical","Robot Controller for Assembly Line operations","Rockwell","RobotController-7652","Assembly Line - Station 20"
"ASS-021","Texas Assembly","Assembly Line","Welding Robot","Critical","Welding Robot for Assembly Line operations","Siemens","WeldingRobot-3162","Assembly Line - Station 21"
"ASS-022","Texas Assembly","Assembly Line","Assembly Robot","Critical","Assembly Robot for Assembly Line operations","Fanuc","AssemblyRobot-3164","Assembly Line - Station 22"
"ASS-023","Texas Assembly","Assembly Line","Robot Controller","Critical","Robot Controller for Assembly Line operations","ABB","RobotController-2121","Assembly Line - Station 23"
"POW-001","Texas Assembly","Powertrain","Welding Robot","Medium","Welding Robot for Powertrain operations","Rockwell","WeldingRobot-7359","Powertrain - Station 1"
"POW-002","Texas Assembly","Powertrain","Assembly Robot","Medium","Assembly Robot for Powertrain operations","Rockwell","AssemblyRobot-1062","Powertrain - Station 2"
"POW-003","Texas Assembly","Powertrain","Assembly Robot","Medium","Assembly Robot for Powertrain operations","Rockwell","AssemblyRobot-7568","Powertrain - Station 3"
"POW-004","Texas Assembly","Powertrain","SCADA System","Medium","SCADA System for Powertrain operations","KUKA","SCADASystem-9086","Powertrain - Station 4"
"POW-005","Texas Assembly","Powertrain","Paint Robot","Medium","Paint Robot for Powertrain operations","Rockwell","PaintRobot-2996","Powertrain - Station 5"
"POW-006","Texas Assembly","Powertrain","Welding Controller","Medium","Welding Controller for Powertrain operations","Fanuc","WeldingController-6841","Powertrain - Station 6"
"POW-007","Texas Assembly","Powertrain","Paint Robot","Medium","Paint Robot for Powertrain operations","KUKA","PaintRobot-1419","Powertrain - Station 7"
"POW-008","Texas Assembly","Powertrain","Quality Scanner","Medium","Quality Scanner for Powertrain operations","Siemens","QualityScanner-8825","Powertrain - Station 8"
"POW-009","Texas Assembly","Powertrain","Conveyor Controller","Medium","Conveyor Controller for Powertrain operations","Fanuc","ConveyorController-2887","Powertrain - Station 9"
"POW-010","Texas Assembly","Powertrain","Welding Robot","Medium","Welding Robot for Powertrain operations","Rockwell","WeldingRobot-1696","Powertrain - Station 10"
"POW-011","Texas Assembly","Powertrain","Paint Controller","Medium","Paint Controller for Powertrain operations","Siemens","PaintController-8640","Powertrain - Station 11"
"POW-012","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","Fanuc","SafetyPLC-4499","Powertrain - Station 12"
"POW-013","Texas Assembly","Powertrain","Robot Controller","Medium","Robot Controller for Powertrain operations","Siemens","RobotController-3228","Powertrain - Station 13"
"POW-014","Texas Assembly","Powertrain","SCADA System","Medium","SCADA System for Powertrain operations","Fanuc","SCADASystem-8103","Powertrain - Station 14"
"POW-015","Texas Assembly","Powertrain","Paint Robot","Medium","Paint Robot for Powertrain operations","KUKA","PaintRobot-6481","Powertrain - Station 15"
"POW-016","Texas Assembly","Powertrain","Vision System","Medium","Vision System for Powertrain operations","ABB","VisionSystem-5961","Powertrain - Station 16"
"POW-017","Texas Assembly","Powertrain","Welding Robot","Medium","Welding Robot for Powertrain operations","Siemens","WeldingRobot-1121","Powertrain - Station 17"
"POW-018","Texas Assembly","Powertrain","Conveyor Controller","Medium","Conveyor Controller for Powertrain operations","KUKA","ConveyorController-7438","Powertrain - Station 18"
"POW-019","Texas Assembly","Powertrain","Welding Controller","Medium","Welding Controller for Powertrain operations","Siemens","WeldingController-5783","Powertrain - Station 19"
"POW-020","Texas Assembly","Powertrain","Paint Controller","Medium","Paint Controller for Powertrain operations","ABB","PaintController-2167","Powertrain - Station 20"
"POW-021","Texas Assembly","Powertrain","SCADA System","Medium","SCADA System for Powertrain operations","Rockwell","SCADASystem-4996","Powertrain - Station 21"
"POW-022","Texas Assembly","Powertrain","Welding Controller","Medium","Welding Controller for Powertrain operations","Fanuc","WeldingController-2851","Powertrain - Station 22"
"POW-023","Texas Assembly","Powertrain","Welding Robot","Medium","Welding Robot for Powertrain operations","Siemens","WeldingRobot-2547","Powertrain - Station 23"
"POW-024","Texas Assembly","Powertrain","Paint Robot","Medium","Paint Robot for Powertrain operations","KUKA","PaintRobot-4183","Powertrain - Station 24"
"POW-025","Texas Assembly","Powertrain","Vision System","Medium","Vision System for Powertrain operations","Rockwell","VisionSystem-6967","Powertrain - Station 25"
"POW-026","Texas Assembly","Powertrain","SCADA System","Medium","SCADA System for Powertrain operations","Rockwell","SCADASystem-1378","Powertrain - Station 26"
"POW-027","Texas Assembly","Powertrain","Robot Controller","Medium","Robot Controller for Powertrain operations","Siemens","RobotController-4753","Powertrain - Station 27"
"POW-028","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","Siemens","SafetyPLC-7600","Powertrain - Station 28"
"POW-029","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","KUKA","SafetyPLC-7447","Powertrain - Station 29"
"POW-030","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","Fanuc","SafetyPLC-8160","Powertrain - Station 30"
"POW-031","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","ABB","SafetyPLC-8291","Powertrain - Station 31"
"POW-032","Texas Assembly","Powertrain","Conveyor Controller","Medium","Conveyor Controller for Powertrain operations","KUKA","ConveyorController-5961","Powertrain - Station 32"
"POW-033","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","ABB","SafetyPLC-6716","Powertrain - Station 33"
"POW-034","Texas Assembly","Powertrain","HMI Station","Medium","HMI Station for Powertrain operations","Siemens","HMIStation-6572","Powertrain - Station 34"
"POW-035","Texas Assembly","Powertrain","Quality Scanner","Medium","Quality Scanner for Powertrain operations","Rockwell","QualityScanner-3002","Powertrain - Station 35"
"POW-036","Texas Assembly","Powertrain","Quality Scanner","Medium","Quality Scanner for Powertrain operations","Rockwell","QualityScanner-4430","Powertrain - Station 36"
"POW-037","Texas Assembly","Powertrain","Conveyor Controller","Medium","Conveyor Controller for Powertrain operations","ABB","ConveyorController-5642","Powertrain - Station 37"
"POW-038","Texas Assembly","Powertrain","HMI Station","Medium","HMI Station for Powertrain operations","Fanuc","HMIStation-7926","Powertrain - Station 38"
"POW-039","Texas Assembly","Powertrain","Paint Robot","Medium","Paint Robot for Powertrain operations","Rockwell","PaintRobot-6269","Powertrain - Station 39"
"POW-040","Texas Assembly","Powertrain","Assembly Robot","Medium","Assembly Robot for Powertrain operations","Rockwell","AssemblyRobot-4308","Powertrain - Station 40"
"POW-041","Texas Assembly","Powertrain","Quality Scanner","Medium","Quality Scanner for Powertrain operations","KUKA","QualityScanner-9358","Powertrain - Station 41"
"POW-042","Texas Assembly","Powertrain","Welding Controller","Medium","Welding Controller for Powertrain operations","ABB","WeldingController-4355","Powertrain - Station 42"
"POW-043","Texas Assembly","Powertrain","Assembly Robot","Medium","Assembly Robot for Powertrain operations","ABB","AssemblyRobot-7270","Powertrain - Station 43"
"POW-044","Texas Assembly","Powertrain","Welding Controller","Medium","Welding Controller for Powertrain operations","KUKA","WeldingController-2806","Powertrain - Station 44"
"POW-045","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","Siemens","SafetyPLC-7179","Powertrain - Station 45"
"POW-046","Texas Assembly","Powertrain","Paint Controller","Medium","Paint Controller for Powertrain operations","Fanuc","PaintController-9895","Powertrain - Station 46"
"POW-047","Texas Assembly","Powertrain","Robot Controller","Medium","Robot Controller for Powertrain operations","Siemens","RobotController-2769","Powertrain - Station 47"
"POW-048","Texas Assembly","Powertrain","Vision System","Medium","Vision System for Powertrain operations","Siemens","VisionSystem-2685","Powertrain - Station 48"
"POW-049","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","ABB","SafetyPLC-1926","Powertrain - Station 49"
"POW-050","Texas Assembly","Powertrain","Paint Robot","Medium","Paint Robot for Powertrain operations","Siemens","PaintRobot-4591","Powertrain - Station 50"
"POW-051","Texas Assembly","Powertrain","Safety PLC","Medium","Safety PLC for Powertrain operations","KUKA","SafetyPLC-8033","Powertrain - Station 51"
"POW-052","Texas Assembly","Powertrain","Welding Robot","Medium","Welding Robot for Powertrain operations","Siemens","WeldingRobot-9595","Powertrain - Station 52"
"POW-053","Texas Assembly","Powertrain","Quality Scanner","Medium","Quality Scanner for Powertrain operations","Rockwell","QualityScanner-7126","Powertrain - Station 53"
"POW-054","Texas Assembly","Powertrain","Welding Robot","Medium","Welding Robot for Powertrain operations","Rockwell","WeldingRobot-8594","Powertrain - Station 54"
"POW-055","Texas Assembly","Powertrain","Welding Robot","Medium","Welding Robot for Powertrain operations","Rockwell","WeldingRobot-6084","Powertrain - Station 55"
"POW-056","Texas Assembly","Powertrain","Welding Controller","Medium","Welding Controller for Powertrain operations","ABB","WeldingController-4624","Powertrain - Station 56"
"QUA-001","Texas Assembly","Quality Control","Vision System","High","Vision System for Quality Control operations","Rockwell","VisionSystem-6460","Quality Control - Station 1"
"QUA-002","Texas Assembly","Quality Control","Conveyor Controller","High","Conveyor Controller for Quality Control operations","Rockwell","ConveyorController-1847","Quality Control - Station 2"
"QUA-003","Texas Assembly","Quality Control","Quality Scanner","High","Quality Scanner for Quality Control operations","Siemens","QualityScanner-3321","Quality Control - Station 3"
"QUA-004","Texas Assembly","Quality Control","SCADA System","High","SCADA System for Quality Control operations","ABB","SCADASystem-6440","Quality Control - Station 4"
"QUA-005","Texas Assembly","Quality Control","Vision System","High","Vision System for Quality Control operations","Rockwell","VisionSystem-4014","Quality Control - Station 5"
"QUA-006","Texas Assembly","Quality Control","Quality Scanner","High","Quality Scanner for Quality Control operations","ABB","QualityScanner-2370","Quality Control - Station 6"
"QUA-007","Texas Assembly","Quality Control","HMI Station","High","HMI Station for Quality Control operations","KUKA","HMIStation-1861","Quality Control - Station 7"
"QUA-008","Texas Assembly","Quality Control","Assembly Robot","High","Assembly Robot for Quality Control operations","Rockwell","AssemblyRobot-9954","Quality Control - Station 8"
"QUA-009","Texas Assembly","Quality Control","HMI Station","High","HMI Station for Quality Control operations","ABB","HMIStation-8211","Quality Control - Station 9"
"QUA-010","Texas Assembly","Quality Control","Conveyor Controller","High","Conveyor Controller for Quality Control operations","Fanuc","ConveyorController-7372","Quality Control - Station 10"
"QUA-011","Texas Assembly","Quality Control","Assembly Robot","High","Assembly Robot for Quality Control operations","Siemens","AssemblyRobot-7079","Quality Control - Station 11"
"QUA-012","Texas Assembly","Quality Control","Conveyor Controller","High","Conveyor Controller for Quality Control operations","Rockwell","ConveyorController-6793","Quality Control - Station 12"
"QUA-013","Texas Assembly","Quality Control","Paint Robot","High","Paint Robot for Quality Control operations","Rockwell","PaintRobot-8056","Quality Control - Station 13"
"QUA-014","Texas Assembly","Quality Control","Safety PLC","High","Safety PLC for Quality Control operations","Fanuc","SafetyPLC-2883","Quality Control - Station 14"
"QUA-015","Texas Assembly","Quality Control","Vision System","High","Vision System for Quality Control operations","KUKA","VisionSystem-8696","Quality Control - Station 15"
"QUA-016","Texas Assembly","Quality Control","Conveyor Controller","High","Conveyor Controller for Quality Control operations","Siemens","ConveyorController-6419","Quality Control - Station 16"
"QUA-017","Texas Assembly","Quality Control","HMI Station","High","HMI Station for Quality Control operations","Rockwell","HMIStation-2386","Quality Control - Station 17"
"QUA-018","Texas Assembly","Quality Control","Safety PLC","High","Safety PLC for Quality Control operations","Rockwell","SafetyPLC-5856","Quality Control - Station 18"
"QUA-019","Texas Assembly","Quality Control","Safety PLC","High","Safety PLC for Quality Control operations","Fanuc","SafetyPLC-2588","Quality Control - Station 19"
"QUA-020","Texas Assembly","Quality Control","SCADA System","High","SCADA System for Quality Control operations","ABB","SCADASystem-3352","Quality Control - Station 20"
"QUA-021","Texas Assembly","Quality Control","Safety PLC","High","Safety PLC for Quality Control operations","KUKA","SafetyPLC-5598","Quality Control - Station 21"
"QUA-022","Texas Assembly","Quality Control","Paint Controller","High","Paint Controller for Quality Control operations","Rockwell","PaintController-5017","Quality Control - Station 22"
"QUA-023","Texas Assembly","Quality Control","Welding Robot","High","Welding Robot for Quality Control operations","Rockwell","WeldingRobot-7868","Quality Control - Station 23"
"QUA-024","Texas Assembly","Quality Control","Quality Scanner","High","Quality Scanner for Quality Control operations","KUKA","QualityScanner-2937","Quality Control - Station 24"
"QUA-025","Texas Assembly","Quality Control","Welding Robot","High","Welding Robot for Quality Control operations","Rockwell","WeldingRobot-9822","Quality Control - Station 25"
"QUA-026","Texas Assembly","Quality Control","Robot Controller","High","Robot Controller for Quality Control operations","KUKA","RobotController-5300","Quality Control - Station 26"
"QUA-027","Texas Assembly","Quality Control","Conveyor Controller","High","Conveyor Controller for Quality Control operations","ABB","ConveyorController-5415","Quality Control - Station 27"
"QUA-028","Texas Assembly","Quality Control","HMI Station","High","HMI Station for Quality Control operations","Siemens","HMIStation-6185","Quality Control - Station 28"
"QUA-029","Texas Assembly","Quality Control","Paint Controller","High","Paint Controller for Quality Control operations","KUKA","PaintController-3770","Quality Control - Station 29"
"QUA-030","Texas Assembly","Quality Control","Paint Controller","High","Paint Controller for Quality Control operations","Fanuc","PaintController-5187","Quality Control - Station 30"
"QUA-031","Texas Assembly","Quality Control","Vision System","High","Vision System for Quality Control operations","KUKA","VisionSystem-7343","Quality Control - Station 31"
"QUA-032","Texas Assembly","Quality Control","Vision System","High","Vision System for Quality Control operations","Rockwell","VisionSystem-3478","Quality Control - Station 32"
"QUA-033","Texas Assembly","Quality Control","Conveyor Controller","High","Conveyor Controller for Quality Control operations","Rockwell","ConveyorController-9552","Quality Control - Station 33"
"QUA-034","Texas Assembly","Quality Control","Paint Robot","High","Paint Robot for Quality Control operations","Siemens","PaintRobot-7115","Quality Control - Station 34"
"QUA-035","Texas Assembly","Quality Control","HMI Station","High","HMI Station for Quality Control operations","Siemens","HMIStation-6066","Quality Control - Station 35"
"QUA-036","Texas Assembly","Quality Control","Safety PLC","High","Safety PLC for Quality Control operations","Fanuc","SafetyPLC-4278","Quality Control - Station 36"
"QUA-037","Texas Assembly","Quality Control","Paint Controller","High","Paint Controller for Quality Control operations","KUKA","PaintController-7180","Quality Control - Station 37"
"QUA-038","Texas Assembly","Quality Control","Paint Robot","High","Paint Robot for Quality Control operations","Fanuc","PaintRobot-6763","Quality Control - Station 38"
"QUA-039","Texas Assembly","Quality Control","SCADA System","High","SCADA System for Quality Control operations","Siemens","SCADASystem-1734","Quality Control - Station 39"
"QUA-040","Texas Assembly","Quality Control","Vision System","High","Vision System for Quality Control operations","Rockwell","VisionSystem-5537","Quality Control - Station 40"
"QUA-041","Texas Assembly","Quality Control","HMI Station","High","HMI Station for Quality Control operations","Fanuc","HMIStation-8851","Quality Control - Station 41"
"QUA-042","Texas Assembly","Quality Control","Robot Controller","High","Robot Controller for Quality Control operations","ABB","RobotController-2621","Quality Control - Station 42"
"QUA-043","Texas Assembly","Quality Control","Quality Scanner","High","Quality Scanner for Quality Control operations","Rockwell","QualityScanner-5901","Quality Control - Station 43"
"QUA-044","Texas Assembly","Quality Control","HMI Station","High","HMI Station for Quality Control operations","ABB","HMIStation-8279","Quality Control - Station 44"
"QUA-045","Texas Assembly","Quality Control","Welding Controller","High","Welding Controller for Quality Control operations","Fanuc","WeldingController-7871","Quality Control - Station 45"
"QUA-046","Texas Assembly","Quality Control","Quality Scanner","High","Quality Scanner for Quality Control operations","Rockwell","QualityScanner-2518","Quality Control - Station 46"
"QUA-047","Texas Assembly","Quality Control","Quality Scanner","High","Quality Scanner for Quality Control operations","Fanuc","QualityScanner-2040","Quality Control - Station 47"
"QUA-048","Texas Assembly","Quality Control","Welding Controller","High","Welding Controller for Quality Control operations","KUKA","WeldingController-3445","Quality Control - Station 48"
"QUA-049","Texas Assembly","Quality Control","Paint Controller","High","Paint Controller for Quality Control operations","Rockwell","PaintController-2299","Quality Control - Station 49"
"QUA-050","Texas Assembly","Quality Control","HMI Station","High","HMI Station for Quality Control operations","Rockwell","HMIStation-7208","Quality Control - Station 50"
"QUA-051","Texas Assembly","Quality Control","Safety PLC","High","Safety PLC for Quality Control operations","Siemens","SafetyPLC-3049","Quality Control - Station 51"
"QUA-052","Texas Assembly","Quality Control","SCADA System","High","SCADA System for Quality Control operations","KUKA","SCADASystem-7633","Quality Control - Station 52"
"QUA-053","Texas Assembly","Quality Control","Conveyor Controller","High","Conveyor Controller for Quality Control operations","KUKA","ConveyorController-6170","Quality Control - Station 53"
"QUA-054","Texas Assembly","Quality Control","Paint Controller","High","Paint Controller for Quality Control operations","Siemens","PaintController-9187","Quality Control - Station 54"
"QUA-055","Texas Assembly","Quality Control","Vision System","High","Vision System for Quality Control operations","Fanuc","VisionSystem-9222","Quality Control - Station 55"
"QUA-056","Texas Assembly","Quality Control","Conveyor Controller","High","Conveyor Controller for Quality Control operations","ABB","ConveyorController-3325","Quality Control - Station 56"
"QUA-057","Texas Assembly","Quality Control","SCADA System","High","SCADA System for Quality Control operations","Rockwell","SCADASystem-1862","Quality Control - Station 57"
"QUA-058","Texas Assembly","Quality Control","Assembly Robot","High","Assembly Robot for Quality Control operations","KUKA","AssemblyRobot-5227","Quality Control - Station 58"
"QUA-059","Texas Assembly","Quality Control","Robot Controller","High","Robot Controller for Quality Control operations","ABB","RobotController-6707","Quality Control - Station 59"
"QUA-060","Texas Assembly","Quality Control","SCADA System","High","SCADA System for Quality Control operations","KUKA","SCADASystem-4001","Quality Control - Station 60"
"QUA-061","Texas Assembly","Quality Control","Paint Controller","High","Paint Controller for Quality Control operations","Fanuc","PaintController-3386","Quality Control - Station 61"
"QUA-062","Texas Assembly","Quality Control","Welding Controller","High","Welding Controller for Quality Control operations","Fanuc","WeldingController-5594","Quality Control - Station 62"
"QUA-063","Texas Assembly","Quality Control","Assembly Robot","High","Assembly Robot for Quality Control operations","Rockwell","AssemblyRobot-3774","Quality Control - Station 63"
"QUA-064","Texas Assembly","Quality Control","Robot Controller","High","Robot Controller for Quality Control operations","Fanuc","RobotController-9913","Quality Control - Station 64"
"QUA-065","Texas Assembly","Quality Control","SCADA System","High","SCADA System for Quality Control operations","KUKA","SCADASystem-5192","Quality Control - Station 65"
"QUA-066","Texas Assembly","Quality Control","Welding Robot","High","Welding Robot for Quality Control operations","ABB","WeldingRobot-2653","Quality Control - Station 66"
"STA-001","Texas Assembly","Stamping","SCADA System","Medium","SCADA System for Stamping operations","Fanuc","SCADASystem-6257","Stamping - Station 1"
"STA-002","Texas Assembly","Stamping","Paint Controller","Medium","Paint Controller for Stamping operations","Rockwell","PaintController-8773","Stamping - Station 2"
"STA-003","Texas Assembly","Stamping","Conveyor Controller","Medium","Conveyor Controller for Stamping operations","KUKA","ConveyorController-6938","Stamping - Station 3"
"STA-004","Texas Assembly","Stamping","Assembly Robot","Medium","Assembly Robot for Stamping operations","Rockwell","AssemblyRobot-2959","Stamping - Station 4"
"STA-005","Texas Assembly","Stamping","HMI Station","Medium","HMI Station for Stamping operations","Siemens","HMIStation-5146","Stamping - Station 5"
"STA-006","Texas Assembly","Stamping","Conveyor Controller","Medium","Conveyor Controller for Stamping operations","Siemens","ConveyorController-7279","Stamping - Station 6"
"STA-007","Texas Assembly","Stamping","Quality Scanner","Medium","Quality Scanner for Stamping operations","Rockwell","QualityScanner-1501","Stamping - Station 7"
"STA-008","Texas Assembly","Stamping","Safety PLC","Medium","Safety PLC for Stamping operations","Fanuc","SafetyPLC-9558","Stamping - Station 8"
"STA-009","Texas Assembly","Stamping","SCADA System","Medium","SCADA System for Stamping operations","Rockwell","SCADASystem-4550","Stamping - Station 9"
"STA-010","Texas Assembly","Stamping","Welding Controller","Medium","Welding Controller for Stamping operations","KUKA","WeldingController-5724","Stamping - Station 10"
"STA-011","Texas Assembly","Stamping","Paint Robot","Medium","Paint Robot for Stamping operations","Siemens","PaintRobot-1330","Stamping - Station 11"
"STA-012","Texas Assembly","Stamping","Welding Robot","Medium","Welding Robot for Stamping operations","KUKA","WeldingRobot-6112","Stamping - Station 12"
"STA-013","Texas Assembly","Stamping","Safety PLC","Medium","Safety PLC for Stamping operations","Siemens","SafetyPLC-3192","Stamping - Station 13"
"STA-014","Texas Assembly","Stamping","Welding Controller","Medium","Welding Controller for Stamping operations","Fanuc","WeldingController-2352","Stamping - Station 14"
"STA-015","Texas Assembly","Stamping","Paint Controller","Medium","Paint Controller for Stamping operations","Siemens","PaintController-7679","Stamping - Station 15"
"STA-016","Texas Assembly","Stamping","Conveyor Controller","Medium","Conveyor Controller for Stamping operations","Fanuc","ConveyorController-8268","Stamping - Station 16"
"STA-017","Texas Assembly","Stamping","Assembly Robot","Medium","Assembly Robot for Stamping operations","Siemens","AssemblyRobot-2311","Stamping - Station 17"
"STA-018","Texas Assembly","Stamping","Conveyor Controller","Medium","Conveyor Controller for Stamping operations","Siemens","ConveyorController-7315","Stamping - Station 18"
"STA-019","Texas Assembly","Stamping","HMI Station","Medium","HMI Station for Stamping operations","Fanuc","HMIStation-6763","Stamping - Station 19"
"STA-020","Texas Assembly","Stamping","Vision System","Medium","Vision System for Stamping operations","ABB","VisionSystem-4762","Stamping - Station 20"
"STA-021","Texas Assembly","Stamping","Assembly Robot","Medium","Assembly Robot for Stamping operations","Rockwell","AssemblyRobot-9769","Stamping - Station 21"
"STA-022","Texas Assembly","Stamping","Vision System","Medium","Vision System for Stamping operations","Siemens","VisionSystem-1921","Stamping - Station 22"
"STA-023","Texas Assembly","Stamping","Robot Controller","Medium","Robot Controller for Stamping operations","Rockwell","RobotController-6076","Stamping - Station 23"
"STA-024","Texas Assembly","Stamping","Assembly Robot","Medium","Assembly Robot for Stamping operations","Fanuc","AssemblyRobot-6728","Stamping - Station 24"
"STA-025","Texas Assembly","Stamping","Paint Robot","Medium","Paint Robot for Stamping operations","ABB","PaintRobot-1793","Stamping - Station 25"
"STA-026","Texas Assembly","Stamping","Welding Controller","Medium","Welding Controller for Stamping operations","ABB","WeldingController-8211","Stamping - Station 26"
"STA-027","Texas Assembly","Stamping","Paint Robot","Medium","Paint Robot for Stamping operations","Siemens","PaintRobot-2752","Stamping - Station 27"
"STA-028","Texas Assembly","Stamping","SCADA System","Medium","SCADA System for Stamping operations","Siemens","SCADASystem-7747","Stamping - Station 28"
"STA-029","Texas Assembly","Stamping","Paint Controller","Medium","Paint Controller for Stamping operations","ABB","PaintController-9293","Stamping - Station 29"
"STA-030","Texas Assembly","Stamping","Paint Controller","Medium","Paint Controller for Stamping operations","KUKA","PaintController-2169","Stamping - Station 30"
"STA-031","Texas Assembly","Stamping","Robot Controller","Medium","Robot Controller for Stamping operations","KUKA","RobotController-9204","Stamping - Station 31"
"STA-032","Texas Assembly","Stamping","HMI Station","Medium","HMI Station for Stamping operations","KUKA","HMIStation-6382","Stamping - Station 32"
"STA-033","Texas Assembly","Stamping","HMI Station","Medium","HMI Station for Stamping operations","Fanuc","HMIStation-5510","Stamping - Station 33"
"STA-034","Texas Assembly","Stamping","Paint Controller","Medium","Paint Controller for Stamping operations","ABB","PaintController-5584","Stamping - Station 34"
"STA-035","Texas Assembly","Stamping","Paint Controller","Medium","Paint Controller for Stamping operations","ABB","PaintController-4272","Stamping - Station 35"
"STA-036","Texas Assembly","Stamping","Quality Scanner","Medium","Quality Scanner for Stamping operations","KUKA","QualityScanner-3494","Stamping - Station 36"
"STA-037","Texas Assembly","Stamping","Vision System","Medium","Vision System for Stamping operations","Siemens","VisionSystem-1451","Stamping - Station 37"
"STA-038","Texas Assembly","Stamping","Safety PLC","Medium","Safety PLC for Stamping operations","KUKA","SafetyPLC-6419","Stamping - Station 38"
"STA-039","Texas Assembly","Stamping","Welding Controller","Medium","Welding Controller for Stamping operations","ABB","WeldingController-5008","Stamping - Station 39"
"STA-040","Texas Assembly","Stamping","SCADA System","Medium","SCADA System for Stamping operations","ABB","SCADASystem-9151","Stamping - Station 40"
"STA-041","Texas Assembly","Stamping","Paint Robot","Medium","Paint Robot for Stamping operations","KUKA","PaintRobot-8047","Stamping - Station 41"
"STA-042","Texas Assembly","Stamping","Vision System","Medium","Vision System for Stamping operations","Fanuc","VisionSystem-7159","Stamping - Station 42"
"STA-043","Texas Assembly","Stamping","Welding Robot","Medium","Welding Robot for Stamping operations","Rockwell","WeldingRobot-7256","Stamping - Station 43"
"STA-044","Texas Assembly","Stamping","Robot Controller","Medium","Robot Controller for Stamping operations","Rockwell","RobotController-5704","Stamping - Station 44"
"STA-045","Texas Assembly","Stamping","HMI Station","Medium","HMI Station for Stamping operations","Fanuc","HMIStation-6962","Stamping - Station 45"
"STA-046","Texas Assembly","Stamping","SCADA System","Medium","SCADA System for Stamping operations","KUKA","SCADASystem-3658","Stamping - Station 46"
"STA-047","Texas Assembly","Stamping","Quality Scanner","Medium","Quality Scanner for Stamping operations","Fanuc","QualityScanner-6845","Stamping - Station 47"
"STA-048","Texas Assembly","Stamping","Assembly Robot","Medium","Assembly Robot for Stamping operations","KUKA","AssemblyRobot-2030","Stamping - Station 48"
"STA-049","Texas Assembly","Stamping","Conveyor Controller","Medium","Conveyor Controller for Stamping operations","Fanuc","ConveyorController-1262","Stamping - Station 49"
